    Object      Image   Exp_time               RA              DEC             time       filter
142661 1611930p 287 215.058628498 -12.9372725043 56358.5376891 r.MP9601
142661 1611943p 287 215.053405503 -12.9398681741 56358.5946672 r.MP9601
142661 1612606p 287 214.639252484 -13.1082812787 56362.5473097 r.MP9601
142678 1729256p 287 22.9782435057 12.8676283604 56863.5168284 r.MP9601
142678 1729266p 287 22.9872373801 12.8720391494 56863.5581795 r.MP9601
142678 1729276p 287 22.9963266246 12.8764967099 56863.5999692 r.MP9601
142678 1735256p 287 27.0472595695 15.1340866003 56893.4742297 r.MP9601
142678 1735272p 287 27.0501733989 15.1369421531 56893.5441616 r.MP9601
142678 1736564p 287 27.1715214516 15.330279438 56899.4495054 r.MP9601
142678 1736593p 287 27.1713882011 15.3329148372 56899.5561058 r.MP9601
142678 1741574p 287 25.85669351 15.2708941244 56918.4629926 r.MP9601
142678 1741585p 287 25.8508911105 15.2695414177 56918.5057096 r.MP9601
142678 1742022p 287 25.0945439403 15.0724512825 56923.5039963 r.MP9601
142678 1778901p 287 24.6034135769 12.5375244777 57050.2754086 r.MP9601
142691 1729019p 287 18.7871457478 6.50776616 56862.5726235 r.MP9601
142691 1729720p 287 19.3776391134 6.46421570054 56865.603386 r.MP9601
142704 1625935p 287 242.930812714 -13.6923798258 56422.5677244 r.MP9601
142704 1630537p 287 237.221639272 -11.5309057973 56447.3769883 r.MP9601
142704 1630866p 287 236.78073228 -11.3983250166 56449.3800434 r.MP9601
142714 1729015p 287 18.2256115033 4.57624653117 56862.5569867 r.MP9601
142714 1729719p 287 18.8133212161 4.7886322162 56865.5994875 r.MP9601
142714 1734904p 287 21.782126267 5.78842623876 56891.544482 r.MP9601
142714 1734913p 387 21.7834296788 5.78874806883 56891.5831016 r.MP9601
142714 1751778p 287 12.9389886303 2.89843566787 56953.3188855 r.MP9601
142714 1769006p 287 11.6483593201 4.12726467242 57008.3511676 r.MP9601
142719 1735251p 287 26.1220208828 12.9366254385 56893.4500091 r.MP9601
142719 1735267p 287 26.1224213223 12.940178056 56893.5239364 r.MP9601
142719 1736559p 287 26.0431642486 13.1894735052 56899.4282795 r.MP9601
142719 1736588p 287 26.0396441329 13.1934148312 56899.5365908 r.MP9601
142719 1741570p 287 24.2477758932 13.4927920699 56918.4474274 r.MP9601
142719 1741581p 287 24.2411133732 13.4925545469 56918.4901816 r.MP9601
142719 1742009p 287 23.3964529282 13.4364103309 56923.4503679 r.MP9601
142733 1631615p 287 211.453235358 -11.5498939504 56456.2779393 r.MP9601
142733 1631625p 287 211.451887265 -11.5465237185 56456.318382 r.MP9601
142738 1607611p 287 211.389779229 -10.4474739177 56331.5564046 r.MP9601
142738 1607622p 287 211.395520458 -10.4511703256 56331.6035928 r.MP9601
142738 1611933p 287 212.244369709 -11.890414442 56358.5494257 r.MP9601
142738 1611946p 287 212.240737991 -11.892023229 56358.6067686 r.MP9601
142741 1775275p 387 18.395227481 11.5043417817 57041.2786353 r.MP9601
142741 1778893p 287 21.5828299564 12.7070018487 57050.2437764 r.MP9601
142746 1722733p 287 16.3866396872 4.90716700613 56835.5861562 r.MP9601
142746 1722896p 287 16.6349185344 5.05201069775 56836.591194 r.MP9601
142746 1741553p 287 22.1168096497 13.2617242795 56918.3793141 r.MP9601
142746 1741564p 287 22.1085740463 13.2634012123 56918.4240323 r.MP9601
142746 1742016p 287 21.0995937303 13.4273931845 56923.4805718 r.MP9601
142749 1768999p 287 13.2631277057 3.94044458008 57008.3232403 r.MP9601
142749 1775264p 387 19.1613846472 9.85320681092 57041.2222067 r.MP9601
142749 1775273p 387 19.1739697874 9.86230249332 57041.2683907 r.MP9601
142749 1778894p 287 21.7963794822 11.6569056046 57050.2477537 r.MP9601
142754 1626155p 287 212.534096012 -12.5181414515 56423.4378655 r.MP9601
142754 1626292p 287 212.341708974 -12.4210826235 56424.4396028 r.MP9601
