    Object      Image   Exp_time               RA              DEC             time       filter
170580 1705715p 287 237.883809392 -13.8716107668 56782.4914055 r.MP9601
170580 1705893p 287 237.696171182 -13.7576479149 56783.4196097 r.MP9601
170580 1705895p 287 237.692965482 -13.7557161915 56783.4353432 r.MP9601
170580 1705908p 287 237.682589335 -13.7494636255 56783.4862691 r.MP9601
170580 1705923p 287 237.667073159 -13.7401137285 56783.5624221 r.MP9601
170580 1716712p 287 232.642945268 -10.9871814855 56807.3854478 r.MP9601
170580 1716966p 287 232.439911663 -10.8838512238 56808.4241118 r.MP9601
170613 1705084p 287 243.166615511 -11.7980019275 56778.4297153 r.MP9601
170613 1705097p 287 243.156332577 -11.7991539574 56778.4809166 r.MP9601
170613 1705111p 287 243.144184335 -11.8005149639 56778.5414058 r.MP9601
170613 1705569p 287 242.543971981 -11.8691739797 56781.4272621 r.MP9601
170613 1705582p 287 242.533124925 -11.870421251 56781.4777135 r.MP9601
170613 1705595p 287 242.522026935 -11.8716973765 56781.5293321 r.MP9601
170613 1715397p 287 238.181200667 -12.4608005446 56799.4658797 r.MP9601
170613 1715400p 287 238.178134818 -12.4613015003 56799.4779027 r.MP9601
170613 1716974p 287 235.93348915 -12.8775646793 56808.4553127 r.MP9601
170613 1716978p 287 235.92971259 -12.8783691279 56808.4709668 r.MP9601
170613 1717111p 287 235.720123279 -12.9236096933 56809.3438883 r.MP9601
170613 1717122p 287 235.709897487 -12.925862228 56809.3867938 r.MP9601
170613 1717133p 287 235.699672341 -12.9281146204 56809.4296965 r.MP9601
170613 1717134p 287 235.69858957 -12.9283531328 56809.4342396 r.MP9601
170615 1691675p 287 215.40765849 -12.993805313 56712.5739825 r.MP9601
170615 1691908p 287 215.442059599 -13.0062150163 56713.5435828 r.MP9601
170615 1692182p 287 215.496696928 -13.0266615998 56715.6545434 r.MP9601
170615 1698187p 287 213.61533064 -12.4700287918 56743.4339068 r.MP9601
170615 1698193p 287 213.612436016 -12.4691282421 56743.4532043 r.MP9601
170615 1698315p 287 213.463591271 -12.4229483882 56744.4299757 r.MP9601
170615 1698325p 287 213.45752398 -12.4210723536 56744.4690146 r.MP9601
170627 1728594p 287 229.294543245 -10.9329299803 56857.2860573 r.MP9601
170651 1692347p 387 247.991936068 -18.001659624 56716.5829108 r.MP9601
170654 1728415p 287 215.116577512 -11.8228373953 56856.2922088 r.MP9601
170664 1717288p 287 238.336054211 -11.3564024886 56810.4532921 r.MP9601
170664 1721598p 287 234.254746752 -12.1990656661 56830.333182 r.MP9601
170664 1721609p 287 234.247788977 -12.2014505077 56830.3761091 r.MP9601
170674 1692348p 387 243.316879718 -16.0822507206 56716.5879758 r.MP9601
170674 1692672p 387 244.543184913 -16.156401797 56722.6466603 r.MP9601
170674 1692846p 387 244.723233021 -16.1642769293 56723.6213195 r.MP9601
170674 1717294p 287 238.472694079 -14.3606236099 56810.4769445 r.MP9601
170674 1721599p 287 234.961884769 -14.3306998442 56830.3371314 r.MP9601
170674 1721610p 287 234.956509772 -14.3312831772 56830.3799885 r.MP9601
170690 1768988p 287 15.8130443322 3.41674710559 57008.2627153 r.MP9601
170728 1778494p 387 216.583377137 -14.7224887507 57048.6225432 r.MP9601
170774 1631660p 287 241.499900975 -14.032187829 56456.4628058 r.MP9601
170796 1715871p 287 216.598697365 -12.3638244824 56802.3742792 r.MP9601
170796 1715872p 287 216.59803423 -12.3633477941 56802.3788923 r.MP9601
170796 1715873p 287 216.597334078 -12.362844497 56802.3837629 r.MP9601
170796 1715877p 287 216.594780129 -12.3610086147 56802.4015295 r.MP9601
170833 1735068p 287 22.9380512638 12.9019822232 56892.5564139 r.MP9601
170833 1735080p 287 22.937816817 12.9023599429 56892.6033033 r.MP9601
170833 1736158p 287 22.8680168883 12.9130447671 56896.4487598 r.MP9601
170833 1736185p 287 22.8650838161 12.9128036926 56896.5451896 r.MP9601
170881 1729257p 287 22.3777324003 13.8991524508 56863.5207224 r.MP9601
170881 1729267p 287 22.3882073532 13.9066312676 56863.5622073 r.MP9601
170881 1729277p 287 22.3987362094 13.9141485698 56863.6039058 r.MP9601
170905 1728796p 287 12.7191812451 3.09369481817 56861.5715195 r.MP9601
170905 1729708p 287 13.3172412319 3.26464745797 56865.5560206 r.MP9601
170907 1645823p 287 216.430012456 -14.9141728949 56510.2593423 r.MP9601
170907 1645955p 287 216.76667285 -14.9893806482 56511.259232 r.MP9601
170912 1615909p 287 212.237112388 -10.7197822135 56386.4258323 r.MP9601
170912 1615919p 287 212.22789192 -10.7183100851 56386.4662877 r.MP9601
170912 1615929p 287 212.218713929 -10.7168447386 56386.5065568 r.MP9601
170912 1616094p 287 211.975507881 -10.6775273263 56387.5613257 r.MP9601
170912 1616095p 287 211.974565845 -10.6773734098 56387.5653703 r.MP9601
170912 1616197p 287 211.73108711 -10.637541554 56388.5989315 r.MP9601
170912 1616495p 287 211.299480638 -10.5663986839 56390.3875152 r.MP9601
170912 1752339p 287 15.4446857649 3.14544653877 56957.2583256 r.MP9601
170912 1757893p 287 12.1626433326 4.89254992457 56985.2555293 r.MP9601
170912 1757977p 287 12.171902374 4.98975526131 56986.2517289 r.MP9601
170925 1774994p 387 11.466891091 3.32768916325 57040.2457158 r.MP9601
170938 1630754p 287 240.961407487 -13.0465972708 56448.4766934 r.MP9601
170938 1630857p 287 240.754993692 -13.0185721215 56449.3433365 r.MP9601
170938 1630878p 287 240.734755718 -13.0158642236 56449.4288491 r.MP9601
170938 1635431p 287 236.209921768 -12.7926995955 56475.3283955 r.MP9601
170938 1635589p 287 236.113106275 -12.8096333284 56476.3543747 r.MP9601
170938 1728798p 287 12.7428163901 4.29003071519 56861.5793118 r.MP9601
170938 1729709p 287 13.5249317652 4.44449674379 56865.5599023 r.MP9601
170938 1736286p 287 16.3910256833 3.91802385531 56897.4223208 r.MP9601
170941 1729014p 287 16.8833551444 6.35866320966 56862.5531033 r.MP9601
170941 1729718p 287 17.6387701393 6.58945814858 56865.5956081 r.MP9601
170941 1768984p 287 14.7315521341 2.86267582597 57008.2469563 r.MP9601
170943 1778099p 387 26.5401935669 15.7998305641 57046.2827095 r.MP9601
170943 1778108p 387 26.5507198901 15.8026183575 57046.3321482 r.MP9601
170943 1778109p 387 26.5520581778 15.8029727899 57046.3384337 r.MP9601
170968 1631353p 287 214.135343619 -12.6374003226 56455.3635298 r.MP9601
170968 1631364p 287 214.13420183 -12.6368387871 56455.4084526 r.MP9601
170968 1636119p 287 215.512989994 -13.0470852978 56479.2702303 r.MP9601
170968 1636322p 287 215.655763394 -13.0936594043 56480.2968867 r.MP9601
170988 1775269p 387 20.0057527185 9.68464537868 57041.2478061 r.MP9601
170988 1775278p 387 20.0162002933 9.68917778249 57041.2938984 r.MP9601
170990 1778899p 287 24.3373777346 13.6394836362 57050.2674944 r.MP9601
170991 1607779p 287 214.534232546 -12.883087949 56332.5626729 r.MP9601
170991 1615942p 287 216.956616719 -14.5358026934 56386.5587529 r.MP9601
170991 1616324p 287 216.470763846 -14.4446183165 56389.4189925 r.MP9601
170991 1616508p 287 216.28516765 -14.4083277849 56390.4395453 r.MP9601
170991 1616519p 287 216.27678669 -14.4066704265 56390.4847459 r.MP9601
170991 1616686p 287 216.107564246 -14.3728690154 56391.3861262 r.MP9601
170991 1616697p 287 216.099313715 -14.371199694 56391.4293604 r.MP9601
170991 1616708p 287 216.091073014 -14.3695323615 56391.4725432 r.MP9601
171005 1691927p 387 239.868204164 -14.3146666509 56713.6303013 r.MP9601
171005 1692360p 387 240.512355506 -14.3347290013 56716.6484944 r.MP9601
171005 1692663p 387 241.648642506 -14.3362727829 56722.6012844 r.MP9601
171005 1692837p 387 241.816898408 -14.3318425623 56723.575932 r.MP9601
171005 1698710p 387 244.184458551 -13.7037440372 56751.5149738 r.MP9601
171005 1698722p 387 244.183881217 -13.7011460306 56751.584254 r.MP9601
171005 1698723p 387 244.183823324 -13.7008855144 56751.5912011 r.MP9601
171005 1705089p 287 241.496252775 -12.4818840207 56778.449526 r.MP9601
171005 1705103p 287 241.485878573 -12.4791239119 56778.5066317 r.MP9601
171005 1705116p 287 241.475961054 -12.4764853059 56778.5612236 r.MP9601
171005 1705574p 287 240.931650333 -12.3376723033 56781.446665 r.MP9601
171005 1705587p 287 240.921801957 -12.33527334 56781.4971694 r.MP9601
171005 1705718p 287 240.722266679 -12.2871857539 56782.5095397 r.MP9601
171005 1705899p 287 240.53306034 -12.2428404798 56783.4510373 r.MP9601
171005 1705912p 287 240.522723237 -12.2404631584 56783.5019799 r.MP9601
171005 1705927p 287 240.507278003 -12.2369110716 56783.5780961 r.MP9601
171005 1716972p 287 234.981611733 -11.3633086102 56808.4475231 r.MP9601
171005 1716977p 287 234.977439275 -11.3629554725 56808.4670815 r.MP9601
171005 1716980p 287 234.974924952 -11.3627426717 56808.4788674 r.MP9601
171005 1717109p 287 234.793031645 -11.3479185946 56809.3360872 r.MP9601
171005 1717109p 287 234.793031645 -11.3479185946 56809.3360872 r.MP9601
171005 1717120p 287 234.784017979 -11.3472284393 56809.3789245 r.MP9601
171005 1717131p 287 234.774992734 -11.3465373975 56809.4218167 r.MP9601
171005 1721423p 287 231.465326139 -11.4043640696 56829.3579596 r.MP9601
171005 1721433p 287 231.461020023 -11.4052598281 56829.3968118 r.MP9601
171005 1728589p 287 230.893150975 -12.749836374 56857.2664464 r.MP9601
171009 1616513p 287 217.406421652 -13.052340313 56390.4596373 r.MP9601
171009 1616524p 287 217.398597142 -13.0480452355 56390.5044555 r.MP9601
171009 1616526p 287 217.396993352 -13.0471648738 56390.5136419 r.MP9601
171009 1616564p 287 217.390647201 -13.0436813062 56390.5499922 r.MP9601
171009 1616565p 287 217.389759784 -13.0431941798 56390.5550752 r.MP9601
171009 1616691p 287 217.239035288 -12.960875136 56391.4058225 r.MP9601
171009 1616702p 287 217.231294506 -12.9566702664 56391.4488268 r.MP9601
171009 1616716p 287 217.21946763 -12.9502457908 56391.5145317 r.MP9601
171009 1616717p 287 217.218755173 -12.9498587772 56391.5184898 r.MP9601
171009 1616718p 287 217.218056667 -12.9494793419 56391.5223704 r.MP9601
171014 1729258p 287 22.0553972987 12.0400027552 56863.5246828 r.MP9601
171014 1729268p 287 22.0620250061 12.0432791153 56863.5662141 r.MP9601
171014 1729278p 287 22.0686719027 12.0465649615 56863.6078657 r.MP9601
171014 1735249p 287 24.6017147939 13.5709764064 56893.4422473 r.MP9601
171014 1735265p 287 24.6016531861 13.5723933865 56893.5161767 r.MP9601
171014 1736557p 287 24.485021053 13.6425855032 56899.4205208 r.MP9601
171014 1736586p 287 24.4807337878 13.6430367943 56899.5288306 r.MP9601
171014 1741553p 287 22.5746689316 13.2429883254 56918.3793141 r.MP9601
171014 1741564p 287 22.5674581205 13.2408517888 56918.4240323 r.MP9601
171014 1742015p 287 21.6841918428 12.9667024117 56923.4766878 r.MP9601
171028 1735069p 287 23.0787291608 13.9161805751 56892.5602945 r.MP9601
171028 1735081p 287 23.0780639118 13.9183980718 56892.6072533 r.MP9601
171028 1736159p 287 22.9682628065 14.0807371499 56896.4526398 r.MP9601
171028 1736186p 287 22.9641643927 14.0843266103 56896.5490731 r.MP9601
171058 1686688p 387 217.291866441 -12.0470205102 56689.6579487 r.MP9601
171076 1735067p 287 22.4987078142 12.0282382204 56892.5525311 r.MP9601
171076 1735079p 287 22.4979262893 12.0282772966 56892.5994226 r.MP9601
171076 1736157p 287 22.3827604586 12.011230606 56896.444852 r.MP9601
171076 1736184p 287 22.3786609583 12.0102928118 56896.5413108 r.MP9601
171077 1729485p 287 26.8173382833 15.4643233243 56864.5336882 r.MP9601
171077 1729496p 287 26.8280839342 15.4698671442 56864.5768868 r.MP9601
171078 1751523p 287 25.5160328414 13.8628184837 56952.2948446 r.MP9601
171078 1751534p 287 25.5041777166 13.8602958524 56952.3395809 r.MP9601
171078 1751545p 287 25.4923227047 13.857773245 56952.3843168 r.MP9601
171078 1751810p 387 25.2057816659 13.7965002535 56953.466337 r.MP9601
171078 1751810p 387 25.2057816659 13.7965002535 56953.466337 r.MP9601
171078 1752112p 387 24.6740337985 13.6802003145 56955.4822803 r.MP9601
171084 1715392p 287 215.149592711 -13.5985445705 56799.4459892 r.MP9601
171084 1715882p 287 214.647802012 -13.4156782868 56802.4460291 r.MP9601
171084 1722437p 287 212.326679998 -12.5108362958 56834.3131665 r.MP9601
171098 1698857p 387 216.643852654 -14.5689224157 56752.5642786 r.MP9601
171099 1615906p 287 210.997765451 -10.0717882163 56386.4138324 r.MP9601
171099 1615916p 287 210.990074055 -10.068756246 56386.4539615 r.MP9601
171099 1615926p 287 210.982324759 -10.0657014509 56386.4943926 r.MP9601
171099 1645163p 287 213.685735916 -12.3378947829 56506.2585179 r.MP9601
171099 1645695p 287 214.65753941 -12.6999816737 56509.2711127 r.MP9601
171157 1778497p 387 215.199880745 -10.5515928591 57048.6378056 r.MP9601
171196 1691681p 287 214.896710471 -14.6247598083 56712.5973394 r.MP9601
171218 1705704p 287 226.318283165 -15.6214504402 56782.4462896 r.MP9601
171222 1692840p 387 242.846460168 -11.8631124026 56723.5910532 r.MP9601
171229 1716261p 287 212.696953235 -13.2748760064 56805.3621953 r.MP9601
171229 1722437p 287 211.621958744 -12.1417675006 56834.3131665 r.MP9601
171229 1722438p 287 211.622146427 -12.1417477445 56834.3171178 r.MP9601
171267 1774677p 387 10.2339776049 3.52371255336 57039.2589707 r.MP9601
171269 1729480p 287 26.383085236 13.4516978549 56864.5138912 r.MP9601
171269 1729505p 287 26.4153201757 13.4657142363 56864.6124438 r.MP9601
171269 1752118p 387 27.2766462837 15.1345144706 56955.5125606 r.MP9601
171269 1757090p 387 22.5507820958 12.7894102861 56980.2178774 r.MP9601
171269 1757113p 387 22.5367765156 12.7800732326 56980.3507366 r.MP9601
171269 1757538p 287 22.3532652294 12.6541628583 56982.2026453 r.MP9601
171269 1757579p 287 22.3388138305 12.6436691977 56982.365478 r.MP9601
171274 1778101p 387 27.3657660246 14.0225813824 57046.2929294 r.MP9601
171274 1778111p 387 27.3804847043 14.028754986 57046.3489117 r.MP9601
171274 1778112p 387 27.382797176 14.0297249292 57046.3577072 r.MP9601
171276 1752343p 287 11.3467471965 3.66287684475 56957.2738931 r.MP9601
171277 1729012p 287 17.2255793844 3.91501497109 56862.5452878 r.MP9601
171277 1736285p 287 18.6275824883 4.4826535777 56897.4184425 r.MP9601
171277 1774680p 387 13.1719699462 5.61767119552 57039.2742714 r.MP9601
171279 1756819p 387 46.3762180912 15.125074227 56978.271391 r.MP9601
171279 1756841p 387 46.3480009175 15.1169819824 56978.3800928 r.MP9601
171279 1756866p 387 46.3184646598 15.1085114451 56978.4938761 r.MP9601
171279 1757102p 500 45.8585434681 14.9767614448 56980.2811405 r.MP9601
171279 1757797p 500 44.8354371991 14.6846341818 56984.4037274 r.MP9601
171290 1645172p 287 216.499847284 -13.8796311504 56506.2944737 r.MP9601
171290 1645481p 287 217.28579242 -14.1888850008 56508.2596926 r.MP9601
171290 1646177p 287 218.922635571 -14.8152504738 56512.2498257 r.MP9601
171290 1646178p 287 218.924254936 -14.8158581398 56512.2537044 r.MP9601
171290 1774992p 387 11.4206202969 2.62388426108 57040.2355185 r.MP9601
171299 1607615p 287 212.978595982 -13.5271234188 56331.5719268 r.MP9601
171299 1607628p 287 212.988635639 -13.5342792569 56331.6314211 r.MP9601
171299 1607629p 287 212.989424564 -13.5348415682 56331.6360962 r.MP9601
171314 1735072p 287 21.435821483 13.8847681121 56892.5719364 r.MP9601
171314 1735084p 287 21.4347256474 13.8853421212 56892.6189008 r.MP9601
171314 1736162p 287 21.290981069 13.909017863 56896.4643068 r.MP9601
171314 1736199p 287 21.2837204481 13.9090575385 56896.6071387 r.MP9601
171346 1757803p 500 47.1888167779 15.2436708196 56984.4418266 r.MP9601
171349 1722440p 287 215.025708036 -12.3570618992 56834.3249802 r.MP9601
171349 1728420p 287 216.927849231 -13.5056783736 56856.313239 r.MP9601
171350 1778500p 387 213.427383008 -12.0156660348 57048.6531132 r.MP9601
171367 1635438p 287 238.236976449 -11.9675085976 56475.3569924 r.MP9601
171367 1635596p 287 238.156977031 -12.0448522964 56476.3821314 r.MP9601
171380 1692671p 387 243.474827174 -15.7948235505 56722.6416213 r.MP9601
171380 1692845p 387 243.678198326 -15.8552262926 56723.6162822 r.MP9601
171429 1667557p 287 18.8829387584 10.5892638284 56595.3883406 r.MP9601
171429 1667766p 287 18.6757527383 10.5810652219 56596.3850069 r.MP9601
171446 1607779p 287 214.167024011 -12.6799395845 56332.5626729 r.MP9601
171446 1609158p 287 214.714891465 -12.9608068397 56338.5460308 r.MP9601
171446 1609292p 287 214.78504065 -13.0009834109 56339.527864 r.MP9601
171446 1609293p 287 214.785367904 -13.0011751356 56339.5326241 r.MP9601
171446 1609429p 287 214.852992134 -13.0414820813 56340.5604021 r.MP9601
171446 1609430p 287 214.853293198 -13.0416643043 56340.5651558 r.MP9601
171446 1611930p 287 214.960073247 -13.4293341739 56358.5376891 r.MP9601
171446 1611943p 287 214.957034414 -13.4295874099 56358.5946672 r.MP9601
171446 1615904p 287 210.985885538 -12.7867735614 56386.4058344 r.MP9601
171446 1615914p 287 210.977126671 -12.7848456135 56386.4457229 r.MP9601
171446 1615924p 287 210.968200776 -12.7828809002 56386.4863722 r.MP9601
171446 1616078p 287 210.746555346 -12.7338641509 56387.486531 r.MP9601
171446 1616079p 287 210.745687708 -12.7336713424 56387.4904088 r.MP9601
171446 1616080p 287 210.74456942 -12.733422834 56387.4954067 r.MP9601
171446 1616081p 287 210.741904102 -12.7328305412 56387.5073187 r.MP9601
171446 1616082p 287 210.74101812 -12.7326336563 56387.5112784 r.MP9601
171446 1616192p 287 210.500004865 -12.6785928776 56388.5787332 r.MP9601
171461 1692671p 387 242.905489157 -16.2463872427 56722.6416213 r.MP9601
171461 1692845p 387 242.986322931 -16.2315244988 56723.6162822 r.MP9601
171461 1704864p 287 239.920204032 -14.0350305688 56777.4877463 r.MP9601
171461 1704877p 287 239.910545172 -14.0319690551 56777.5394901 r.MP9601
171461 1705717p 287 238.944288251 -13.7354976063 56782.5055954 r.MP9601
171461 1705894p 287 238.758117288 -13.6804229037 56783.4235072 r.MP9601
171461 1705896p 287 238.754874602 -13.6794699511 56783.4393897 r.MP9601
171461 1705909p 287 238.744493723 -13.6764192438 56783.4902348 r.MP9601
171461 1705924p 287 238.728962832 -13.6718550636 56783.5663045 r.MP9601
171461 1716714p 287 233.563997665 -12.3382624599 56807.3933049 r.MP9601
171461 1716968p 287 233.345673924 -12.2894090202 56808.4319014 r.MP9601
171461 1716976p 287 233.339140722 -12.2879571975 56808.4631981 r.MP9601
171461 1717105p 287 233.160764355 -12.2486441879 56809.3202526 r.MP9601
171461 1717116p 287 233.151852129 -12.2467075272 56809.3632895 r.MP9601
171461 1717127p 287 233.142961381 -12.2447755337 56809.4062227 r.MP9601
171461 1721425p 287 229.662487237 -11.6117840215 56829.3657207 r.MP9601
171461 1721435p 287 229.657303164 -11.6111468126 56829.4046013 r.MP9601
171489 1757447p 387 26.368800051 14.2329790161 56981.2439629 r.MP9601
171489 1757469p 387 26.3434304652 14.2283025947 56981.3842555 r.MP9601
171489 1757558p 287 26.1824483707 14.1987098519 56982.2863556 r.MP9601
