Object	Image	Exp_time	RA	DEC	time	filter
272450	1667593p	287	24.1822729793	12.9268380081	56595.502021	r.MP9601
272450	1667912p	387	23.7553170225	12.6839279271	56597.5054241	r.MP9601
272468	1657932p	287	16.561477564	5.34764021015	56571.4207897	r.MP9601
272468	1658289p	287	15.6767936338	5.41902920647	56574.5427456	r.MP9601
272487	1645239p	287	15.4177652478	5.73469319389	56506.5201901	r.MP9601
272487	1645250p	287	15.4249417256	5.73815974723	56506.5629284	r.MP9601
272487	1650822p	287	17.2020071533	6.89182234663	56534.4798507	r.MP9601
272487	1651035p	287	17.1512088646	6.88958668708	56535.4634233	r.MP9601
272487	1651051p	287	17.1475475905	6.88933167297	56535.5289984	r.MP9601
272487	1651682p	287	16.866452202	6.85076048083	56539.4431977	r.MP9601
272487	1651699p	287	16.8598693527	6.84957494398	56539.5180737	r.MP9601
272489	1658155p	287	24.6230706069	13.2802381059	56573.5092983	r.MP9601
272489	1667554p	287	19.9484161116	10.9782568796	56595.3766977	r.MP9601
272489	1667762p	287	19.7549136217	10.8732423988	56596.3676184	r.MP9601
272489	1667903p	387	19.5459222305	10.7586344963	56597.4598825	r.MP9601
272489	1668253p	287	18.8292070445	10.3546743915	56601.431471	r.MP9601
272514	1672401p	287	19.9730340444	13.372140074	56630.3587052	r.MP9601
272514	1681848p	287	21.1916826302	12.6027597975	56656.330251	r.MP9601
272514	1681943p	287	21.5885498652	12.6291859723	56659.2259082	r.MP9601
272514	1681955p	287	21.5954690137	12.6298280903	56659.2730842	r.MP9601
272514	1681955p	287	21.5954690137	12.6298280903	56659.2730842	r.MP9601
272514	1681971p	387	21.6070604117	12.6309038071	56659.3521164	r.MP9601
272514	1682232p	387	21.7374048873	12.6433894874	56660.2316167	r.MP9601
272525	1667735p	287	16.4421867393	4.53551554749	56596.262247	r.MP9601
272525	1667746p	287	16.435242768	4.53464456827	56596.3051994	r.MP9601
272525	1667757p	287	16.4283328378	4.53377785881	56596.3479412	r.MP9601
272525	1667866p	287	16.2777581663	4.51541752174	56597.2890144	r.MP9601
272525	1667868p	287	16.276419182	4.51526517507	56597.2975839	r.MP9601
272525	1667895p	387	16.2575041955	4.51311306994	56597.4186398	r.MP9601
272525	1668261p	287	15.6775418314	4.46343275196	56601.4626997	r.MP9601
272525	1671922p	287	14.7928771758	5.16253267666	56625.3210155	r.MP9601
272525	1671923p	287	14.793288134	5.16298099466	56625.3279127	r.MP9601
272525	1672379p	287	15.1757278109	5.51632426618	56630.2712628	r.MP9601
272525	1672392p	287	15.180837208	5.52042627861	56630.3234438	r.MP9601
272525	1672602p	287	15.2746982211	5.59484775706	56631.2609281	r.MP9601
