    Object      Image   Exp_time               RA              DEC             time       filter
224209 1742017p 287 24.3696352573 13.1134513821 56923.4844553 r.MP9601
224209 1775270p 387 19.5809155369 10.8306664626 57041.2529777 r.MP9601
224209 1775279p 387 19.5918452594 10.8345270195 57041.2989976 r.MP9601
224209 1778894p 287 21.8527305672 11.6328434019 57050.2477537 r.MP9601
224224 1651681p 287 17.6705174918 5.05201081749 56539.4392888 r.MP9601
224224 1651698p 287 17.6616537398 5.04970124831 56539.5141937 r.MP9601
224224 1656880p 287 13.1544214419 3.77354245906 56564.3273184 r.MP9601
224224 1656881p 287 13.1533120733 3.77322220099 56564.3322037 r.MP9601
224224 1656892p 287 13.1432618057 3.77032083931 56564.3764618 r.MP9601
224224 1656902p 287 13.1343905965 3.76775985416 56564.4155276 r.MP9601
224224 1657309p 287 12.4484522907 3.57054867802 56567.4059613 r.MP9601
224224 1657483p 287 11.9589066292 3.43056293107 56569.5145333 r.MP9601
224224 1657485p 287 11.9569400246 3.43000238428 56569.5229766 r.MP9601
224224 1657486p 287 11.9558084057 3.42967983579 56569.5278351 r.MP9601
224224 1658277p 287 10.8011114025 3.103124873 56574.4924912 r.MP9601
224241 1645491p 287 245.356700834 -14.5899385431 56508.3007705 r.MP9601
224263 1671731p 387 23.4552454193 12.8737636914 56624.2920804 r.MP9601
224263 1671901p 387 23.4227285123 12.8257991512 56625.2492662 r.MP9601
224263 1672411p 287 23.3796419979 12.617835089 56630.3982059 r.MP9601
224265 1671731p 387 23.7912643313 12.5421369847 56624.2920804 r.MP9601
224265 1671901p 387 23.7059983427 12.559638306 56625.2492662 r.MP9601
224265 1672411p 287 23.3779914205 12.6866118472 56630.3982059 r.MP9601
224292 1657922p 287 13.4519045653 4.36670041042 56571.379721 r.MP9601
224292 1657938p 287 13.4373921462 4.36147844324 56571.4441014 r.MP9601
224292 1658272p 287 12.7531659583 4.11674554564 56574.4730659 r.MP9601
224309 1651185p 287 19.6369062242 12.6163337036 56536.510179 r.MP9601
224309 1651195p 287 19.6346412094 12.6140039741 56536.5490078 r.MP9601
224312 1681845p 387 18.574646844 11.04141319 56656.3046195 r.MP9601
224328 1681686p 387 19.5437996211 12.2911768565 56655.3070352 r.MP9601
224328 1681688p 387 19.5450990474 12.2911496908 56655.3179014 r.MP9601
224356 1757887p 287 15.1565747138 2.83476691995 56985.2321839 r.MP9601
224356 1757971p 287 15.0936297737 2.9569052925 56986.2283835 r.MP9601
224356 1768985p 287 15.6078026517 6.05146232778 57008.2509202 r.MP9601
224356 1778901p 287 24.5954791417 13.2221983278 57050.2754086 r.MP9601
224425 1645757p 287 12.627032879 3.67804959128 56509.4892643 r.MP9601
224425 1645769p 287 12.630081458 3.6780765103 56509.5377185 r.MP9601
224425 1646266p 287 12.7885678714 3.66787757698 56512.4681749 r.MP9601
224425 1646276p 287 12.7903149363 3.6675863995 56512.5069986 r.MP9601
224425 1651056p 287 12.177252176 2.7675467406 56535.5491304 r.MP9601
224425 1651067p 287 12.1729421954 2.76449079388 56535.5929607 r.MP9601
224425 1651068p 287 12.1724736064 2.76415854577 56535.597726 r.MP9601
224425 1651069p 287 12.1719692285 2.76380092188 56535.6028553 r.MP9601
224425 1651070p 287 12.1715005782 2.76346863032 56535.6076212 r.MP9601
224425 1651071p 287 12.1710144479 2.76312394468 56535.6125649 r.MP9601
224425 1651166p 287 12.0874317771 2.70470056319 56536.4349153 r.MP9601
224425 1651176p 287 12.083356597 2.70188636181 56536.4738811 r.MP9601
224425 1651847p 287 11.6245866111 2.39738808616 56540.4299418 r.MP9601
224425 1651857p 287 11.6196153939 2.3942142797 56540.4688047 r.MP9601
224469 1671669p 387 20.4599869479 13.1253625368 56623.3613715 r.MP9601
224469 1672401p 287 19.9382513077 12.7566360416 56630.3587052 r.MP9601
224469 1681683p 387 20.4196442955 12.3400706116 56655.2917667 r.MP9601
224482 1657931p 287 17.0341555943 3.93652603825 56571.4168923 r.MP9601
224485 1751525p 287 26.5835589088 13.3985010585 56952.3027336 r.MP9601
224485 1751536p 287 26.5741183576 13.3934230423 56952.3483218 r.MP9601
224485 1751547p 287 26.5650551484 13.3885479962 56952.3920878 r.MP9601
224485 1751812p 387 26.3407072957 13.2675011741 56953.4764163 r.MP9601
224485 1752114p 387 25.9263543828 13.0416905463 56955.4923615 r.MP9601
224500 1645760p 287 11.0432090738 2.49295773497 56509.5009298 r.MP9601
224500 1645773p 287 11.0480227896 2.49530913534 56509.5541691 r.MP9601
224500 1646269p 287 11.282337293 2.61246006105 56512.4798185 r.MP9601
224500 1646279p 287 11.2850547482 2.6138727064 56512.5186393 r.MP9601
224500 1651060p 287 10.9688510141 2.73587685466 56535.5649258 r.MP9601
224500 1651170p 287 10.8789513315 2.71248712474 56536.4504635 r.MP9601
224500 1651180p 287 10.8748625675 2.71140544113 56536.4894041 r.MP9601
224500 1651182p 287 10.8739305059 2.71115886399 56536.4982809 r.MP9601
224501 1645237p 287 15.5740207124 3.66017657342 56506.5124324 r.MP9601
224501 1645248p 287 15.5806806889 3.662693356 56506.5551702 r.MP9601
224501 1650816p 287 17.1643985537 4.26272926492 56534.4529108 r.MP9601
224501 1650817p 287 17.1641652595 4.26265018214 56534.4576557 r.MP9601
224501 1651033p 287 17.1116836992 4.24475257652 56535.4555818 r.MP9601
224501 1651049p 287 17.1079639448 4.24347619021 56535.5212245 r.MP9601
224501 1651680p 287 16.8252350702 4.14693773837 56539.4354087 r.MP9601
224501 1651697p 287 16.8186834197 4.1446914582 56539.5102847 r.MP9601
224501 1656879p 287 12.7814306718 2.82020276925 56564.3234299 r.MP9601
224501 1656891p 287 12.7708836245 2.81689871041 56564.3725812 r.MP9601
224501 1656901p 287 12.7625018418 2.81427296103 56564.4116419 r.MP9601
224501 1657313p 287 12.1111606024 2.61168434908 56567.4229724 r.MP9601
224501 1657482p 287 11.6555908125 2.47248721905 56569.5106528 r.MP9601
224501 1658017p 287 11.0364617778 2.28677719089 56572.3547918 r.MP9601
224501 1658276p 287 10.5778461448 2.1523689377 56574.4886118 r.MP9601
224505 1658272p 287 12.3769159583 4.97117502668 56574.4730659 r.MP9601
224508 1668261p 287 16.237541465 4.29936082201 56601.4626997 r.MP9601
224508 1671897p 287 14.2008863305 3.7876331554 56625.2278122 r.MP9601
224508 1671898p 287 14.2008477511 3.78770274971 56625.2332587 r.MP9601
224508 1671899p 287 14.2008132591 3.78776497044 56625.2381281 r.MP9601
224508 1671907p 287 14.2005200847 3.78829383415 56625.2795175 r.MP9601
224508 1671908p 287 14.2004884476 3.788350905 56625.2839839 r.MP9601
224508 1671918p 287 14.2003362692 3.78862542297 56625.3054679 r.MP9601
224508 1672375p 287 14.2395028471 3.88256115204 56630.2549489 r.MP9601
224508 1672388p 287 14.240848452 3.88393569465 56630.3070368 r.MP9601
224525 1671647p 287 11.3639860655 2.06885710772 56623.259626 r.MP9601
224525 1671657p 287 11.362670203 2.06999381528 56623.3041058 r.MP9601
224525 1672592p 287 11.3086671008 2.34295287452 56631.2178009 r.MP9601
224529 1645239p 287 15.2927741537 5.89056347479 56506.5201901 r.MP9601
224529 1645250p 287 15.298205483 5.89234423849 56506.5629284 r.MP9601
224529 1650815p 287 16.2694405752 5.96291492803 56534.4489508 r.MP9601
224529 1651032p 287 16.2037571643 5.9234998788 56535.4517036 r.MP9601
224529 1651047p 287 16.1995457606 5.92101362838 56535.5125914 r.MP9601
224529 1651048p 287 16.1992226057 5.9208228502 56535.5172635 r.MP9601
224529 1651679p 287 15.874952102 5.73952885943 56539.43153 r.MP9601
224529 1651690p 287 15.8708083164 5.73730217002 56539.4743967 r.MP9601
224529 1651696p 287 15.8677141974 5.73563952563 56539.5064049 r.MP9601
224529 1656886p 287 11.8231162437 3.78801827174 56564.353161 r.MP9601
224529 1656896p 287 11.8150719769 3.78431715371 56564.3920065 r.MP9601
224529 1656907p 287 11.8059948812 3.78014083736 56564.4358396 r.MP9601
224529 1657652p 287 10.5649225955 3.21352649161 56570.3634638 r.MP9601
224529 1657919p 287 10.3544347013 3.11830212699 56571.3679775 r.MP9601
224529 1657935p 287 10.3409775382 3.11221372318 56571.4324429 r.MP9601
224530 1656882p 287 12.5763453946 4.81665699714 56564.336232 r.MP9601
224530 1656883p 287 12.5752687041 4.81614035938 56564.3414418 r.MP9601
224530 1656893p 287 12.567230095 4.81228312354 56564.3803382 r.MP9601
224530 1656903p 287 12.5591562519 4.8084089811 56564.4194052 r.MP9601
224530 1656904p 287 12.5581875591 4.8079441648 56564.4240925 r.MP9601
224530 1657314p 287 11.9318496698 4.50711819119 56567.4268531 r.MP9601
224530 1657920p 287 11.0989236011 4.10766856121 56571.3719593 r.MP9601
224530 1657936p 287 11.0853228764 4.10115881262 56571.4363414 r.MP9601
224530 1658018p 287 10.8906167584 4.00789459825 56572.3587347 r.MP9601
224530 1658278p 287 10.4413784301 3.79272303826 56574.4963908 r.MP9601
224533 1651339p 287 25.2258140385 14.0194475324 56537.4330109 r.MP9601
224533 1651350p 287 25.2302530944 14.014079929 56537.4761434 r.MP9601
224533 1651494p 287 25.3271172651 13.8898632127 56538.4521116 r.MP9601
224533 1651506p 287 25.3315438382 13.8837799105 56538.4987071 r.MP9601
224561 1646433p 287 24.597282102 13.837523098 56513.5029697 r.MP9601
224561 1646444p 287 24.6032348319 13.8378608415 56513.5463939 r.MP9601
224561 1651341p 287 26.3037993397 13.1728360638 56537.4407924 r.MP9601
224561 1651352p 287 26.3037634148 13.1699620691 56537.4839023 r.MP9601
224561 1651496p 287 26.2998842942 13.1032367814 56538.4598719 r.MP9601
224561 1651508p 287 26.2995348261 13.0999621359 56538.5064676 r.MP9601
224572 1672382p 287 15.6507844558 5.47266117268 56630.2829213 r.MP9601
224572 1672395p 287 15.6516975136 5.47335683574 56630.335096 r.MP9601
224572 1672602p 287 15.6696390951 5.48635358338 56631.2609281 r.MP9601
224614 1626155p 287 212.605013105 -12.560624799 56423.4378655 r.MP9601
224614 1626291p 287 212.42876106 -12.5130386988 56424.4356511 r.MP9601
224614 1635763p 287 209.628465645 -12.1824614373 56477.2711645 r.MP9601
224614 1636121p 287 209.806302483 -12.2665721679 56479.2780879 r.MP9601
224614 1645162p 287 213.927313778 -13.9378604173 56506.2546339 r.MP9601
224614 1645694p 287 214.564774663 -14.1750583794 56509.2671632 r.MP9601
224629 1631355p 287 214.841492824 -14.2054667733 56455.3715311 r.MP9601
224629 1631366p 287 214.838343007 -14.2048168109 56455.4165285 r.MP9601
224629 1635778p 287 214.575736133 -14.285694038 56477.3312317 r.MP9601
224646 1775264p 387 18.4442094866 9.87990540978 57041.2222067 r.MP9601
224646 1775273p 387 18.4545239134 9.88583235656 57041.2683907 r.MP9601
224646 1778889p 287 20.600512007 11.0731117324 57050.2260208 r.MP9601
224649 1667739p 287 14.7146043769 3.59829206538 56596.277948 r.MP9601
224649 1667750p 287 14.7082578028 3.59567737194 56596.3207339 r.MP9601
224649 1667859p 287 14.5701681057 3.53892915877 56597.2612144 r.MP9601
224649 1667888p 387 14.5527683606 3.53182722202 56597.3829619 r.MP9601
224649 1668250p 387 14.0246016574 3.32022862107 56601.3879581 r.MP9601
224649 1671656p 287 13.0330896977 3.05561568037 56623.3001958 r.MP9601
224649 1671666p 287 13.0345925114 3.05669462357 56623.3464362 r.MP9601
224649 1671894p 287 13.104903621 3.10435785983 56625.216079 r.MP9601
224649 1672374p 287 13.4124810911 3.28435257381 56630.2510713 r.MP9601
224649 1672386p 287 13.4162541726 3.28643336569 56630.2984817 r.MP9601
224649 1672387p 287 13.4166201052 3.28663517145 56630.3030799 r.MP9601
224649 1672599p 287 13.4934744473 3.32878311552 56631.2492169 r.MP9601
224660 1729010p 287 15.778742721 4.73577141525 56862.5375283 r.MP9601
224660 1729711p 287 16.0933041342 4.78820555075 56865.5680766 r.MP9601
224660 1734906p 287 16.9958337236 4.42509555982 56891.5526193 r.MP9601
224660 1736284p 287 16.7154876575 4.1329017985 56897.4144781 r.MP9601
224660 1774675p 387 12.5012590258 1.71680614373 57039.2487676 r.MP9601
224660 1774995p 387 12.7487493802 1.82953892286 57040.2508336 r.MP9601
224676 1729483p 287 27.2692505798 13.4718874901 56864.5258704 r.MP9601
224676 1729494p 287 27.2760039844 13.4745768459 56864.5690922 r.MP9601
224676 1729505p 287 27.2827776848 13.477274284 56864.6124438 r.MP9601
224676 1751551p 287 22.9348573432 11.8173017793 56952.4093384 r.MP9601
224676 1751561p 287 22.927211959 11.8138819085 56952.4487985 r.MP9601
224676 1751571p 287 22.9195794307 11.8104677884 56952.4881922 r.MP9601
224676 1751797p 387 22.7431350583 11.7315040842 56953.4005958 r.MP9601
224692 1722739p 287 19.1056217373 6.13405107006 56835.6095012 r.MP9601
224692 1752374p 287 18.15760093 4.25131492704 56957.4027306 r.MP9601
224692 1768984p 287 14.7838659297 3.45772124814 57008.2469563 r.MP9601
224692 1768989p 287 14.7851366311 3.45853559013 57008.2666317 r.MP9601
224757 1774993p 387 11.6913405849 4.23551209217 57040.2406386 r.MP9601
224872 1646285p 287 22.0769452022 12.5760493425 56512.5431826 r.MP9601
224872 1646286p 287 22.0776923358 12.5766403393 56512.547828 r.MP9601
224872 1646297p 287 22.0847294635 12.582206841 56512.5915822 r.MP9601
224872 1651337p 287 23.9895797612 15.1227309354 56537.4252143 r.MP9601
224872 1651348p 287 23.9888607683 15.1258825214 56537.4683539 r.MP9601
224919 1671904p 387 24.7600477642 12.6675793719 56625.2644976 r.MP9601
224919 1672414p 287 24.2623779015 12.54771269 56630.4099112 r.MP9601
224919 1681939p 387 24.6288627521 12.9191691773 56659.2051861 r.MP9601
224919 1681952p 287 24.6345972557 12.9216034156 56659.2613609 r.MP9601
224919 1681964p 387 24.6399037537 12.9238559698 56659.3133429 r.MP9601
224919 1682231p 287 24.7344195461 12.9638963463 56660.2271586 r.MP9601
224919 1682241p 287 24.7389814538 12.9658177699 56660.2695949 r.MP9601
224919 1682245p 387 24.7412679268 12.9667808064 56660.2908644 r.MP9601
224921 1651062p 287 13.9501215513 2.8800308993 56535.5726829 r.MP9601
224921 1651172p 287 13.8649761612 2.81677879011 56536.4582236 r.MP9601
224921 1651184p 287 13.8602261337 2.81330608097 56536.506123 r.MP9601
224921 1651840p 287 13.4285759536 2.51254986315 56540.4027813 r.MP9601
224921 1651850p 287 13.4238226834 2.50937023796 56540.4415835 r.MP9601
224939 1645558p 287 13.151970938 2.50318015877 56508.4982057 r.MP9601
224939 1645753p 287 13.3233720868 2.43333552052 56509.4736546 r.MP9601
224939 1645763p 287 13.3300856485 2.43045982419 56509.5125738 r.MP9601
224991 1657928p 287 15.6653543624 3.499200601 56571.4050162 r.MP9601
224991 1657948p 287 15.6450997917 3.49518183697 56571.4876879 r.MP9601
224991 1658283p 287 14.8990005054 3.34948023638 56574.5166927 r.MP9601
224998 1626161p 287 214.118102773 -13.3210001511 56423.4622783 r.MP9601
224998 1626297p 287 213.937373128 -13.2578470185 56424.4634988 r.MP9601
224998 1631612p 287 210.212628247 -11.9267941978 56456.2655076 r.MP9601
224998 1631622p 287 210.211060099 -11.9262208965 56456.3059759 r.MP9601
224998 1635766p 287 210.544322786 -12.0447294855 56477.2828929 r.MP9601
224998 1636124p 287 210.694317522 -12.0986707523 56479.290526 r.MP9601
224998 1645165p 287 214.472081022 -13.4168601481 56506.2665127 r.MP9601
224998 1645694p 287 215.073019077 -13.6198676771 56509.2671632 r.MP9601
225003 1646438p 287 26.834501998 13.0839023335 56513.5231105 r.MP9601
225003 1646449p 287 26.8370452586 13.0846967319 56513.5657945 r.MP9601
225015 1736285p 287 18.056536382 4.41624510373 56897.4184425 r.MP9601
225019 1631662p 287 242.480733507 -12.0711168608 56456.4709033 r.MP9601
225019 1635445p 287 240.280564337 -11.8021378348 56475.3848103 r.MP9601
225019 1635784p 287 240.163209713 -11.8167285878 56477.3594975 r.MP9601
225019 1644982p 287 241.039721798 -12.7409442502 56505.266663 r.MP9601
225019 1645177p 287 241.161361896 -12.7963938239 56506.3145246 r.MP9601
225019 1645706p 287 241.54224205 -12.9617162137 56509.3161496 r.MP9601
225837 1651193p 287 20.1767037762 11.6470689293 56536.5412237 r.MP9601
225837 1651203p 287 20.1749709896 11.6473172414 56536.58009 r.MP9601
225837 1651363p 287 20.1291648879 11.6519084361 56537.52849 r.MP9601
225837 1651375p 287 20.1266233583 11.6520875141 56537.5780808 r.MP9601
225861 1671906p 387 24.4918405404 15.2195914724 56625.2745747 r.MP9601
225861 1672413p 287 24.1084891545 14.8140611929 56630.4060294 r.MP9601
225861 1672609p 387 24.0596233321 14.7498893316 56631.2992 r.MP9601
225893 1657932p 287 16.8627356906 5.06814508734 56571.4207897 r.MP9601
225893 1658291p 287 16.1412102702 4.87281402173 56574.5505312 r.MP9601
225915 1671730p 387 22.9707238088 13.7597310499 56624.286966 r.MP9601
225915 1672409p 287 22.5512908838 13.2648087098 56630.3904511 r.MP9601
225915 1672604p 287 22.5109946585 13.2011931877 56631.2715594 r.MP9601
225915 1672605p 387 22.5107738991 13.2008132414 56631.2769657 r.MP9601
225915 1672606p 387 22.510488533 13.2003221009 56631.2839543 r.MP9601
225915 1681670p 287 23.3651577657 12.2963284871 56655.2635904 r.MP9601
225915 1681856p 387 23.4903021136 12.2923378059 56656.3691284 r.MP9601
225915 1681948p 287 23.847829671 12.2960858638 56659.2454555 r.MP9601
225915 1681960p 287 23.8541266344 12.2963474199 56659.2925356 r.MP9601
225915 1682228p 287 23.9788293849 12.3020137025 56660.2154941 r.MP9601
225915 1682238p 287 23.984751974 12.3023555036 56660.2579246 r.MP9601
225915 1682251p 387 23.9938912942 12.302882947 56660.3234003 r.MP9601
225917 1671650p 287 10.6454454069 1.45593678038 56623.2712651 r.MP9601
225917 1671660p 287 10.6457235676 1.4558626042 56623.3157708 r.MP9601
225917 1672595p 287 10.8972067483 1.53709961239 56631.2328405 r.MP9601
225920 1667551p 287 21.6148460944 11.2143008118 56595.3650569 r.MP9601
225920 1667759p 287 21.4028552911 11.1320280787 56596.3558886 r.MP9601
225920 1667869p 287 21.2031433273 11.0541658232 56597.3017052 r.MP9601
225920 1667879p 287 21.1949767642 11.0509664393 56597.3407485 r.MP9601
225920 1667897p 387 21.1765227048 11.0437367613 56597.4289751 r.MP9601
225949 1656935p 287 21.7903929585 12.2814510668 56564.5190472 r.MP9601
225949 1658267p 287 19.4687026149 12.0222463348 56574.4522495 r.MP9601
225997 1671650p 287 11.0708495703 1.76806071263 56623.2712651 r.MP9601
225997 1671660p 287 11.0680494196 1.7709783089 56623.3157708 r.MP9601
225997 1672614p 387 10.7765513904 2.36706543263 56631.3303507 r.MP9601
225997 1672744p 287 10.7710840297 2.44020582138 56632.1991644 r.MP9601
226061 1646434p 287 24.6105026982 15.1151674513 56513.506855 r.MP9601
226061 1646445p 287 24.6136866248 15.1153483562 56513.5502722 r.MP9601
226061 1651339p 287 24.9213219459 14.5232032772 56537.4330109 r.MP9601
226061 1651350p 287 24.9191293758 14.5207830632 56537.4761434 r.MP9601
226061 1651494p 287 24.8670687246 14.4648901279 56538.4521116 r.MP9601
226061 1651506p 287 24.8644477274 14.4621591135 56538.4987071 r.MP9601
226061 1656934p 287 21.7465641283 12.028947436 56564.5150872 r.MP9601
226061 1658263p 287 19.9218494019 10.7093617575 56574.4124706 r.MP9601
226061 1658264p 287 19.9189146016 10.7072231224 56574.4277164 r.MP9601
226061 1658265p 287 19.9181517925 10.7066672514 56574.431679 r.MP9601
226061 1658266p 287 19.9154550335 10.7047020807 56574.4456881 r.MP9601
226061 1671895p 287 13.0185155978 4.60350215601 56625.2200534 r.MP9601
226061 1672373p 287 12.982892716 4.31708495477 56630.2471259 r.MP9601
226061 1672385p 287 12.9832880922 4.31476541448 56630.2945711 r.MP9601
226061 1672746p 387 13.0074592728 4.22543175396 56632.2106863 r.MP9601
226069 1616725p 287 239.256342116 -13.2420111284 56391.5511569 r.MP9601
226069 1616921p 287 239.242562275 -13.1107102137 56392.520251 r.MP9601
226069 1616931p 287 239.241850174 -13.1051603526 56392.5609424 r.MP9601
226069 1617941p 287 238.810944157 -11.7994315267 56401.5777815 r.MP9601
226069 1774994p 387 11.7197884249 3.76119057001 57040.2457158 r.MP9601
226117 1722363p 287 13.1999736458 3.77546770701 56833.5888678 r.MP9601
226117 1722510p 287 13.3501672649 3.84251423386 56834.5877135 r.MP9601
226117 1729010p 287 16.2373869029 5.17268827065 56862.5375283 r.MP9601
226117 1729711p 287 16.3777230636 5.24750394551 56865.5680766 r.MP9601
226117 1736293p 287 15.4573773706 5.11540445602 56897.4503996 r.MP9601
226118 1722738p 287 18.851628323 5.26722671198 56835.6055923 r.MP9601
226118 1722901p 287 19.067611411 5.34706299421 56836.6106577 r.MP9601
226118 1751789p 287 17.5096234825 4.27732393227 56953.3640456 r.MP9601
226118 1768999p 287 13.5795164849 3.67890046881 57008.3232403 r.MP9601
226288 1625352p 287 241.688065311 -13.4267666742 56420.4553331 r.MP9601
226288 1625363p 287 241.681553137 -13.4252991421 56420.4993591 r.MP9601
226288 1625374p 287 241.675074522 -13.4238391723 56420.5431582 r.MP9601
226288 1625657p 287 241.525419698 -13.3905748436 56421.550259 r.MP9601
