    Object      Image   Exp_time               RA              DEC             time       filter
237139 1721620p 287 241.899996068 -14.3849577569 56830.4087451 r.MP9601
237206 1672213p 387 20.6431030685 13.7073431722 56629.3046663 r.MP9601
237206 1672398p 287 20.6028593961 13.6295625442 56630.3468744 r.MP9601
237206 1681664p 287 21.3206694164 12.5053141632 56655.2391209 r.MP9601
237206 1681848p 287 21.4222033256 12.4883769997 56656.330251 r.MP9601
237206 1681943p 287 21.7177665655 12.4554651587 56659.2259082 r.MP9601
237206 1681955p 287 21.7229559269 12.4550982341 56659.2730842 r.MP9601
237206 1681971p 387 21.7316494754 12.4544835388 56659.3521164 r.MP9601
237206 1682232p 387 21.8293595786 12.4482220227 56660.2316167 r.MP9601
237251 1667733p 287 15.5354529918 5.82600481211 56596.254458 r.MP9601
237251 1667744p 287 15.5287724942 5.8236406682 56596.2974424 r.MP9601
237251 1667755p 287 15.5221326845 5.82129092321 56596.340165 r.MP9601
237251 1667864p 287 15.3770527138 5.76992486763 56597.2811942 r.MP9601
237251 1667893p 387 15.357788396 5.76309656031 56597.4085616 r.MP9601
237251 1668260p 287 14.7749520845 5.55846116709 56601.4588154 r.MP9601
237251 1671895p 287 12.9494243542 5.01668909672 56625.2200534 r.MP9601
237335 1645242p 287 16.638857261 6.43124320643 56506.5318629 r.MP9601
237335 1645253p 287 16.6454234812 6.43439878831 56506.5745701 r.MP9601
237361 1778500p 387 213.341784221 -12.1438903025 57048.6531132 r.MP9601
237397 1704844p 287 239.253251199 -11.3524435704 56777.4092312 r.MP9601
237397 1704857p 287 239.243991926 -11.3502766582 56777.4605528 r.MP9601
237397 1704870p 287 239.234657024 -11.3480920466 56777.5122936 r.MP9601
237397 1705707p 287 238.277362856 -11.149509057 56782.4581562 r.MP9601
237397 1705888p 287 238.082002711 -11.114111589 56783.3999871 r.MP9601
237397 1705903p 287 238.067987285 -11.1116410102 56783.4668599 r.MP9601
237397 1705918p 287 238.052048333 -11.1088313607 56783.5429105 r.MP9601
237475 1716149p 387 191.971726548 -3.48229376447 56804.3828299 r.MP9601
237475 1716150p 387 191.972100815 -3.48227273823 56804.3878762 r.MP9601
237475 1716151p 387 191.972474224 -3.48225176022 56804.3929109 r.MP9601
237475 1716947p 387 192.318386128 -3.49347598058 56808.3556192 r.MP9601
237475 1716948p 387 192.318901271 -3.49352924704 56808.3606655 r.MP9601
237475 1716949p 387 192.31942114 -3.49358300219 56808.3657581 r.MP9601
237493 1686688p 387 217.275318793 -11.9892142418 56689.6579487 r.MP9601
237508 1704647p 387 213.57990325 -11.332544399 56776.3403081 r.MP9601
237508 1704648p 387 213.578729982 -11.3319077424 56776.3453453 r.MP9601
237508 1704655p 387 213.570495333 -11.3274393279 56776.3806998 r.MP9601
237508 1704656p 387 213.569320848 -11.3268020105 56776.3857423 r.MP9601
237508 1704663p 387 213.561096291 -11.3223390725 56776.4210535 r.MP9601
237508 1704664p 387 213.559605331 -11.3215300244 56776.4274548 r.MP9601
237508 1704665p 387 213.558412925 -11.3208829823 56776.4325742 r.MP9601
237509 1704647p 387 213.616109658 -11.0535811616 56776.3403081 r.MP9601
237509 1704648p 387 213.614904907 -11.0530914258 56776.3453453 r.MP9601
237509 1704655p 387 213.606449292 -11.0496541839 56776.3806998 r.MP9601
237509 1704656p 387 213.605243292 -11.0491639397 56776.3857423 r.MP9601
237509 1704663p 387 213.59679804 -11.0457309104 56776.4210535 r.MP9601
237509 1704664p 387 213.595267072 -11.0451085658 56776.4274548 r.MP9601
237509 1704665p 387 213.594042669 -11.0446108411 56776.4325742 r.MP9601
237515 1735257p 287 27.4814683035 13.7060877547 56893.4781096 r.MP9601
237515 1735273p 287 27.4894235988 13.7057186446 56893.5480463 r.MP9601
237515 1736565p 287 27.9989475733 13.6003131759 56899.453387 r.MP9601
237515 1736594p 287 28.0051657363 13.5970560429 56899.5599841 r.MP9601
237610 1691686p 287 219.884473323 -15.1854603281 56712.6167492 r.MP9601
237610 1691921p 287 219.894081847 -15.2082177632 56713.5998018 r.MP9601
237610 1692340p 287 219.887170892 -15.2668082414 56716.5477725 r.MP9601
237610 1698693p 287 215.789579465 -14.8113301457 56751.4429317 r.MP9601
237610 1698703p 287 215.781152643 -14.809627087 56751.4827434 r.MP9601
237610 1698858p 387 215.548761693 -14.7623495614 56752.5694439 r.MP9601
237633 1728432p 287 237.331281367 -10.5595778499 56856.341043 r.MP9601
237709 1729257p 287 22.9185036995 14.1121288987 56863.5207224 r.MP9601
237709 1729267p 287 22.9359446689 14.1188932523 56863.5622073 r.MP9601
237709 1729277p 287 22.9534753883 14.1256924147 56863.6039058 r.MP9601
237714 1734907p 287 18.2500506268 4.37403570428 56891.5565004 r.MP9601
237714 1736285p 287 18.1076830653 4.46343579181 56897.4184425 r.MP9601
237714 1775273p 387 18.4017307923 9.43264317749 57041.2683907 r.MP9601
237729 1715387p 287 218.058866522 -14.3864815446 56799.4250924 r.MP9601
237729 1715867p 287 217.479413331 -14.2475134013 56802.3577269 r.MP9601
237729 1722441p 287 214.627173744 -13.7705964377 56834.3304246 r.MP9601
237729 1722442p 287 214.627238431 -13.7706654376 56834.3343059 r.MP9601
237731 1715382p 287 210.427317027 -10.7265136699 56799.405626 r.MP9601
237731 1728412p 287 210.598116376 -11.4997635078 56856.2797859 r.MP9601
237731 1728421p 287 210.604015858 -11.5022672665 56856.3173423 r.MP9601
237744 1717290p 287 244.569369207 -18.2828872047 56810.4611332 r.MP9601
237745 1692670p 387 247.849284724 -17.3536144323 56722.636581 r.MP9601
237745 1692844p 387 248.035366685 -17.3679953166 56723.6112142 r.MP9601
237746 1691692p 387 238.638321199 -11.804424391 56712.6466975 r.MP9601
237746 1692355p 387 239.536190429 -11.8327701161 56716.6232761 r.MP9601
237746 1721429p 287 229.119708761 -10.1927684824 56829.3812708 r.MP9601
237746 1721439p 287 229.115642453 -10.1948637383 56829.4201518 r.MP9601
237746 1728595p 287 228.923653634 -12.3615271941 56857.289994 r.MP9601
237746 1728599p 287 228.925087781 -12.3630982469 56857.3061534 r.MP9601
237752 1692650p 387 238.384737734 -11.4992555969 56722.5357531 r.MP9601
237789 1705704p 287 225.737267121 -16.2665790224 56782.4462896 r.MP9601
237789 1722445p 287 216.989951934 -14.7846687991 56834.3461534 r.MP9601
237791 1692652p 387 237.909131142 -12.5997199309 56722.5458295 r.MP9601
237791 1704841p 287 237.908607934 -10.3384172378 56777.3973987 r.MP9601
237791 1704854p 287 237.898219235 -10.3356555037 56777.4489129 r.MP9601
237791 1704867p 287 237.887785413 -10.3328817742 56777.5006508 r.MP9601
237815 1691692p 387 239.437011039 -12.5318829993 56712.6466975 r.MP9601
237815 1692356p 387 240.459412286 -12.472369821 56716.6283128 r.MP9601
237820 1686794p 387 215.921489866 -14.0995505976 56690.6406505 r.MP9601
237820 1686861p 387 216.121648127 -14.1720424428 56691.5852292 r.MP9601
237820 1691686p 287 219.263736079 -15.3467575415 56712.6167492 r.MP9601
237820 1691921p 287 219.342068057 -15.3801045602 56713.5998018 r.MP9601
237820 1692340p 287 219.536189061 -15.4675106639 56716.5477725 r.MP9601
237820 1698857p 387 216.798063889 -14.9911233831 56752.5642786 r.MP9601
237820 1704643p 387 211.325507511 -13.4021808694 56776.3201085 r.MP9601
237820 1704644p 387 211.324307272 -13.4018081156 56776.3251533 r.MP9601
237820 1704651p 387 211.315886254 -13.3991928314 56776.3605481 r.MP9601
237820 1704652p 387 211.31468776 -13.3988206197 56776.3655856 r.MP9601
237820 1704659p 387 211.306286003 -13.3962113174 56776.4008995 r.MP9601
237820 1704660p 387 211.305087376 -13.3958390643 56776.4059375 r.MP9601
237858 1645244p 287 17.8003368325 5.14876898831 56506.5396484 r.MP9601
237858 1645255p 287 17.8009237292 5.14983607326 56506.5823318 r.MP9601
237858 1650814p 287 16.6648939664 5.32386806457 56534.4436039 r.MP9601
237858 1650814p 287 16.6648939664 5.32386806457 56534.4436039 r.MP9601
237858 1651031p 287 16.5690306449 5.31125218204 56535.447753 r.MP9601
237858 1651042p 287 16.56486573 5.31068017655 56535.4906534 r.MP9601
237858 1651046p 287 16.5631124996 5.31043938956 56535.5087124 r.MP9601
237858 1651678p 287 16.1549312843 5.24962072957 56539.427584 r.MP9601
237858 1651689p 287 16.1501550706 5.24885748943 56539.4705162 r.MP9601
237858 1651691p 287 16.1492060833 5.24870584102 56539.4790464 r.MP9601
237858 1651694p 287 16.1472561673 5.24839424396 56539.4965738 r.MP9601
237858 1651695p 287 16.146602805 5.24828983651 56539.5024467 r.MP9601
237858 1651700p 287 16.1443122016 5.2479237975 56539.5230364 r.MP9601
237858 1656882p 287 12.6035519196 4.53563606805 56564.336232 r.MP9601
237858 1656883p 287 12.6026966454 4.53544793665 56564.3414418 r.MP9601
237858 1656893p 287 12.5963111373 4.53404334097 56564.3803382 r.MP9601
237858 1656903p 287 12.589897641 4.53263258882 56564.4194052 r.MP9601
237858 1656904p 287 12.5891281552 4.53246332798 56564.4240925 r.MP9601
237858 1657314p 287 12.093974724 4.42323761023 56567.4268531 r.MP9601
237858 1658015p 287 11.2780116104 4.24292740716 56572.3470331 r.MP9601
237883 1691679p 287 216.035236001 -14.1330409912 56712.5895136 r.MP9601
237883 1691914p 287 216.119373595 -14.1329750187 56713.5724831 r.MP9601
237883 1692333p 287 216.336537194 -14.1189952008 56716.5205759 r.MP9601
237883 1698318p 287 215.568346871 -12.8771085613 56744.4416696 r.MP9601
237883 1698328p 287 215.56359383 -12.8739290158 56744.4807356 r.MP9601
237883 1698835p 387 214.405263559 -12.1523752281 56752.4330061 r.MP9601
237883 1698836p 387 214.404249373 -12.1517758981 56752.4390161 r.MP9601
237883 1698844p 387 214.398006902 -12.1480869318 56752.4760085 r.MP9601
