    Object      Image   Exp_time               RA              DEC             time       filter
87873 1625357p 287 242.863801153 -12.3328970613 56420.4753921 r.MP9601
87873 1625368p 287 242.855553095 -12.3307073113 56420.5191871 r.MP9601
87873 1625379p 287 242.847297793 -12.3285156381 56420.5630206 r.MP9601
87873 1625662p 287 242.655884022 -12.2782980971 56421.5705411 r.MP9601
87873 1625937p 287 242.46196068 -12.2284773502 56422.575739 r.MP9601
87873 1630537p 287 237.344868549 -11.2628338931 56447.3769883 r.MP9601
87873 1630538p 287 237.344090879 -11.262738534 56447.3809342 r.MP9601
87873 1630867p 287 236.954273114 -11.2168885362 56449.3842272 r.MP9601
87946 1768985p 287 15.8273645142 5.85835889386 57008.2509202 r.MP9601
87959 1778892p 287 22.4913184706 13.50469521 57050.239849 r.MP9601
87998 1729258p 287 22.1903867258 11.4814892026 56863.5246828 r.MP9601
87998 1729268p 287 22.1983988107 11.4856307987 56863.5662141 r.MP9601
87998 1729278p 287 22.206434093 11.489784386 56863.6078657 r.MP9601
87998 1735251p 287 25.7321252966 13.6624587212 56893.4500091 r.MP9601
87998 1735267p 287 25.7345279339 13.6656006314 56893.5239364 r.MP9601
87998 1736560p 287 25.8115221743 13.8750224139 56899.4321636 r.MP9601
87998 1736589p 287 25.8107549936 13.8780911369 56899.5404715 r.MP9601
87998 1741570p 287 24.5084572911 13.9606493884 56918.4474274 r.MP9601
87998 1741581p 287 24.5029348815 13.9597824294 56918.4901816 r.MP9601
87998 1742010p 287 23.7925845031 13.8277623627 56923.4542479 r.MP9601
87998 1778900p 287 23.8170696841 13.0016621169 57050.2714228 r.MP9601
88136 1729257p 287 22.5603524134 14.0881213484 56863.5207224 r.MP9601
88136 1729267p 287 22.5681481292 14.0938140071 56863.5622073 r.MP9601
88136 1729277p 287 22.5759839611 14.0995359598 56863.6039058 r.MP9601
88183 1729023p 287 14.8509032667 6.79187710782 56862.5885781 r.MP9601
88193 1774675p 387 12.8942803002 2.42938820609 57039.2487676 r.MP9601
88195 1723396p 287 241.863637781 -14.085184106 56839.3988753 r.MP9601
88200 1626159p 287 213.089214951 -11.8904950299 56423.4542753 r.MP9601
88200 1626295p 287 212.911956449 -11.834596858 56424.4522566 r.MP9601
88200 1635764p 287 209.024877238 -10.8494248128 56477.2750497 r.MP9601
88200 1636122p 287 209.122256719 -10.9003840747 56479.2822956 r.MP9601
88234 1645480p 287 217.995153313 -14.7727707086 56508.2557964 r.MP9601
88234 1646177p 287 218.411647205 -14.9182571597 56512.2498257 r.MP9601
88234 1646178p 287 218.412080329 -14.9184069214 56512.2537044 r.MP9601
88266 1722360p 287 14.6420532797 4.23417368164 56833.5771563 r.MP9601
88266 1722507p 287 15.0614555738 4.4005261614 56834.5760372 r.MP9601
88266 1722730p 287 15.4787762388 4.56546435317 56835.5744885 r.MP9601
88266 1722893p 287 15.896510015 4.73004977921 56836.5795216 r.MP9601
88290 1751778p 287 12.5674845013 3.06706053419 56953.3188855 r.MP9601
88290 1752348p 287 11.770300816 2.67398091413 56957.2932994 r.MP9601
88290 1769004p 287 11.3467364987 2.38923222736 57008.3432155 r.MP9601
88293 1691924p 387 237.951811795 -13.1180301097 56713.6151835 r.MP9601
88293 1692358p 387 238.639167416 -13.1720527843 56716.6384215 r.MP9601
88293 1692657p 387 239.859808737 -13.2402353622 56722.5710502 r.MP9601
88293 1705711p 287 238.946924674 -11.8488153143 56782.4749215 r.MP9601
88293 1705712p 287 238.945836955 -11.8486491619 56782.4795583 r.MP9601
88293 1705890p 287 238.725889754 -11.8157287141 56783.407751 r.MP9601
88293 1705905p 287 238.709840926 -11.81338826 56783.4746211 r.MP9601
88293 1705920p 287 238.691587821 -11.810726349 56783.5506757 r.MP9601
88293 1716712p 287 232.247630589 -11.2873697139 56807.3854478 r.MP9601
88314 1698314p 287 214.057834914 -10.9440406832 56744.4258267 r.MP9601
88314 1698324p 287 214.050481163 -10.9430034058 56744.4651341 r.MP9601
88319 1686923p 387 216.565457615 -12.0954254268 56692.6500809 r.MP9601
88319 1686924p 387 216.566777407 -12.0960002105 56692.6553866 r.MP9601
88320 1729486p 287 28.3505969049 13.9699924664 56864.5376248 r.MP9601
88320 1729497p 287 28.3661031219 13.9769960478 56864.5807976 r.MP9601
88360 1778498p 387 217.141647136 -13.971962998 57048.642903 r.MP9601
88377 1607615p 287 213.404391533 -13.5956432246 56331.5719268 r.MP9601
88377 1607628p 287 213.409919541 -13.5966347957 56331.6314211 r.MP9601
88377 1607629p 287 213.410353937 -13.5967127141 56331.6360962 r.MP9601
88377 1615905p 287 210.500458296 -11.5259234191 56386.4097952 r.MP9601
88377 1615915p 287 210.493153301 -11.5224400959 56386.4497314 r.MP9601
88377 1615925p 287 210.485720095 -11.5188956362 56386.4903685 r.MP9601
88387 1778499p 387 219.288400119 -14.0443858598 57048.6479896 r.MP9601
88401 1607609p 287 210.979219564 -13.1642927711 56331.5486483 r.MP9601
88401 1607619p 287 210.983142374 -13.1670939962 56331.5880406 r.MP9601
88413 1728790p 287 15.4202174759 3.18777343503 56861.5480517 r.MP9601
88421 1757890p 287 16.5086599529 5.0470593133 56985.2438823 r.MP9601
88421 1768982p 287 16.8543262022 6.10174081468 57008.2389105 r.MP9601
88434 1698710p 387 243.849389093 -14.169301047 56751.5149738 r.MP9601
88434 1698722p 387 243.856201643 -14.1628541418 56751.584254 r.MP9601
88434 1698723p 387 243.856884775 -14.1622076756 56751.5912011 r.MP9601
88455 1775264p 387 19.0018468189 9.72039931909 57041.2222067 r.MP9601
88455 1775273p 387 19.0167796458 9.72608251698 57041.2683907 r.MP9601
88460 1729256p 287 22.6372321601 13.1467657163 56863.5168284 r.MP9601
88460 1729266p 287 22.6539793744 13.1531521711 56863.5581795 r.MP9601
88460 1729276p 287 22.6709041745 13.1596063473 56863.5999692 r.MP9601
88463 1692655p 387 238.204074807 -13.4134350108 56722.5609732 r.MP9601
88486 1691683p 287 216.976302229 -14.4405271832 56712.605107 r.MP9601
88486 1691918p 287 217.1268019 -14.433105274 56713.5881567 r.MP9601
88486 1692337p 287 217.538636892 -14.3921158595 56716.5361046 r.MP9601
88503 1778100p 387 27.496020946 12.9642165633 57046.2878527 r.MP9601
88503 1778110p 387 27.5133294883 12.9655176081 57046.3436118 r.MP9601
88522 1729254p 287 24.1965759521 13.9415187159 56863.508911 r.MP9601
88522 1729264p 287 24.2080899021 13.9451443853 56863.5481075 r.MP9601
88522 1729274p 287 24.220420777 13.949027299 56863.5900849 r.MP9601
88522 1729478p 287 24.4875717495 14.032765061 56864.5059945 r.MP9601
88522 1729489p 287 24.5001547409 14.0366942326 56864.5493842 r.MP9601
88522 1729500p 287 24.5126806419 14.0406055772 56864.5925769 r.MP9601
88547 1774989p 387 15.0529396291 3.99239551847 57040.2201836 r.MP9601
88552 1715377p 287 212.607471921 -13.8023467331 56799.3855021 r.MP9601
88552 1716262p 287 211.650639429 -13.2342283879 56805.3660746 r.MP9601
88558 1775270p 387 19.6897560558 11.395013375 57041.2529777 r.MP9601
88558 1775279p 387 19.7004748538 11.3995130971 57041.2989976 r.MP9601
