    Object      Image   Exp_time               RA              DEC             time       filter
317792 1729499p 287 28.3278570199 15.9110302802 56864.5886691 r.MP9601
317824 1774681p 387 14.4574272484 5.20537215184 57039.2793592 r.MP9601
317826 1768989p 287 15.4599078833 3.42488314982 57008.2666317 r.MP9601
317866 1729483p 287 27.0198628806 13.9989861329 56864.5258704 r.MP9601
317866 1729494p 287 27.0352966612 14.0065739582 56864.5690922 r.MP9601
317866 1729505p 287 27.0507768245 14.0141845869 56864.6124438 r.MP9601
317880 1729482p 287 26.2802418049 14.951818702 56864.5219441 r.MP9601
317880 1729493p 287 26.292973091 14.9583815903 56864.5649795 r.MP9601
317880 1729504p 287 26.3058029595 14.9649952971 56864.608348 r.MP9601
317885 1736286p 287 16.8990562317 3.53875942353 56897.4223208 r.MP9601
317902 1722740p 287 18.5822112901 7.32731488992 56835.6133812 r.MP9601
317902 1757444p 387 25.0182216008 14.3647652047 56981.2286842 r.MP9601
317902 1757466p 387 24.9976832633 14.3589918448 56981.3691173 r.MP9601
317902 1757553p 287 24.8689038456 14.3226863556 56982.2647455 r.MP9601
317902 1757555p 287 24.867565297 14.322306224 56982.274451 r.MP9601
317902 1757595p 287 24.8461531481 14.3162254324 56982.4297053 r.MP9601
317915 1728798p 287 13.1169139913 5.15512082097 56861.5793118 r.MP9601
317915 1729706p 287 13.6212424465 5.50321815831 56865.5479782 r.MP9601
317928 1729481p 287 25.5302722031 13.959365188 56864.5180502 r.MP9601
317928 1729492p 287 25.5378726614 13.9638107391 56864.5610717 r.MP9601
317928 1729503p 287 25.5455196166 13.9682834864 56864.6043563 r.MP9601
317951 1645486p 287 219.716500162 -15.3366222809 56508.2800009 r.MP9601
317951 1774994p 387 11.4309602093 3.8813034965 57040.2457158 r.MP9601
317966 1645955p 287 216.355874278 -14.9937949329 56511.259232 r.MP9601
317990 1671920p 287 14.3397351388 3.6417497947 56625.3132244 r.MP9601
317990 1672375p 287 14.2041171775 3.7623761886 56630.2549489 r.MP9601
317990 1672388p 287 14.2035962982 3.763996702 56630.3070368 r.MP9601
317990 1672600p 287 14.1957175707 3.79399196428 56631.2530923 r.MP9601
317997 1751557p 287 20.5598662003 11.1844920486 56952.4331935 r.MP9601
317997 1751567p 287 20.5505957793 11.1815114877 56952.4726421 r.MP9601
317997 1751577p 287 20.5414569682 11.1785732411 56952.5115306 r.MP9601
317997 1751803p 387 20.3262921063 11.1092259918 56953.4309462 r.MP9601
317997 1778101p 387 26.952192804 13.3963383987 57046.2929294 r.MP9601
317997 1778111p 387 26.9724397358 13.4033361862 57046.3489117 r.MP9601
317997 1778112p 387 26.9756207587 13.4044356181 57046.3577072 r.MP9601
318004 1729010p 287 15.8576854175 4.62523607966 56862.5375283 r.MP9601
318004 1729711p 287 16.1694406733 4.61082158397 56865.5680766 r.MP9601
318004 1734908p 287 16.8350485953 3.52377125489 56891.5603804 r.MP9601
318032 1667563p 287 23.0238953112 12.4705813797 56595.4116628 r.MP9601
318032 1667590p 287 23.0063344442 12.4632643517 56595.4902935 r.MP9601
318032 1667878p 287 22.5988140579 12.292359987 56597.3368702 r.MP9601
318032 1667906p 387 22.5687657197 12.2796575605 56597.4750235 r.MP9601
318032 1668256p 287 21.7330024019 11.9203347277 56601.4431093 r.MP9601
318032 1671673p 387 18.5119996851 10.3597113216 56623.3817297 r.MP9601
318051 1774988p 387 21.8820753606 4.3151158974 57040.2151121 r.MP9601
318067 1691673p 287 214.239943126 -13.1566049738 56712.5662232 r.MP9601
318067 1698318p 287 215.114381624 -12.7171178751 56744.4416696 r.MP9601
318067 1698328p 287 215.1100518 -12.7146762446 56744.4807356 r.MP9601
318067 1698828p 387 213.989773894 -12.1364369374 56752.3974148 r.MP9601
318071 1729259p 287 21.9682604234 12.9748241135 56863.5285628 r.MP9601
318071 1729269p 287 21.9754310401 12.9810363386 56863.5701316 r.MP9601
318071 1729279p 287 21.9826143568 12.9872595663 56863.611774 r.MP9601
318090 1751552p 287 23.1578583287 13.5449174658 56952.4132513 r.MP9601
318090 1751562p 287 23.1485106462 13.5418618086 56952.4526792 r.MP9601
318090 1751572p 287 23.1391710857 13.5388088064 56952.4920727 r.MP9601
318090 1751798p 387 22.9225608243 13.4677758347 56953.4057188 r.MP9601
318090 1752060p 387 22.4823564957 13.3216715145 56955.2701142 r.MP9601
318090 1775271p 387 20.2345830322 11.9472400397 57041.2580631 r.MP9601
318090 1775280p 387 20.2440956035 11.9505131826 57041.3040916 r.MP9601
318090 1778893p 287 22.2470324416 12.6435734018 57050.2437764 r.MP9601
318106 1723388p 287 238.213671557 -10.9019969801 56839.3676343 r.MP9601
318112 1751527p 287 27.3338072517 15.9568341815 56952.3110687 r.MP9601
318112 1751538p 287 27.3221758907 15.955933689 56952.3560933 r.MP9601
318112 1751550p 287 27.3094443274 15.9549480196 56952.4053768 r.MP9601
318112 1751817p 387 27.026033355 15.9324653265 56953.5016424 r.MP9601
318112 1752119p 387 26.5065097993 15.8880657987 56955.517628 r.MP9601
318136 1616325p 287 217.277059105 -13.4868353354 56389.422932 r.MP9601
318136 1616339p 287 217.267407516 -13.4834308088 56389.4815746 r.MP9601
318136 1616340p 287 217.266585508 -13.4831408514 56389.4865691 r.MP9601
318136 1616343p 287 217.264287468 -13.4823302347 56389.5005318 r.MP9601
318136 1616512p 287 217.105444659 -13.4262695109 56390.4552793 r.MP9601
318136 1616523p 287 217.097839749 -13.4235839488 56390.5004569 r.MP9601
318136 1616525p 287 217.096342975 -13.4230553851 56390.5093487 r.MP9601
318136 1616563p 287 217.090160106 -13.4208719956 56390.5460786 r.MP9601
318136 1616690p 287 216.94477877 -13.3695592318 56391.4017742 r.MP9601
318136 1616701p 287 216.937367146 -13.3669447755 56391.4449487 r.MP9601
318136 1616712p 287 216.929850896 -13.3642934121 56391.4887326 r.MP9601
318136 1616713p 287 216.928442077 -13.3637964501 56391.4969394 r.MP9601
318136 1616714p 287 216.927611622 -13.3635035062 56391.501777 r.MP9601
318136 1616715p 287 216.926427599 -13.3630858414 56391.5086742 r.MP9601
318136 1616720p 287 216.922573243 -13.3617262142 56391.5311267 r.MP9601
318136 1616916p 287 216.75475459 -13.3024869038 56392.5002124 r.MP9601
318136 1616926p 287 216.747723624 -13.3000034122 56392.5404852 r.MP9601
318136 1617716p 287 215.471108682 -12.8510553415 56399.4639376 r.MP9601
318136 1626153p 287 210.7650929 -11.1959512344 56423.4260941 r.MP9601
318136 1626286p 287 210.586585042 -11.1333681215 56424.4153751 r.MP9601
318159 1722442p 287 214.363315098 -14.68505153 56834.3343059 r.MP9601
318159 1728416p 287 215.128888493 -14.2084766377 56856.2968209 r.MP9601
318162 1681685p 387 19.2603828587 10.6598235973 56655.3019637 r.MP9601
318173 1728439p 287 241.747681904 -13.3273815227 56856.3690761 r.MP9601
318173 1728441p 287 241.747219952 -13.3275433747 56856.3771687 r.MP9601
318174 1616943p 287 242.763016484 -14.2524305772 56392.6092655 r.MP9601
318174 1617914p 287 241.771009305 -13.4997926715 56401.4681565 r.MP9601
318174 1617927p 287 241.763453173 -13.4950636638 56401.5210274 r.MP9601
318174 1625239p 287 238.259645093 -11.7947959481 56419.4558803 r.MP9601
318174 1625249p 287 238.249148971 -11.7905483945 56419.5000745 r.MP9601
318174 1625259p 287 238.239605638 -11.7866864141 56419.540257 r.MP9601
318174 1625626p 287 237.770084049 -11.6001192733 56421.4885441 r.MP9601
318174 1625901p 287 237.523132048 -11.5042927857 56422.4957485 r.MP9601
318205 1691931p 387 242.178454751 -12.9105780075 56713.6518574 r.MP9601
318258 1611933p 287 212.694178127 -12.4479687301 56358.5494257 r.MP9601
318258 1611946p 287 212.688873908 -12.4510907327 56358.6067686 r.MP9601
318269 1611937p 287 216.971440054 -13.3306873427 56358.5668216 r.MP9601
318269 1611949p 287 216.969970647 -13.3283103608 56358.618683 r.MP9601
318269 1615935p 287 214.319332603 -11.3765463479 56386.5307528 r.MP9601
318269 1616317p 287 213.876642132 -11.1156469331 56389.3912307 r.MP9601
318269 1616328p 287 213.869689948 -11.1115838891 56389.4350239 r.MP9601
318289 1631353p 287 214.223870078 -12.8792222063 56455.3635298 r.MP9601
318289 1631364p 287 214.221155989 -12.8771008499 56455.4084526 r.MP9601
318289 1635776p 287 214.038156844 -12.2987603102 56477.3231442 r.MP9601
318289 1636138p 287 214.135740159 -12.2907139649 56479.3471037 r.MP9601
318289 1645482p 287 217.409066295 -12.8833218872 56508.2636027 r.MP9601
318289 1646176p 287 218.104344663 -13.0503701695 56512.2458288 r.MP9601
318289 1646180p 287 218.107235913 -13.0510758903 56512.2617075 r.MP9601
318313 1625354p 287 241.215878799 -11.5583101058 56420.4632727 r.MP9601
318313 1625365p 287 241.208086883 -11.5550100003 56420.5072741 r.MP9601
318313 1625376p 287 241.200327439 -11.5517236474 56420.5510921 r.MP9601
318313 1625931p 287 240.841008873 -11.4026869812 56422.551786 r.MP9601
318334 1616512p 287 217.448744088 -13.872820922 56390.4552793 r.MP9601
318334 1616523p 287 217.441383891 -13.870813025 56390.5004569 r.MP9601
318334 1616525p 287 217.439935281 -13.8704178373 56390.5093487 r.MP9601
318334 1616563p 287 217.433951365 -13.8687853965 56390.5460786 r.MP9601
318334 1616690p 287 217.293372453 -13.8303080663 56391.4017742 r.MP9601
318334 1616701p 287 217.28621268 -13.8283412276 56391.4449487 r.MP9601
318334 1616712p 287 217.278951837 -13.826346624 56391.4887326 r.MP9601
318334 1616713p 287 217.27759089 -13.8259727627 56391.4969394 r.MP9601
318334 1616714p 287 217.276788654 -13.8257523829 56391.501777 r.MP9601
318334 1616715p 287 217.275644865 -13.8254381763 56391.5086742 r.MP9601
318334 1616720p 287 217.271921483 -13.8244153375 56391.5311267 r.MP9601
318334 1616916p 287 217.109547407 -13.7798512594 56392.5002124 r.MP9601
318334 1616926p 287 217.102734586 -13.7779830473 56392.5404852 r.MP9601
318334 1617716p 287 215.872698187 -13.4368632248 56399.4639376 r.MP9601
318334 1617908p 287 215.503857112 -13.3333436844 56401.4419091 r.MP9601
318334 1617920p 287 215.494338095 -13.3306761133 56401.4924526 r.MP9601
318334 1617933p 287 215.48437726 -13.3278847286 56401.545342 r.MP9601
318334 1626152p 287 211.351372557 -12.147549177 56423.4221042 r.MP9601
318334 1626289p 287 211.175863307 -12.0971853664 56424.4277117 r.MP9601
318356 1631350p 287 213.12828012 -12.5191467179 56455.3512972 r.MP9601
318356 1631361p 287 213.125746422 -12.5170383854 56455.3956831 r.MP9601
318356 1635777p 287 213.118667529 -11.9740863453 56477.3270224 r.MP9601
318356 1636134p 287 213.24094946 -11.9734212404 56479.3309236 r.MP9601
318356 1645479p 287 217.036080488 -12.7274478571 56508.251837 r.MP9601
318356 1646176p 287 217.825599764 -12.9235344887 56512.2458288 r.MP9601
318356 1646180p 287 217.828868134 -12.9243548892 56512.2617075 r.MP9601
318357 1631353p 287 213.641446057 -12.3131846316 56455.3635298 r.MP9601
318357 1631364p 287 213.63863838 -12.3119991678 56455.4084526 r.MP9601
318357 1635776p 287 213.490189231 -12.1793000978 56477.3231442 r.MP9601
318357 1636134p 287 213.597496315 -12.21097501 56479.3309236 r.MP9601
318357 1645172p 287 216.800576875 -13.2369970065 56506.2944737 r.MP9601
318357 1645959p 287 217.712184361 -13.5267545094 56511.2754166 r.MP9601
318357 1646175p 287 217.899146828 -13.5858199942 56512.2419371 r.MP9601
318357 1646179p 287 217.902253391 -13.5868005515 56512.2577668 r.MP9601
318457 1751553p 287 22.4652168659 14.1279815018 56952.4171336 r.MP9601
318457 1751563p 287 22.4542101011 14.1256377728 56952.4565608 r.MP9601
318457 1751573p 287 22.4432046059 14.1232943141 56952.4959835 r.MP9601
318457 1751802p 387 22.1837861191 14.0676622699 56953.4258794 r.MP9601
318457 1752102p 387 21.6271754584 13.9449661913 56955.4310391 r.MP9601
318492 1729484p 287 26.5778497792 14.9006902599 56864.5297474 r.MP9601
318492 1729495p 287 26.5850188337 14.9033081056 56864.5729779 r.MP9601
318492 1741579p 287 27.7942861412 15.0304634896 56918.4824111 r.MP9601
318492 1741590p 287 27.7884294823 15.0276508692 56918.5251345 r.MP9601
318492 1742027p 287 27.0336474164 14.6643921551 56923.5234675 r.MP9601
318492 1751557p 287 20.983614452 11.5536746956 56952.4331935 r.MP9601
318492 1751567p 287 20.9748371385 11.5487984103 56952.4726421 r.MP9601
318492 1751577p 287 20.9661844344 11.5439913524 56952.5115306 r.MP9601
318492 1751803p 387 20.7621531457 11.4304610756 56953.4309462 r.MP9601
318492 1752103p 387 20.3224181557 11.1832826739 56955.4360776 r.MP9601
318511 1756819p 387 46.006461528 14.3955138674 56978.271391 r.MP9601
318511 1756841p 387 45.9800107584 14.3783631402 56978.3800928 r.MP9601
318511 1756841p 387 45.9800107584 14.3783631402 56978.3800928 r.MP9601
318511 1756866p 387 45.9523234799 14.3604106582 56978.4938761 r.MP9601
318511 1757105p 500 45.5156732928 14.0765333534 56980.3003207 r.MP9601
318519 1757890p 287 17.1200608331 5.08538676551 56985.2438823 r.MP9601
318519 1757974p 287 17.1293175091 5.0573987183 56986.2400518 r.MP9601
318521 1645236p 287 14.2707931455 5.71221271827 56506.5085536 r.MP9601
318521 1645247p 287 14.275796555 5.71216523633 56506.5512873 r.MP9601
318521 1650808p 287 14.7523427871 4.32028619128 56534.4200832 r.MP9601
318521 1651025p 287 14.6623203886 4.21953925712 56535.4241381 r.MP9601
318521 1651036p 287 14.6582738523 4.21513902359 56535.4673011 r.MP9601
318521 1651672p 287 14.2348080172 3.78889524708 56539.4043029 r.MP9601
318521 1651683p 287 14.2295865682 3.7839886295 56539.4470725 r.MP9601
318522 1668263p 287 16.2931228581 5.90577097029 56601.4705332 r.MP9601
318522 1668618p 287 15.9415819379 5.80266585991 56603.4435916 r.MP9601
318522 1668620p 287 15.9402465653 5.80228001374 56603.4513517 r.MP9601
318522 1668632p 387 15.9346653517 5.80066736286 56603.4837849 r.MP9601
318522 1671919p 287 13.7358874662 5.32315342526 56625.3093456 r.MP9601
318522 1672376p 287 13.6854902352 5.3900425801 56630.2588282 r.MP9601
318522 1672389p 287 13.6859243219 5.3911133273 56630.3109186 r.MP9601
318522 1672747p 387 13.7104191701 5.43390827209 56632.2158041 r.MP9601
318524 1651682p 287 17.7015795995 6.32071802033 56539.4431977 r.MP9601
318524 1651699p 287 17.6929064615 6.31281444133 56539.5180737 r.MP9601
318524 1656879p 287 13.154054465 2.98999853476 56564.3234299 r.MP9601
318524 1656891p 287 13.1428930266 2.98265314776 56564.3725812 r.MP9601
318524 1656901p 287 13.1340229847 2.97681573796 56564.4116419 r.MP9601
318524 1657308p 287 12.451189251 2.53052373652 56567.4020833 r.MP9601
318524 1657482p 287 11.9681881795 2.21843167591 56569.5106528 r.MP9601
318524 1658276p 287 10.8402469482 1.49979827964 56574.4886118 r.MP9601
318552 1657310p 287 12.7370339908 4.67007678565 56567.4098424 r.MP9601
318552 1657311p 287 12.735769144 4.66955720429 56567.4150672 r.MP9601
318552 1657479p 287 12.2315405087 4.46242713954 56569.4979394 r.MP9601
318552 1657481p 287 12.2294025423 4.46154889289 56569.5067709 r.MP9601
318552 1658015p 287 11.5421116014 4.17929339486 56572.3470331 r.MP9601
318552 1658278p 287 11.0258632113 3.96743723994 56574.4963908 r.MP9601
318572 1672381p 287 15.3429166667 4.49593013185 56630.2790396 r.MP9601
318572 1672394p 287 15.3429166667 4.49610406348 56630.331219 r.MP9601
318572 1672601p 287 15.3446299193 4.4998324294 56631.2569879 r.MP9601
318572 1672603p 387 15.3446864906 4.49988192927 56631.2654736 r.MP9601
318585 1735251p 287 25.2808752966 13.7004035407 56893.4500091 r.MP9601
318585 1735268p 287 25.2834040895 13.7069092387 56893.5278181 r.MP9601
318585 1736560p 287 25.3450146213 14.162991545 56899.4321636 r.MP9601
318585 1736589p 287 25.343660773 14.1706332667 56899.5404715 r.MP9601
318651 1645237p 287 15.9937531433 3.95109189317 56506.5124324 r.MP9601
318651 1645248p 287 16.0016418321 3.9500709342 56506.5551702 r.MP9601
318655 1657653p 287 14.1389372759 3.42112820119 56570.3673461 r.MP9601
318655 1657921p 287 13.9015215771 3.32300908211 56571.3758375 r.MP9601
318655 1657937p 287 13.886365085 3.3167676476 56571.4402191 r.MP9601
318655 1658019p 287 13.6692168291 3.22754757881 56572.3626188 r.MP9601
318655 1658279p 287 13.1682701803 3.02302984325 56574.5002707 r.MP9601
318678 1741578p 287 27.3711966214 13.9023551459 56918.4785253 r.MP9601
318678 1741589p 287 27.3654993319 13.9023670153 56918.521255 r.MP9601
318678 1742023p 287 26.6243418171 13.8749124854 56923.5078763 r.MP9601
318678 1751559p 287 20.4167614298 12.7889540835 56952.4410317 r.MP9601
318678 1751569p 287 20.4076562502 12.7867775901 56952.4804054 r.MP9601
318678 1751579p 287 20.3986568277 12.7846263768 56952.5193218 r.MP9601
