    Object      Image   Exp_time               RA              DEC             time       filter
101665 1735071p 287 22.0469820656 12.8288599351 56892.5680553 r.MP9601
101665 1735083p 287 22.0459058924 12.8325776241 56892.6150156 r.MP9601
101665 1736161p 287 21.9040632851 13.1235289585 56896.460401 r.MP9601
101665 1736199p 287 21.896726397 13.1341266858 56896.6071387 r.MP9601
101714 1778889p 287 21.4043581491 11.634616692 57050.2260208 r.MP9601
101722 1651056p 287 12.5618621409 2.20870253542 56535.5491304 r.MP9601
101722 1651067p 287 12.5551597558 2.21039487245 56535.5929607 r.MP9601
101722 1651068p 287 12.5544310602 2.21057886642 56535.597726 r.MP9601
101722 1651069p 287 12.5536467098 2.21077691312 56535.6028553 r.MP9601
101722 1651070p 287 12.552917919 2.21096093115 56535.6076212 r.MP9601
101722 1651071p 287 12.5521619451 2.21115181284 56535.6125649 r.MP9601
101722 1651166p 287 12.4236926514 2.24254124387 56536.4349153 r.MP9601
101722 1651176p 287 12.4174905845 2.24401328767 56536.4738811 r.MP9601
101722 1651843p 287 11.7486365443 2.38448464082 56540.4144191 r.MP9601
101722 1651853p 287 11.7416029237 2.38578895974 56540.4532252 r.MP9601
101725 1656880p 287 12.8619053574 3.84621567398 56564.3273184 r.MP9601
101725 1656881p 287 12.8606962475 3.84605554494 56564.3322037 r.MP9601
101725 1656892p 287 12.8497423778 3.8446048641 56564.3764618 r.MP9601
101725 1656902p 287 12.8400735737 3.84332437152 56564.4155276 r.MP9601
101725 1657314p 287 12.0879919814 3.74287521679 56567.4268531 r.MP9601
101725 1657920p 287 11.0897819982 3.6094424796 56571.3719593 r.MP9601
101725 1657936p 287 11.0734450329 3.60727852471 56571.4363414 r.MP9601
101725 1658018p 287 10.8393877257 3.57627586004 56572.3587347 r.MP9601
101725 1658278p 287 10.298618164 3.50525819451 56574.4963908 r.MP9601
101764 1658263p 287 19.6659591072 10.8792892139 56574.4124706 r.MP9601
101764 1658264p 287 19.6628527926 10.8787598488 56574.4277164 r.MP9601
101764 1658265p 287 19.6620454037 10.8786222569 56574.431679 r.MP9601
101764 1658266p 287 19.6591910419 10.8781358286 56574.4456881 r.MP9601
101794 1651185p 287 19.8732500436 13.2542794256 56536.510179 r.MP9601
101794 1651195p 287 19.8705482045 13.2552393605 56536.5490078 r.MP9601
101794 1651364p 287 19.7985729312 13.2780716033 56537.5323769 r.MP9601
101794 1651365p 287 19.798059247 13.2782194395 56537.5391137 r.MP9601
101794 1651369p 287 19.7968654736 13.2785630027 56537.5547697 r.MP9601
101794 1651376p 287 19.7947924609 13.2791596075 56537.5819568 r.MP9601
101794 1651499p 287 19.7238179302 13.2975022163 56538.4715426 r.MP9601
101794 1651511p 287 19.7199564801 13.2984077489 56538.5181128 r.MP9601
101804 1672595p 287 10.8214653723 1.49816628363 56631.2328405 r.MP9601
101811 1698184p 287 212.709468517 -13.3894196316 56743.4206627 r.MP9601
