    Object      Image   Exp_time               RA              DEC             time       filter
348160 1716261p 287 212.845004555 -13.4874010911 56805.3621953 r.MP9601
348189 1716261p 287 212.659735751 -13.8525684192 56805.3621953 r.MP9601
348189 1728414p 287 212.140018661 -13.1911458032 56856.287683 r.MP9601
348212 1691901p 287 211.890821311 -11.8901156451 56713.5160758 r.MP9601
348212 1691912p 387 211.889658065 -11.8908063226 56713.5596976 r.MP9601
348212 1691922p 387 211.888467681 -11.8915131133 56713.604337 r.MP9601
348219 1692345p 387 244.408592972 -14.4693739363 56716.5728333 r.MP9601
348263 1607614p 287 212.781868764 -11.2783316704 56331.5680458 r.MP9601
348263 1607627p 287 212.784595609 -11.2790588289 56331.6275405 r.MP9601
348301 1691928p 387 238.694164367 -13.8672974133 56713.6353439 r.MP9601
348301 1692361p 387 239.123653544 -13.8622657561 56716.6536065 r.MP9601
348301 1692657p 387 239.823532641 -13.8176630399 56722.5710502 r.MP9601
348301 1698862p 387 240.141974633 -12.9591382049 56752.5904004 r.MP9601
348301 1716500p 287 229.78398486 -10.5148187881 56806.3781164 r.MP9601
348301 1716510p 287 229.775877943 -10.5138586875 56806.416952 r.MP9601
348301 1716520p 287 229.767763363 -10.5128976793 56806.4558242 r.MP9601
348301 1716739p 287 229.554394096 -10.4882461708 56807.4857083 r.MP9601
348301 1716958p 287 229.367500431 -10.4677892782 56808.4020597 r.MP9601
348310 1705709p 287 238.775904309 -11.5605320223 56782.4663755 r.MP9601
348310 1705710p 287 238.774786747 -11.5606109839 56782.4709604 r.MP9601
348310 1705890p 287 238.545084851 -11.5769711293 56783.407751 r.MP9601
348310 1705905p 287 238.528562359 -11.5781599314 56783.4746211 r.MP9601
348310 1705920p 287 238.509770535 -11.5795120132 56783.5506757 r.MP9601
348310 1716711p 287 232.400386335 -12.2238592499 56807.3815684 r.MP9601
348310 1716723p 287 232.388614001 -12.2256931988 56807.4301141 r.MP9601
348310 1716724p 287 232.387509346 -12.225865287 56807.4346694 r.MP9601
348310 1716965p 287 232.149737065 -12.2635644185 56808.4202279 r.MP9601
348318 1698313p 287 212.623752686 -14.2687664816 56744.4218964 r.MP9601
348318 1698323p 287 212.616717492 -14.2671484415 56744.4612541 r.MP9601
348351 1728415p 287 214.684648463 -12.7271321751 56856.2922088 r.MP9601
348472 1698690p 287 214.540386593 -13.188349863 56751.4311386 r.MP9601
348472 1698700p 287 214.534468796 -13.183750765 56751.4703726 r.MP9601
348472 1698830p 387 214.39023203 -13.0727664677 56752.4075017 r.MP9601
348502 1686686p 387 216.714801957 -14.7994235403 56689.647863 r.MP9601
348502 1686795p 387 216.891604956 -14.8535071361 56690.645729 r.MP9601
348502 1686862p 387 217.05434126 -14.9031610687 56691.5902666 r.MP9601
348502 1691686p 287 219.400899857 -15.5675147831 56712.6167492 r.MP9601
348502 1691921p 287 219.444824993 -15.5768316268 56713.5998018 r.MP9601
348502 1692340p 287 219.537285071 -15.5923283834 56716.5477725 r.MP9601
348502 1698693p 287 216.164520562 -14.3177961227 56751.4429317 r.MP9601
348502 1698703p 287 216.156425504 -14.3148765936 56751.4827434 r.MP9601
348502 1698858p 387 215.932615856 -14.2340779736 56752.5694439 r.MP9601
348515 1721597p 287 234.596866063 -13.2367809197 56830.3293009 r.MP9601
348515 1721608p 287 234.591786242 -13.2355646244 56830.3722289 r.MP9601
348515 1728605p 287 233.156749536 -13.0429124951 56857.3296996 r.MP9601
348519 1691686p 287 219.625697884 -15.0719282857 56712.6167492 r.MP9601
348519 1691921p 287 219.663909318 -15.0438946691 56713.5998018 r.MP9601
348519 1692340p 287 219.750658215 -14.9488835171 56716.5477725 r.MP9601
348519 1698833p 387 217.426149538 -12.4782463736 56752.4226622 r.MP9601
348545 1692347p 387 247.284333171 -18.0959003129 56716.5829108 r.MP9601
348545 1723392p 287 238.090431423 -14.0249669545 56839.3832592 r.MP9601
348545 1728436p 287 237.331515206 -14.4286845284 56856.3569877 r.MP9601
348561 1722444p 287 215.75464668 -12.0316157855 56834.3421663 r.MP9601
348561 1728418p 287 215.913610609 -12.4697610745 56856.3051189 r.MP9601
348571 1692343p 387 243.818603193 -11.6583389491 56716.5627527 r.MP9601
348571 1705079p 287 242.794127167 -12.2721549722 56778.4099417 r.MP9601
348571 1705092p 287 242.784879891 -12.2726687097 56778.4613154 r.MP9601
348571 1705106p 287 242.77431373 -12.2732557187 56778.5200163 r.MP9601
348571 1705564p 287 242.236697682 -12.3043648759 56781.4076476 r.MP9601
348571 1705577p 287 242.22696739 -12.3049417985 56781.4583043 r.MP9601
348571 1705590p 287 242.217235818 -12.305518797 56781.5089675 r.MP9601
348571 1715397p 287 238.335764327 -12.613907127 56799.4658797 r.MP9601
348572 1691927p 387 239.596189075 -14.534449482 56713.6303013 r.MP9601
348572 1691928p 387 239.597121949 -14.5344873012 56713.6353439 r.MP9601
348572 1692360p 387 240.127496554 -14.5493013733 56716.6484944 r.MP9601
348572 1704847p 287 237.954790661 -12.6070247721 56777.4209135 r.MP9601
348572 1704860p 287 237.943038634 -12.6043609793 56777.4721951 r.MP9601
348572 1704873p 287 237.93118107 -12.6016732647 56777.5239371 r.MP9601
348572 1705090p 287 237.716476944 -12.5533923935 56778.4534085 r.MP9601
348572 1705104p 287 237.70317664 -12.5504261956 56778.5105117 r.MP9601
348572 1705117p 287 237.690446761 -12.5475872126 56778.565166 r.MP9601
348572 1705575p 287 237.002638749 -12.3986388754 56781.4505437 r.MP9601
348572 1705588p 287 236.990369931 -12.3960574431 56781.50105 r.MP9601
348572 1705601p 287 236.977590114 -12.3933684935 56781.5536599 r.MP9601
348572 1716496p 287 230.743084638 -11.3741680081 56806.3625843 r.MP9601
348572 1716506p 287 230.734085263 -11.3731860619 56806.4014305 r.MP9601
348572 1716516p 287 230.725087982 -11.3722043442 56806.4402677 r.MP9601
348572 1716735p 287 230.488449529 -11.3470845671 56807.4701852 r.MP9601
348572 1716954p 287 230.281604313 -11.326241282 56808.3864732 r.MP9601
348583 1715387p 287 218.010791489 -14.3886090588 56799.4250924 r.MP9601
348583 1715867p 287 217.363715423 -14.328620083 56802.3577269 r.MP9601
348583 1722442p 287 213.910838196 -14.5822586922 56834.3343059 r.MP9601
348599 1704840p 287 226.425357783 -15.6666420078 56777.3932342 r.MP9601
348599 1704853p 287 226.411173211 -15.6659819265 56777.4448927 r.MP9601
348599 1704866p 287 226.39706884 -15.6653255775 56777.4962592 r.MP9601
348620 1692670p 387 247.502864623 -17.5393725515 56722.636581 r.MP9601
348620 1692844p 387 247.775699953 -17.5556806736 56723.6112142 r.MP9601
348631 1691691p 387 237.738803799 -11.8210947321 56712.6416609 r.MP9601
348631 1692355p 387 238.892542456 -11.9255857338 56716.6232761 r.MP9601
348631 1692651p 387 240.406443753 -12.0289821025 56722.5407904 r.MP9601
348631 1705708p 287 239.164490804 -11.1473644584 56782.4620368 r.MP9601
348631 1705888p 287 238.928669943 -11.1340001761 56783.3999871 r.MP9601
348631 1705889p 287 238.927686448 -11.1339473347 56783.4038693 r.MP9601
348631 1705903p 287 238.911728832 -11.1330899628 56783.4668599 r.MP9601
348631 1705918p 287 238.892462664 -11.1320548288 56783.5429105 r.MP9601
348631 1716712p 287 232.748816691 -11.2164301417 56807.3854478 r.MP9601
348631 1716966p 287 232.5142084 -11.2421851427 56808.4241118 r.MP9601
348631 1717103p 287 232.317920823 -11.2658955952 56809.3122414 r.MP9601
348631 1717114p 287 232.308505774 -11.267098028 56809.355529 r.MP9601
