    Object      Image   Exp_time               RA              DEC             time       filter
15808 1686687p 387 217.607227913 -13.2905174989 56689.6529079 r.MP9601
15808 1686796p 387 217.825713106 -13.3528127153 56690.6507882 r.MP9601
15808 1686797p 387 217.826950566 -13.3531651464 56690.6564777 r.MP9601
15808 1715383p 287 212.190716595 -11.0605641347 56799.4095077 r.MP9601
15808 1716264p 287 211.422264019 -10.8556224682 56805.3738526 r.MP9601
15808 1722435p 287 210.673960628 -10.9573558796 56834.3054061 r.MP9601
15827 1616511p 287 216.552756347 -15.0458287718 56390.4513391 r.MP9601
15827 1616522p 287 216.545938313 -15.0377048895 56390.4965416 r.MP9601
15859 1729480p 287 25.9553363868 13.0943096421 56864.5138912 r.MP9601
15859 1729491p 287 25.9693603919 13.0986478305 56864.5571529 r.MP9601
15859 1729502p 287 25.9833955636 13.1029894731 56864.600449 r.MP9601
15866 1774678p 387 13.1973473 4.22828067011 57039.2640711 r.MP9601
15873 1722363p 287 13.5654245739 4.28535543646 56833.5888678 r.MP9601
15873 1722511p 287 13.8484833247 4.40765239133 56834.5916444 r.MP9601
15873 1752376p 287 14.2412168461 6.20719487178 56957.4104923 r.MP9601
15873 1775264p 387 19.346569761 9.37459694508 57041.2222067 r.MP9601
15873 1775273p 387 19.3593665779 9.37999790741 57041.2683907 r.MP9601
15889 1691674p 287 214.103115948 -11.4634576316 56712.5701027 r.MP9601
15889 1691907p 287 214.170980262 -11.4287999095 56713.5397039 r.MP9601
15889 1692181p 287 214.295135253 -11.3431963585 56715.6505969 r.MP9601
15905 1657933p 287 16.7816473432 6.25091315304 56571.4246662 r.MP9601
15905 1658289p 287 15.9870165259 6.21730282611 56574.5427456 r.MP9601
15908 1651338p 287 24.7103889276 12.7123392496 56537.4291309 r.MP9601
15908 1651349p 287 24.7082503324 12.7121834976 56537.4722622 r.MP9601
15908 1651490p 287 24.6580725968 12.7077311845 56538.4365588 r.MP9601
15908 1651502p 287 24.6555082665 12.7074592101 56538.483183 r.MP9601
15908 1656934p 287 21.5338243634 11.8441199146 56564.5150872 r.MP9601
15908 1658263p 287 19.689984892 11.1948840486 56574.4124706 r.MP9601
15908 1658264p 287 19.6870119774 11.193791439 56574.4277164 r.MP9601
15908 1658265p 287 19.6862392617 11.1935074494 56574.431679 r.MP9601
15908 1658266p 287 19.6835074798 11.1925034612 56574.4456881 r.MP9601
15910 1735068p 287 22.9818708073 13.0002065121 56892.5564139 r.MP9601
15910 1735080p 287 22.9829062804 12.9996855193 56892.6033033 r.MP9601
15910 1736158p 287 23.009593668 12.9294896819 56896.4487598 r.MP9601
15910 1736185p 287 23.0087900866 12.9270521516 56896.5451896 r.MP9601
15910 1741556p 287 21.0590215401 11.5245121184 56918.3922937 r.MP9601
15910 1741566p 287 21.0524885151 11.520453724 56918.4318878 r.MP9601
15910 1769000p 287 12.0874139016 4.01884463484 57008.3273043 r.MP9601
15910 1769006p 287 12.0910530584 4.01975276686 57008.3511676 r.MP9601
15918 1723123p 287 31.6485664183 18.5079023871 56837.5931655 r.MP9601
15934 1686861p 387 215.92611771 -14.2779483105 56691.5852292 r.MP9601
15934 1691685p 287 217.973520151 -14.7394174883 56712.6128697 r.MP9601
15934 1691920p 287 218.009775631 -14.7402777778 56713.5959219 r.MP9601
15934 1692339p 287 218.083838283 -14.7312717275 56716.5438943 r.MP9601
15934 1698690p 287 214.903263305 -13.23880898 56751.4311386 r.MP9601
15934 1698700p 287 214.895825191 -13.2357683441 56751.4703726 r.MP9601
15934 1698854p 287 214.689788693 -13.1515624051 56752.5451766 r.MP9601
15934 1698855p 387 214.68807856 -13.1508636412 56752.5540031 r.MP9601
15949 1625357p 287 242.584300747 -11.5403284056 56420.4753921 r.MP9601
15949 1625368p 287 242.57368046 -11.5390023903 56420.5191871 r.MP9601
15949 1625379p 287 242.563050845 -11.5376752105 56420.5630206 r.MP9601
15949 1625662p 287 242.316587597 -11.5074866962 56421.5705411 r.MP9601
15949 1625937p 287 242.06737837 -11.4782496902 56422.575739 r.MP9601
15949 1630187p 287 236.414945824 -11.1506534072 56444.3920443 r.MP9601
15949 1630188p 287 236.413312982 -11.1506645339 56444.3987203 r.MP9601
15949 1630309p 287 236.170074478 -11.1531062542 56445.398655 r.MP9601
15949 1630309p 287 236.170074478 -11.1531062542 56445.398655 r.MP9601
15970 1715382p 287 210.469503967 -10.9547076077 56799.405626 r.MP9601
15993 1729257p 287 22.3631083566 13.9216232529 56863.5207224 r.MP9601
15993 1729267p 287 22.3693311009 13.9248729083 56863.5622073 r.MP9601
15993 1729277p 287 22.375585867 13.9281392861 56863.6039058 r.MP9601
16004 1625349p 287 240.691514075 -12.4245376527 56420.4422741 r.MP9601
16004 1625361p 287 240.680312479 -12.4210354507 56420.4913322 r.MP9601
16004 1625372p 287 240.67029699 -12.4179040874 56420.5351957 r.MP9601
16004 1625655p 287 240.437637791 -12.3463116708 56421.5422666 r.MP9601
16004 1625930p 287 240.200727617 -12.2752376 56422.5478135 r.MP9601
16009 1672396p 287 20.6747614078 10.9243656565 56630.3391174 r.MP9601
16009 1681669p 287 22.1089516335 14.1233100552 56655.2596776 r.MP9601
16009 1681855p 387 22.277036322 14.2794543036 56656.3640616 r.MP9601
16048 1778498p 387 216.888254929 -14.2565512399 57048.642903 r.MP9601
16079 1671655p 287 9.39938244013 3.31542193716 56623.296317 r.MP9601
16079 1671655p 287 9.39938244013 3.31542193716 56623.296317 r.MP9601
16079 1671665p 287 9.39876592248 3.31570450775 56623.3425558 r.MP9601
16079 1671665p 287 9.39876592248 3.31570450775 56623.3425558 r.MP9601
16079 1672598p 287 9.493545002 3.44860479308 56631.244875 r.MP9601
16117 1721444p 387 242.79411637 -13.4044758596 56829.4405454 r.MP9601
16117 1721621p 387 242.64634842 -13.3815838004 56830.4132328 r.MP9601
16119 1656890p 287 13.7000874917 2.63777638746 56564.3686995 r.MP9601
16119 1656900p 287 13.6908630743 2.6334965172 56564.4076074 r.MP9601
16119 1657308p 287 12.976584217 2.30538426634 56567.4020833 r.MP9601
16119 1657359p 287 12.7477048031 2.20145951072 56568.357406 r.MP9601
16119 1657385p 287 12.7331607016 2.19486618472 56568.4181119 r.MP9601
16119 1657475p 287 12.4790106047 2.07996064417 56569.4797466 r.MP9601
16119 1657477p 287 12.4765343978 2.07884476927 56569.4901001 r.MP9601
16119 1681942p 387 11.3683825567 2.54241723711 56659.2206159 r.MP9601
16139 1615935p 287 214.399371489 -11.3308035833 56386.5307528 r.MP9601
16139 1616317p 287 213.878147905 -11.2987207278 56389.3912307 r.MP9601
16139 1616328p 287 213.869918416 -11.2981733117 56389.4350239 r.MP9601
16139 1616504p 287 213.682547684 -11.2854622543 56390.4236643 r.MP9601
16139 1616515p 287 213.673878067 -11.2848591505 56390.468897 r.MP9601
16139 1616682p 287 213.499996878 -11.2726324205 56391.3704657 r.MP9601
16139 1616693p 287 213.491607094 -11.272033578 56391.4135824 r.MP9601
16139 1616704p 287 213.483238688 -11.2714362613 56391.4565892 r.MP9601
16158 1698699p 287 217.283224272 -12.7795126584 56751.4664921 r.MP9601
16158 1698833p 387 217.118117454 -12.7097207017 56752.4226622 r.MP9601
16158 1698834p 387 217.117236205 -12.7093500175 56752.4276979 r.MP9601
16175 1735066p 287 24.0924628531 14.021951945 56892.5486499 r.MP9601
16175 1735078p 287 24.0930294819 14.0216914259 56892.5955433 r.MP9601
16175 1736156p 287 24.0897699767 13.9782388261 56896.4409714 r.MP9601
16175 1736183p 287 24.0884521492 13.9765882138 56896.5368134 r.MP9601
16175 1741553p 287 22.2568528821 12.8807180773 56918.3793141 r.MP9601
16175 1741564p 287 22.2501451508 12.8770039817 56918.4240323 r.MP9601
16175 1742015p 287 21.43114354 12.4230868451 56923.4766878 r.MP9601
16250 1698712p 387 238.274815356 -10.6635120692 56751.5251156 r.MP9601
16280 1616940p 287 242.062770544 -14.248866812 56392.5972604 r.MP9601
16280 1617911p 287 241.400472751 -13.5453985204 56401.4560958 r.MP9601
16280 1617924p 287 241.394636783 -13.540905926 56401.5089499 r.MP9601
16280 1625239p 287 238.28685708 -11.8956823821 56419.4558803 r.MP9601
16280 1625249p 287 238.276858142 -11.8915207616 56419.5000745 r.MP9601
16280 1625259p 287 238.267766862 -11.8877369137 56419.540257 r.MP9601
16280 1625626p 287 237.81810881 -11.704958109 56421.4885441 r.MP9601
16280 1625901p 287 237.579763285 -11.6112277823 56422.4957485 r.MP9601
16284 1774993p 387 11.973401664 4.78135292479 57040.2406386 r.MP9601
16325 1729272p 287 23.5875030146 11.9131949795 56863.5820727 r.MP9601
16325 1735254p 287 27.2433056665 13.9039354569 56893.4616377 r.MP9601
16325 1735270p 287 27.2465810257 13.9067988212 56893.5357968 r.MP9601
16325 1736565p 287 27.4009004023 14.0979754448 56899.453387 r.MP9601
16325 1736594p 287 27.4016998804 14.1006995924 56899.5599841 r.MP9601
16325 1741576p 287 26.4379715078 14.1695882095 56918.4707601 r.MP9601
16325 1741587p 287 26.4333252766 14.1687693335 56918.513484 r.MP9601
16325 1742021p 287 25.8201960193 14.0430527438 56923.5000904 r.MP9601
16325 1751558p 287 20.4450596865 12.3450668776 56952.4370775 r.MP9601
16325 1751568p 287 20.4370552671 12.3420645355 56952.4765244 r.MP9601
16325 1751578p 287 20.4291647249 12.3391049071 56952.51541 r.MP9601
16325 1751804p 387 20.2432616752 12.2687923776 56953.4360415 r.MP9601
16325 1778901p 287 25.1346212292 12.9006164581 57050.2754086 r.MP9601
16325 1778901p 287 25.1346212292 12.9006164581 57050.2754086 r.MP9601
16343 1646436p 287 25.8071066926 13.7834548889 56513.5153214 r.MP9601
16343 1646447p 287 25.8129795897 13.7865040496 56513.5580334 r.MP9601
16343 1658021p 287 22.7522825623 13.6036609214 56572.3705178 r.MP9601
16343 1658150p 287 22.5074961789 13.5124260964 56573.4858396 r.MP9601
16357 1607613p 287 212.797069472 -11.808547223 56331.5641669 r.MP9601
16357 1607624p 287 212.802855198 -11.8087125295 56331.6137588 r.MP9601
16357 1607625p 287 212.803431015 -11.8087289814 56331.6186944 r.MP9601
16357 1607626p 287 212.80400135 -11.8087452767 56331.623583 r.MP9601
16361 1691670p 287 212.88383363 -11.7114617531 56712.5545778 r.MP9601
16361 1691903p 287 212.89009973 -11.6994030858 56713.5239352 r.MP9601
16361 1692177p 287 212.886600617 -11.6671210386 56715.6349074 r.MP9601
16397 1615907p 287 211.738438459 -13.3246870143 56386.4178524 r.MP9601
16397 1615917p 287 211.730208359 -13.3203424173 56386.4581631 r.MP9601
16397 1615927p 287 211.721953666 -13.3159848376 56386.4985943 r.MP9601
16397 1616089p 287 211.507036288 -13.2025196043 56387.5402258 r.MP9601
16397 1616090p 287 211.506228472 -13.2020930779 56387.5441033 r.MP9601
16397 1616091p 287 211.505197326 -13.2015486324 56387.5490528 r.MP9601
16397 1616493p 287 210.899141796 -12.8826271502 56390.3796199 r.MP9601
16425 1729258p 287 21.7074236347 11.5145326154 56863.5246828 r.MP9601
16425 1729268p 287 21.7160586895 11.5193548638 56863.5662141 r.MP9601
16425 1729278p 287 21.7247187453 11.524191074 56863.6078657 r.MP9601
16425 1735252p 287 25.2925263928 14.0570128198 56893.4538891 r.MP9601
16425 1735268p 287 25.2938201507 14.0606887352 56893.5278181 r.MP9601
16425 1736560p 287 25.2625752957 14.3044431412 56899.4321636 r.MP9601
16425 1736589p 287 25.2594614445 14.3079932324 56899.5404715 r.MP9601
16425 1741551p 287 23.3470567247 14.3882835254 56918.3715142 r.MP9601
16425 1741551p 287 23.3470567247 14.3882835254 56918.3715142 r.MP9601
16425 1741562p 287 23.3393915108 14.3871424256 56918.416166 r.MP9601
16425 1742013p 287 22.3946323714 14.2197423986 56923.4688936 r.MP9601
16425 1775271p 387 19.6247307608 12.1479926923 57041.2580631 r.MP9601
16425 1775280p 387 19.6380598678 12.152390978 57041.3040916 r.MP9601
16425 1778893p 287 22.3526021513 13.0492753479 57050.2437764 r.MP9601
16436 1698826p 387 212.290510269 -14.1677515108 56752.3873101 r.MP9601
16451 1723387p 287 237.259531989 -11.0542687747 56839.3637526 r.MP9601
16490 1722366p 287 12.8704512408 3.33861853283 56833.600572 r.MP9601
16490 1722510p 287 13.3605746143 3.54268642677 56834.5877135 r.MP9601
16497 1645243p 287 17.7461659467 4.99063478054 56506.5357395 r.MP9601
16497 1645254p 287 17.7550285015 4.99039749661 56506.5784506 r.MP9601
16499 1631617p 287 212.558254208 -13.1778653422 56456.2861755 r.MP9601
16499 1631627p 287 212.556534873 -13.1785845411 56456.3266304 r.MP9601
16546 1722737p 287 17.2151346232 6.0633618768 56835.6017126 r.MP9601
16546 1722900p 287 17.4390841893 6.07893301424 56836.6067708 r.MP9601
16547 1630858p 287 241.029924895 -11.2810634399 56449.3473299 r.MP9601
16547 1630879p 287 241.011644999 -11.2830351507 56449.4328499 r.MP9601
16547 1631130p 287 240.614267546 -11.3290030998 56451.3167829 r.MP9601
16547 1635431p 287 237.007049348 -12.4838251335 56475.3283955 r.MP9601
16547 1635592p 287 236.929066936 -12.5561091433 56476.3661138 r.MP9601
16574 1728793p 287 14.06084996 2.91393792346 56861.5597529 r.MP9601
16633 1617911p 287 240.805582512 -14.0598510299 56401.4560958 r.MP9601
16633 1617924p 287 240.799614408 -14.0573551441 56401.5089499 r.MP9601
16633 1625235p 287 237.612972691 -13.1592012878 56419.4399738 r.MP9601
16633 1625245p 287 237.602800811 -13.1570268643 56419.4841994 r.MP9601
16633 1625255p 287 237.593556505 -13.1550507263 56419.524392 r.MP9601
16633 1625625p 287 237.135331467 -13.059903913 56421.4845693 r.MP9601
16633 1625897p 287 236.897561423 -13.0126199022 56422.4798138 r.MP9601
16639 1778900p 287 24.2409382484 12.8003761868 57050.2714228 r.MP9601
16645 1774672p 387 11.2627311315 2.08750932191 57039.233382 r.MP9601
16645 1774992p 387 11.7329733093 2.27971634025 57040.2355185 r.MP9601
16655 1692349p 387 244.147924678 -16.6163015756 56716.5930149 r.MP9601
16665 1692655p 387 238.177631784 -13.7951084079 56722.5609732 r.MP9601
16685 1722436p 287 212.277964771 -10.8274048086 56834.3092878 r.MP9601
16709 1722442p 287 214.722211686 -14.6783252289 56834.3343059 r.MP9601
16733 1722732p 287 16.4256122247 4.58561826175 56835.5822479 r.MP9601
16733 1722896p 287 16.7582753759 4.71999987676 56836.591194 r.MP9601
16733 1751785p 287 17.6688631195 5.91696954263 56953.348487 r.MP9601
16733 1752371p 287 16.7284926174 5.63957994088 56957.3910778 r.MP9601
16733 1757893p 287 12.9008343176 4.77448745017 56985.2555293 r.MP9601
16733 1757977p 287 12.8653648001 4.7830048407 56986.2517289 r.MP9601
16733 1768996p 287 13.8271847483 5.63872814422 57008.3111073 r.MP9601
16735 1631662p 287 241.594287298 -12.0221256368 56456.4709033 r.MP9601
16754 1646294p 287 23.7820826694 12.7438012479 56512.5799415 r.MP9601
16754 1646305p 287 23.7888414196 12.7470371446 56512.6239008 r.MP9601
16754 1651341p 287 25.8290186476 13.8852229967 56537.4407924 r.MP9601
16754 1651352p 287 25.8291264224 13.8858696456 56537.4839023 r.MP9601
16754 1651496p 287 25.8283089205 13.8992317675 56538.4598719 r.MP9601
16754 1651508p 287 25.8280953567 13.8998012711 56538.5064676 r.MP9601
16754 1658258p 287 21.4322319804 12.4671641401 56574.3930668 r.MP9601
16765 1657926p 287 14.2455065464 4.58261429322 56571.3971361 r.MP9601
16765 1657944p 287 14.2260236238 4.58253234612 56571.4708885 r.MP9601
16765 1657946p 287 14.2236374261 4.58252230954 56571.4799214 r.MP9601
16765 1658282p 287 13.424567577 4.57943735642 56574.5127584 r.MP9601
16813 1672746p 387 12.3084051878 4.8591081427 56632.2106863 r.MP9601
16822 1636122p 287 208.987200861 -11.1746530371 56479.2822956 r.MP9601
16822 1645691p 287 213.759433436 -13.7445020047 56509.2553622 r.MP9601
16830 1646288p 287 21.3605769938 11.5106892166 56512.5556662 r.MP9601
16830 1646299p 287 21.3690399812 11.5147174773 56512.5993461 r.MP9601
16830 1651335p 287 23.8253090883 12.8468579171 56537.4172125 r.MP9601
16830 1651346p 287 23.8250383317 12.8473392622 56537.4605336 r.MP9601
16830 1651490p 287 23.815118284 12.8564862583 56538.4365588 r.MP9601
16830 1651502p 287 23.8144189212 12.8568229886 56538.483183 r.MP9601
16870 1722365p 287 12.2607224943 2.02813425727 56833.5966782 r.MP9601
16870 1722365p 287 12.2607224943 2.02813425727 56833.5966782 r.MP9601
16870 1722512p 287 12.6433783659 2.18773295676 56834.5955377 r.MP9601
16927 1691902p 287 212.653800136 -14.3574762108 56713.5200542 r.MP9601
16927 1691913p 387 212.653919735 -14.3560941769 56713.5678939 r.MP9601
16927 1691923p 387 212.654024094 -14.3548882498 56713.6096375 r.MP9601
16927 1692176p 287 212.64965233 -14.2927223948 56715.6310291 r.MP9601
16948 1778492p 387 221.606913686 -15.6278066585 57048.612292 r.MP9601
16950 1657411p 287 21.7503264335 11.8316645704 56568.4916533 r.MP9601
16950 1657501p 287 21.4600591926 11.8125952153 56569.5857155 r.MP9601
16950 1658260p 287 20.147603653 11.7028109311 56574.4008314 r.MP9601
16973 1778102p 387 26.9293246672 14.6586211229 57046.2980257 r.MP9601
16973 1778103p 387 26.9309861461 14.6590102086 57046.3039862 r.MP9601
16973 1778113p 387 26.9474096606 14.6628562733 57046.3629046 r.MP9601
16973 1778113p 387 26.9474096606 14.6628562733 57046.3629046 r.MP9601
16995 1728792p 287 14.9620089724 5.96889685507 56861.5558111 r.MP9601
16995 1729023p 287 15.2195945089 6.12483909986 56862.5885781 r.MP9601
16996 1757441p 387 24.5260295915 13.7132115103 56981.2134853 r.MP9601
16996 1757463p 387 24.502031289 13.7067339198 56981.3539632 r.MP9601
16996 1757550p 287 24.3503930553 13.6657007026 56982.2514129 r.MP9601
16996 1757592p 287 24.3230692203 13.6582571536 56982.4178525 r.MP9601
17018 1645169p 287 215.985925755 -13.4111182682 56506.2825644 r.MP9601
17018 1645959p 287 217.869453443 -13.975561797 56511.2754166 r.MP9601
17018 1646175p 287 218.245793656 -14.0869132728 56512.2419371 r.MP9601
17018 1646179p 287 218.252006783 -14.0887468708 56512.2577668 r.MP9601
17037 1778099p 387 26.5112965125 16.6501952914 57046.2827095 r.MP9601
17037 1778108p 387 26.5252217464 16.6541641204 57046.3321482 r.MP9601
17037 1778109p 387 26.5269921622 16.6546687063 57046.3384337 r.MP9601
17041 1774672p 387 11.0122252952 2.06922154183 57039.233382 r.MP9601
17041 1774992p 387 11.3624073508 2.24611814044 57040.2355185 r.MP9601
17044 1751772p 287 13.2713889069 4.16759792193 56953.2955442 r.MP9601
17044 1752342p 287 12.3229311074 4.04313028747 56957.2700097 r.MP9601
17073 1686684p 387 214.771544056 -14.5324406922 56689.6377584 r.MP9601
17073 1728413p 287 211.242280629 -11.8636768763 56856.2836994 r.MP9601
17126 1630860p 287 241.616202743 -12.8507531386 56449.3556494 r.MP9601
17126 1630881p 287 241.598504865 -12.8508005224 56449.4409404 r.MP9601
17126 1631129p 287 241.214553899 -12.8545496831 56451.3127757 r.MP9601
17190 1723210p 287 241.257296523 -14.4535157833 56838.4310524 r.MP9601
17200 1691924p 387 238.254752428 -14.0775421764 56713.6151835 r.MP9601
17200 1692357p 387 238.582421403 -14.0800277393 56716.6333795 r.MP9601
17200 1692659p 387 239.103274921 -14.0558029581 56722.5811289 r.MP9601
17200 1698865p 387 238.904174095 -13.3824373713 56752.6063989 r.MP9601
17214 1650815p 287 16.6795075826 6.19812202519 56534.4489508 r.MP9601
17214 1651032p 287 16.6489619155 6.05306910278 56535.4517036 r.MP9601
17214 1651047p 287 16.6468562136 6.04412198393 56535.5125914 r.MP9601
17214 1651048p 287 16.6466946362 6.04343544201 56535.5172635 r.MP9601
17214 1651678p 287 16.4532185358 5.43603485074 56539.427584 r.MP9601
17214 1651689p 287 16.4504458275 5.42899873071 56539.4705162 r.MP9601
17214 1651691p 287 16.4498949172 5.42760072191 56539.4790464 r.MP9601
17214 1651694p 287 16.4487629435 5.4247281865 56539.4965738 r.MP9601
17214 1651695p 287 16.4483836509 5.42376568033 56539.5024467 r.MP9601
17214 1651700p 287 16.4470538998 5.42039125822 56539.5230364 r.MP9601
17222 1735070p 287 22.0449118988 11.4825556596 56892.5641735 r.MP9601
17222 1735082p 287 22.0431703896 11.4816816437 56892.6111356 r.MP9601
17222 1736160p 287 21.8567392755 11.39191432 56896.4565193 r.MP9601
17222 1736197p 287 21.848286758 11.3879063187 56896.5993787 r.MP9601
17222 1774680p 387 13.6106613167 5.78978624037 57039.2742714 r.MP9601
17243 1645170p 287 215.526122425 -12.2783502419 56506.2865687 r.MP9601
17243 1645824p 287 216.895115952 -13.0909674933 56510.2636753 r.MP9601
17243 1645956p 287 217.247084496 -13.293361087 56511.263223 r.MP9601
17243 1646175p 287 217.594825856 -13.4906006889 56512.2419371 r.MP9601
17243 1646179p 287 217.600484946 -13.4937842019 56512.2577668 r.MP9601
17247 1698865p 387 239.183506013 -13.5613938413 56752.6063989 r.MP9601
17250 1698692p 287 216.541103709 -15.2386026315 56751.4390522 r.MP9601
17250 1698702p 287 216.535374751 -15.2361701633 56751.4786761 r.MP9601
17250 1698857p 387 216.375358209 -15.1684290216 56752.5642786 r.MP9601
17290 1735071p 287 21.871612273 12.7366192069 56892.5680553 r.MP9601
17290 1735083p 287 21.8707122009 12.7378323475 56892.6150156 r.MP9601
17290 1736161p 287 21.7394139534 12.8156670142 56896.460401 r.MP9601
17290 1736198p 287 21.7325091371 12.8177702054 56896.6032592 r.MP9601
17301 1729701p 287 15.5048559355 3.16448801041 56865.5270037 r.MP9601
17301 1736286p 287 16.860049149 4.04878919259 56897.4223208 r.MP9601
17325 1658153p 287 23.1977307834 13.7744510439 56573.4999151 r.MP9601
17325 1681686p 387 19.5720546442 11.4686051076 56655.3070352 r.MP9601
17325 1681688p 387 19.5746489691 11.4694110236 56655.3179014 r.MP9601
17385 1617917p 287 242.792894702 -14.0103282533 56401.4801506 r.MP9601
17385 1617930p 287 242.785184123 -14.0046444552 56401.5330232 r.MP9601
17385 1625346p 287 239.019583913 -11.9017129078 56420.4303112 r.MP9601
17385 1625358p 287 239.007847516 -11.8963013518 56420.4793832 r.MP9601
17385 1625629p 287 238.762369836 -11.7839686805 56421.5005386 r.MP9601
17385 1625904p 287 238.517919835 -11.6740270528 56422.5076793 r.MP9601
17462 1757796p 500 45.6948654753 16.852211275 56984.3973795 r.MP9601
17463 1616719p 287 236.89241731 -12.8618130362 56391.5269302 r.MP9601
17463 1616719p 287 236.89241731 -12.8618130362 56391.5269302 r.MP9601
17463 1616915p 287 236.758924821 -12.8619444444 56392.4958001 r.MP9601
17463 1616925p 287 236.753251575 -12.8619444444 56392.5360835 r.MP9601
17468 1630753p 287 240.643464441 -13.2836684213 56448.4726863 r.MP9601
17468 1630874p 287 240.41790181 -13.2440319965 56449.4126497 r.MP9601
17468 1635428p 287 235.847351438 -12.7762619702 56475.3164108 r.MP9601
17468 1635589p 287 235.748079973 -12.7846373238 56476.3543747 r.MP9601
17502 1778101p 387 27.0326094559 13.3224551177 57046.2929294 r.MP9601
17502 1778111p 387 27.0459285781 13.3276490311 57046.3489117 r.MP9601
17502 1778112p 387 27.0480211635 13.3284650538 57046.3577072 r.MP9601
17531 1729480p 287 25.8826682959 13.3938698007 56864.5138912 r.MP9601
17531 1729491p 287 25.8916270755 13.3977032691 56864.5571529 r.MP9601
17531 1729502p 287 25.9005929886 13.4015397899 56864.600449 r.MP9601
17531 1751517p 287 23.7938834697 13.1798536336 56952.2698991 r.MP9601
17531 1751528p 287 23.7844625477 13.1757252937 56952.3152102 r.MP9601
17531 1751539p 287 23.7751444908 13.1716420303 56952.3600265 r.MP9601
17531 1751807p 387 23.5484649008 13.0722264446 56953.4511732 r.MP9601
17531 1752060p 387 23.1734891361 12.9057200553 56955.2701142 r.MP9601
17534 1722435p 287 210.819281535 -11.2602680273 56834.3054061 r.MP9601
17534 1728413p 287 212.130131306 -11.9600596643 56856.2836994 r.MP9601
17538 1645164p 287 213.951113231 -11.3527688493 56506.262518 r.MP9601
17538 1645696p 287 214.607439093 -11.6047921941 56509.275333 r.MP9601
17548 1722360p 287 14.9032587804 4.73675267308 56833.5771563 r.MP9601
17548 1722730p 287 15.4945893257 5.01299925318 56835.5744885 r.MP9601
17548 1722893p 287 15.7881275449 5.15026822379 56836.5795216 r.MP9601
17548 1775266p 387 19.3772507624 11.7946315557 57041.2325025 r.MP9601
17548 1778893p 287 22.2276103706 12.9193332773 57050.2437764 r.MP9601
17552 1630541p 287 238.29088793 -10.9765730026 56447.3931871 r.MP9601
17552 1630541p 287 238.29088793 -10.9765730026 56447.3931871 r.MP9601
17552 1630870p 287 237.815795289 -10.8933557171 56449.3965916 r.MP9601
17581 1645693p 287 214.090031925 -11.2172991134 56509.2632026 r.MP9601
17613 1715411p 287 242.740196664 -13.1428045288 56799.5219089 r.MP9601
17613 1728613p 287 234.763803103 -12.4123482592 56857.3622422 r.MP9601
17655 1646436p 287 25.8623620492 13.8261815953 56513.5153214 r.MP9601
