    Object      Image   Exp_time               RA              DEC             time       filter
60019 1715405p 287 237.748608031 -10.4860565815 56799.4984739 r.MP9601
60019 1715696p 287 237.393249278 -10.3787074067 56801.4748878 r.MP9601
60023 1716715p 287 233.255154984 -11.7083444086 56807.3971895 r.MP9601
60023 1716969p 287 233.076151073 -11.6024468996 56808.4357883 r.MP9601
60023 1717103p 287 232.927699561 -11.5146783478 56809.3122414 r.MP9601
60023 1717114p 287 232.920448891 -11.510397687 56809.355529 r.MP9601
60023 1717125p 287 232.913262149 -11.5061547679 56809.3984349 r.MP9601
60024 1645488p 287 220.002924273 -13.6865829777 56508.287888 r.MP9601
60027 1716260p 287 212.352153249 -11.9565910327 56805.3582397 r.MP9601
60032 1645760p 287 11.3563639064 2.70525608132 56509.5009298 r.MP9601
60032 1645773p 287 11.362885715 2.70401383206 56509.5541691 r.MP9601
60032 1646269p 287 11.6943476818 2.62067271762 56512.4798185 r.MP9601
60032 1646279p 287 11.6984076893 2.61937869134 56512.5186393 r.MP9601
60041 1686688p 387 216.70331837 -12.4088554104 56689.6579487 r.MP9601
60041 1686688p 387 216.70331837 -12.4088554104 56689.6579487 r.MP9601
60041 1686858p 387 216.941805656 -12.5149285253 56691.5701158 r.MP9601
60041 1686923p 387 217.069863634 -12.5728237347 56692.6500809 r.MP9601
60041 1686923p 387 217.069863634 -12.5728237347 56692.6500809 r.MP9601
60041 1686924p 387 217.070484843 -12.5731052313 56692.6553866 r.MP9601
60041 1698688p 287 215.593721001 -13.4063931459 56751.4233491 r.MP9601
60041 1698698p 287 215.587226233 -13.4054661009 56751.4626122 r.MP9601
60041 1698831p 387 215.428889258 -13.3824643012 56752.4125391 r.MP9601
60041 1698845p 387 215.417350395 -13.3807506087 56752.4810868 r.MP9601
60041 1698852p 387 215.40803534 -13.3793671847 56752.5364237 r.MP9601
60049 1698832p 387 216.198292213 -12.4744356449 56752.4176058 r.MP9601
60049 1698834p 387 216.196357907 -12.4745898286 56752.4276979 r.MP9601
60055 1658159p 287 25.9280096229 14.5068598159 56573.5248458 r.MP9601
60055 1667389p 287 21.6433122734 12.5503274817 56594.4566316 r.MP9601
60055 1667552p 287 21.4693756446 12.4619383485 56595.3689393 r.MP9601
60055 1667760p 287 21.2832927823 12.3665332874 56596.3597693 r.MP9601
60055 1667870p 287 21.1090684062 12.2759692583 56597.3055868 r.MP9601
60055 1667880p 287 21.1019680456 12.2722562257 56597.3446713 r.MP9601
60055 1667898p 387 21.0857373052 12.2637685908 56597.4340148 r.MP9601
60069 1729255p 287 23.2515775909 11.8614852612 56863.5129157 r.MP9601
60069 1729265p 287 23.2588931274 11.8630419899 56863.552106 r.MP9601
60069 1729275p 287 23.2667245921 11.8647085069 56863.5940603 r.MP9601
60069 1757887p 287 15.5924837171 3.14594572231 56985.2321839 r.MP9601
60069 1757971p 287 15.5598742932 3.10534852493 56986.2283835 r.MP9601
60069 1774988p 387 21.3506580042 4.6520894645 57040.2151121 r.MP9601
60083 1722733p 287 16.961192954 4.68613566397 56835.5861562 r.MP9601
60083 1722898p 287 17.2382225715 4.76886186633 56836.5989819 r.MP9601
60089 1729261p 287 24.9735558906 13.2170152538 56863.536408 r.MP9601
60089 1729271p 287 24.9833410042 13.2194788817 56863.5780468 r.MP9601
60089 1729281p 287 24.9931208442 13.2219411818 56863.6196632 r.MP9601
60095 1715386p 287 213.677921278 -12.1933453492 56799.4211656 r.MP9601
60095 1722437p 287 211.590392911 -12.4376304581 56834.3131665 r.MP9601
60095 1722438p 287 211.590560838 -12.4377863119 56834.3171178 r.MP9601
60095 1728417p 287 213.814525758 -13.6920059218 56856.3012217 r.MP9601
60100 1667562p 287 22.1409597632 13.9642570124 56595.4077822 r.MP9601
60100 1667589p 287 22.125397462 13.9573113117 56595.4864128 r.MP9601
60100 1667908p 387 21.7361709968 13.7810217898 56597.4851948 r.MP9601
60100 1667908p 387 21.7361709968 13.7810217898 56597.4851948 r.MP9601
60100 1671720p 387 18.2816150062 11.8541535016 56624.2205202 r.MP9601
60100 1681686p 387 19.6105213545 11.5542768002 56655.3070352 r.MP9601
60100 1681688p 387 19.6119701922 11.554575623 56655.3179014 r.MP9601
60120 1611935p 287 217.040351787 -14.7783123804 56358.5577856 r.MP9601
60120 1611936p 287 217.040310388 -14.7783344598 56358.5627534 r.MP9601
60120 1611948p 287 217.039877235 -14.7785654747 56358.6147318 r.MP9601
60120 1615936p 287 214.568833401 -14.1827332655 56386.5347254 r.MP9601
60120 1616502p 287 213.919909359 -13.9959705468 56390.4157936 r.MP9601
60130 1645488p 287 219.9215987 -13.6177404132 56508.287888 r.MP9601
60150 1706031p 387 192.312292073 -3.31780915075 56784.4348455 r.MP9601
60150 1706032p 387 192.311599562 -3.31742022525 56784.439882 r.MP9601
60150 1706033p 387 192.310907157 -3.31703135966 56784.4449176 r.MP9601
60155 1716721p 287 235.420485404 -13.2775124462 56807.4223523 r.MP9601
60155 1716974p 287 235.232247624 -13.2296870578 56808.4553127 r.MP9601
60155 1716978p 287 235.229416835 -13.2289695766 56808.4709668 r.MP9601
60155 1717111p 287 235.07227996 -13.1894382961 56809.3438883 r.MP9601
60155 1717122p 287 235.064610615 -13.1875313884 56809.3867938 r.MP9601
60155 1717133p 287 235.056941755 -13.1856246012 56809.4296965 r.MP9601
60155 1717134p 287 235.056129677 -13.1854226859 56809.4342396 r.MP9601
60155 1721591p 287 232.065200738 -12.5637829855 56830.3059841 r.MP9601
60155 1721602p 287 232.060972685 -12.5632240024 56830.3487998 r.MP9601
60155 1728589p 287 231.222408132 -12.7881788839 56857.2664464 r.MP9601
60190 1636120p 287 215.641307001 -12.2376915975 56479.2741091 r.MP9601
60190 1636323p 287 215.685411886 -12.3053300061 56480.3007834 r.MP9601
60190 1645484p 287 218.823332941 -14.5906541668 56508.2716324 r.MP9601
60194 1698691p 287 217.739313515 -14.4594648513 56751.4351321 r.MP9601
60194 1698701p 287 217.733423999 -14.4576870898 56751.4743956 r.MP9601
60194 1698856p 387 217.56883292 -14.4081016268 56752.5592418 r.MP9601
60202 1715868p 287 216.988160475 -14.8088036751 56802.3616711 r.MP9601
60202 1722440p 287 214.968947396 -12.2872855325 56834.3249802 r.MP9601
60205 1729839p 500 240.348045428 -22.9904547647 56867.2471065 r.MP9601
60205 1729840p 500 240.348220804 -22.9905238522 56867.2534838 r.MP9601
60205 1729841p 500 240.348395226 -22.9905925637 56867.2598264 r.MP9601
60238 1686685p 387 215.856479027 -14.2806141615 56689.6428131 r.MP9601
60238 1686794p 387 216.059197859 -14.2998008155 56690.6406505 r.MP9601
60238 1686861p 387 216.247249429 -14.3159801448 56691.5852292 r.MP9601
60271 1778499p 387 219.054353751 -13.4553524975 57048.6479896 r.MP9601
60286 1631353p 287 214.175689681 -12.2099745106 56455.3635298 r.MP9601
60286 1631364p 287 214.172376621 -12.2100743391 56455.4084526 r.MP9601
60286 1635776p 287 213.777669216 -12.6354597304 56477.3231442 r.MP9601
60286 1636134p 287 213.861690091 -12.7113864321 56479.3309236 r.MP9601
60286 1645171p 287 216.741377283 -14.2312152439 56506.2905269 r.MP9601
60286 1645958p 287 217.590948366 -14.5951580615 56511.2714724 r.MP9601
60293 1671722p 387 21.7846184468 11.3828655458 56624.2307323 r.MP9601
60325 1667915p 387 25.0103040876 13.3460714359 56597.520566 r.MP9601
60325 1671667p 387 20.8868648333 11.5016255761 56623.3512607 r.MP9601
60325 1672211p 287 20.5685563083 11.2881067112 56629.2940392 r.MP9601
60325 1672396p 287 20.5393118932 11.2605993528 56630.3391174 r.MP9601
60325 1681945p 287 22.6681838058 11.6446975613 56659.2337784 r.MP9601
60325 1681957p 287 22.6758765002 11.6469870536 56659.2808765 r.MP9601
60325 1681973p 387 22.6891625206 11.6509412264 56659.3622195 r.MP9601
60325 1682234p 387 22.8341241242 11.6942320407 56660.2417232 r.MP9601
60330 1645235p 287 14.1273170399 3.82605661625 56506.5046741 r.MP9601
60330 1645246p 287 14.1294538429 3.82682823955 56506.5474102 r.MP9601
60330 1646580p 287 14.3393612081 3.89540542886 56515.5036778 r.MP9601
60330 1651053p 287 13.0136164602 3.35188162816 56535.5367549 r.MP9601
60330 1651054p 287 13.0130380981 3.3516525367 56535.5412616 r.MP9601
60330 1651064p 287 13.0080073801 3.3496598497 56535.580462 r.MP9601
60330 1651164p 287 12.8966788406 3.30567043391 56536.4271541 r.MP9601
60330 1651174p 287 12.891452813 3.30361022487 56536.4659853 r.MP9601
60330 1651844p 287 12.3147768712 3.07765439203 56540.4182995 r.MP9601
60330 1651854p 287 12.3086486167 3.07527208027 56540.4571064 r.MP9601
60346 1645487p 287 220.010528055 -14.1425165464 56508.2839336 r.MP9601
60385 1715395p 287 213.57666931 -11.4522683461 56799.4576679 r.MP9601
60385 1715883p 287 213.283674231 -11.0539665822 56802.4501538 r.MP9601
60389 1646434p 287 24.1021356065 15.123706893 56513.506855 r.MP9601
60389 1646445p 287 24.109064265 15.1287119292 56513.5502722 r.MP9601
60390 1717290p 287 244.859950014 -18.2363285014 56810.4611332 r.MP9601
60393 1769003p 287 10.3917719548 2.03986102805 57008.3392145 r.MP9601
60422 1650812p 287 15.2692110924 5.17851982828 56534.4357351 r.MP9601
60422 1651029p 287 15.2554514323 5.08045243886 56535.4399201 r.MP9601
60422 1651040p 287 15.2546814621 5.07615493076 56535.4828951 r.MP9601
60422 1651675p 287 15.1277428795 4.65091818357 56539.4159394 r.MP9601
60422 1651686p 287 15.125711022 4.64592765631 56539.4587153 r.MP9601
60452 1646291p 287 20.5724925898 11.2961993885 56512.5673114 r.MP9601
60452 1646303p 287 20.5803416017 11.2979752444 56512.6161136 r.MP9601
60452 1667726p 287 13.6937636326 3.51631533043 56596.2270797 r.MP9601
60452 1667737p 287 13.6864895727 3.51018476467 56596.2701852 r.MP9601
60452 1667748p 287 13.6792688802 3.50409917699 56596.3129745 r.MP9601
60452 1667857p 287 13.5220442186 3.37118930263 56597.253437 r.MP9601
60452 1667886p 387 13.5026087665 3.35462028971 56597.3727339 r.MP9601
60483 1716719p 287 235.274219357 -14.0161373508 56807.413611 r.MP9601
60483 1716720p 287 235.273214339 -14.0159516049 56807.4183873 r.MP9601
60483 1716973p 287 235.056790419 -13.976029437 56808.451406 r.MP9601
60483 1717107p 287 234.875096647 -13.9428774226 56809.3281299 r.MP9601
60483 1717118p 287 234.866256612 -13.9412875313 56809.3711646 r.MP9601
60483 1717129p 287 234.857445726 -13.9397028824 56809.4140573 r.MP9601
60483 1721421p 287 231.494454605 -13.4623453905 56829.3501998 r.MP9601
60483 1721431p 287 231.489679182 -13.4619892572 56829.3890507 r.MP9601
60489 1692670p 387 247.952241987 -17.1467392238 56722.636581 r.MP9601
60539 1752117p 387 27.0557809817 13.4018085486 56955.5075065 r.MP9601
60539 1757089p 387 22.7714943398 11.6931779298 56980.2127973 r.MP9601
60539 1757112p 387 22.7550034865 11.6857994719 56980.3456095 r.MP9601
60539 1757536p 287 22.5326915154 11.5855585594 56982.1924555 r.MP9601
60539 1757537p 287 22.5319861568 11.5852364542 56982.1986565 r.MP9601
60539 1757578p 287 22.5134519634 11.5767727322 56982.3615945 r.MP9601
60539 1778100p 387 27.0027022381 12.6336974741 57046.2878527 r.MP9601
60539 1778110p 387 27.0157359189 12.6380188014 57046.3436118 r.MP9601
60540 1705573p 287 243.03512892 -14.1675056699 56781.4427842 r.MP9601
60540 1705586p 287 243.024165058 -14.1635774785 56781.4932896 r.MP9601
60540 1705599p 287 243.012778649 -14.159497895 56781.5457413 r.MP9601
60540 1715397p 287 238.633118317 -12.8210531178 56799.4658797 r.MP9601
60540 1715688p 287 238.127601777 -12.6898073095 56801.4431354 r.MP9601
60540 1721592p 287 232.300891374 -11.5988340862 56830.3098645 r.MP9601
60540 1721603p 287 232.295717863 -11.5985962236 56830.3526798 r.MP9601
60540 1728603p 287 231.537602255 -12.2272139399 56857.3218654 r.MP9601
60557 1722739p 287 18.807880251 5.89217643399 56835.6095012 r.MP9601
60570 1651338p 287 25.0380791541 13.1301727162 56537.4291309 r.MP9601
60570 1651349p 287 25.0368391283 13.1312509996 56537.4722622 r.MP9601
60570 1651493p 287 25.0057929301 13.1546534358 56538.4481996 r.MP9601
60570 1651505p 287 25.0041415855 13.1557154771 56538.4948258 r.MP9601
60570 1656935p 287 22.0645040508 12.9463690649 56564.5190472 r.MP9601
60570 1657412p 287 21.3246103917 12.7811745943 56568.4955304 r.MP9601
60570 1657502p 287 21.1120130196 12.7305309121 56569.5922409 r.MP9601
60570 1658261p 287 20.1480364021 12.4850755889 56574.4047101 r.MP9601
60586 1768981p 287 20.8380521298 4.26112470331 57008.2346839 r.MP9601
60592 1698713p 387 237.660123383 -12.2266289112 56751.5301531 r.MP9601
60592 1698716p 387 237.658917181 -12.2260928211 56751.54871 r.MP9601
60597 1729261p 287 24.4501021909 12.8391552123 56863.536408 r.MP9601
60597 1729271p 287 24.4571287353 12.8402540135 56863.5780468 r.MP9601
60597 1729281p 287 24.4641514927 12.8413522225 56863.6196632 r.MP9601
60673 1728438p 287 239.770291021 -11.9550836999 56856.3650775 r.MP9601
60678 1626164p 287 215.486096234 -14.1951159692 56423.4742024 r.MP9601
60678 1626300p 287 215.274699543 -14.1368310686 56424.4756371 r.MP9601
60678 1631611p 287 210.743161248 -12.9111740769 56456.2616294 r.MP9601
60678 1631621p 287 210.740750839 -12.9106683967 56456.3020838 r.MP9601
60681 1607617p 287 212.93827547 -11.7099943935 56331.579688 r.MP9601
60681 1607631p 287 212.948474663 -11.714580907 56331.6439349 r.MP9601
60681 1609429p 287 214.137743228 -12.2825558968 56340.5604021 r.MP9601
60681 1609430p 287 214.138254245 -12.282822629 56340.5651558 r.MP9601
60681 1611930p 287 214.979309033 -12.9874832642 56358.5376891 r.MP9601
60681 1611943p 287 214.978264434 -12.9887177901 56358.5946672 r.MP9601
60681 1615907p 287 211.410977271 -12.7524317264 56386.4178524 r.MP9601
60681 1616078p 287 211.162343095 -12.7109516835 56387.486531 r.MP9601
60681 1616079p 287 211.161428602 -12.7107976522 56387.4904088 r.MP9601
60681 1616080p 287 211.160249922 -12.7105991231 56387.4954067 r.MP9601
60681 1616081p 287 211.157440667 -12.7101259506 56387.5073187 r.MP9601
60681 1616082p 287 211.156506839 -12.7099686627 56387.5112784 r.MP9601
60681 1616192p 287 210.901389478 -12.6666024317 56388.5787332 r.MP9601
60681 1616493p 287 210.456962325 -12.5887504377 56390.3796199 r.MP9601
60686 1615911p 287 212.86781657 -11.8320076519 56386.433763 r.MP9601
60686 1615921p 287 212.860991365 -11.8266128113 56386.4743087 r.MP9601
60686 1615931p 287 212.854199012 -11.8212439388 56386.5146593 r.MP9601
60686 1616200p 287 212.493919084 -11.5383414345 56388.6109386 r.MP9601
60686 1616322p 287 212.352530195 -11.4286448234 56389.4110456 r.MP9601
60686 1616333p 287 212.344724244 -11.422614058 56389.4548173 r.MP9601
60686 1616498p 287 212.175055477 -11.2918759296 56390.3996939 r.MP9601
60696 1722512p 287 12.3687978958 2.17140254867 56834.5955377 r.MP9601
60696 1751792p 287 14.6531372007 4.36277810313 56953.3757158 r.MP9601
60696 1752057p 387 14.2813524556 4.27478315474 56955.254879 r.MP9601
60696 1752076p 387 14.263871874 4.27074723401 56955.3456872 r.MP9601
60696 1752078p 387 14.2617990555 4.2702686612 56955.3564551 r.MP9601
60696 1752107p 387 14.2424818368 4.26580869729 56955.4568043 r.MP9601
60696 1752336p 387 13.9047866019 4.18888870738 56957.2449024 r.MP9601
60696 1752352p 387 13.8941414144 4.18651233296 56957.3030993 r.MP9601
60696 1752366p 387 13.8820189718 4.18380618404 56957.3693724 r.MP9601
60696 1752648p 387 13.5437364267 4.11005939261 56959.2579098 r.MP9601
60696 1757901p 287 11.1580944571 3.99034583469 56985.2866514 r.MP9601
60696 1757989p 287 11.1593258271 4.02220385371 56986.3129989 r.MP9601
60697 1671904p 387 24.6200206513 12.6559331215 56625.2644976 r.MP9601
60697 1672411p 287 24.2295882095 12.8458101482 56630.3982059 r.MP9601
60717 1611933p 287 212.019963598 -11.7998122829 56358.5494257 r.MP9601
60717 1611946p 287 212.019437955 -11.8033006429 56358.6067686 r.MP9601
60717 1751525p 287 26.8681781071 13.4124984102 56952.3027336 r.MP9601
60717 1751536p 287 26.8551664821 13.4101556845 56952.3483218 r.MP9601
60717 1751547p 287 26.8426749362 13.4079065984 56952.3920878 r.MP9601
60717 1751815p 387 26.5290713395 13.3508596327 56953.4915626 r.MP9601
60717 1752114p 387 25.9615297023 13.2451296106 56955.4923615 r.MP9601
60717 1757096p 387 20.2230411599 12.0770592531 56980.2485287 r.MP9601
60717 1757119p 387 20.2023804041 12.0729603364 56980.3814666 r.MP9601
60717 1757544p 287 19.9269360751 12.0191548597 56982.2272423 r.MP9601
60717 1757544p 287 19.9269360751 12.0191548597 56982.2272423 r.MP9601
60717 1757585p 287 19.9043033822 12.0147989644 56982.3889044 r.MP9601
60723 1751812p 387 26.21636562 12.9588468764 56953.4764163 r.MP9601
60723 1752114p 387 25.6583505961 12.8190047976 56955.4923615 r.MP9601
60723 1757095p 387 20.270480517 11.3540016491 56980.2434352 r.MP9601
60723 1757118p 387 20.2523090358 11.3489047702 56980.3763973 r.MP9601
60723 1757543p 287 20.0107475307 11.2816610378 56982.223308 r.MP9601
60723 1757584p 287 19.9910726037 11.2762257269 56982.3850197 r.MP9601
60723 1778097p 387 26.0887168076 13.8246951289 57046.2562031 r.MP9601
60723 1778106p 387 26.1060128688 13.8310260712 57046.3218843 r.MP9601
60727 1774680p 387 12.854375855 5.08431963477 57039.2742714 r.MP9601
60731 1774684p 387 15.1987732087 4.82983028222 57039.2979699 r.MP9601
60741 1631660p 287 242.164694409 -14.1675113727 56456.4628058 r.MP9601
60763 1735067p 287 22.4523881749 11.5329291385 56892.5525311 r.MP9601
60763 1735079p 287 22.4534041572 11.5339320953 56892.5994226 r.MP9601
60763 1736157p 287 22.4767555238 11.5930902685 56896.444852 r.MP9601
60763 1736184p 287 22.4758713178 11.5940012685 56896.5413108 r.MP9601
60763 1775264p 387 19.0471707827 9.05095491356 57041.2222067 r.MP9601
60763 1775273p 387 19.0624307463 9.05652265145 57041.2683907 r.MP9601
60799 1741559p 287 24.8543799742 12.416248288 56918.404442 r.MP9601
60799 1741569p 287 24.8489227939 12.4140328357 56918.4435382 r.MP9601
60804 1645162p 287 213.412576755 -13.3072717821 56506.2546339 r.MP9601
60804 1645694p 287 214.492514569 -13.7916540717 56509.2671632 r.MP9601
60804 1768988p 287 16.2290151589 3.37432942496 57008.2627153 r.MP9601
60805 1692656p 387 238.798877951 -12.9970221423 56722.5660129 r.MP9601
60805 1705078p 287 240.772419123 -14.0350404098 56778.406061 r.MP9601
60805 1705091p 287 240.762550847 -14.0358538468 56778.4574359 r.MP9601
60805 1705105p 287 240.751282688 -14.0367826755 56778.5160988 r.MP9601
60805 1705898p 287 239.715541736 -14.1212240514 56783.4471557 r.MP9601
60805 1705911p 287 239.7039735 -14.1221863021 56783.4980983 r.MP9601
60805 1705926p 287 239.686689758 -14.1236239712 56783.5742102 r.MP9601
60807 1715885p 287 212.648366096 -12.6215681311 56802.4581286 r.MP9601
60807 1716260p 287 212.202756713 -12.5475739185 56805.3582397 r.MP9601
60816 1757443p 387 25.6298407159 12.6423502219 56981.2236248 r.MP9601
60816 1757465p 387 25.6046178209 12.6335329377 56981.3640771 r.MP9601
60816 1757552p 287 25.4455494577 12.5778224888 56982.2607295 r.MP9601
60816 1757554p 287 25.4438778131 12.5772342425 56982.2704437 r.MP9601
60826 1729256p 287 22.8243342552 12.983399577 56863.5168284 r.MP9601
60826 1729266p 287 22.833448737 12.9873164495 56863.5581795 r.MP9601
60826 1729276p 287 22.8426598679 12.9912748561 56863.5999692 r.MP9601
60826 1735255p 287 27.0841544295 14.8658922486 56893.4703414 r.MP9601
60826 1735271p 287 27.0876222072 14.8677184172 56893.5402798 r.MP9601
60826 1736566p 287 27.2545247561 14.9704774526 56899.4572943 r.MP9601
60826 1736595p 287 27.2551908205 14.9713655385 56899.5638646 r.MP9601
60826 1741576p 287 26.0081871555 14.5551868178 56918.4707601 r.MP9601
60826 1741587p 287 26.0023126102 14.5528844708 56918.513484 r.MP9601
60826 1742021p 287 25.2299844851 14.2424936233 56923.5000904 r.MP9601
60827 1774678p 387 13.3762505301 3.79811233422 57039.2640711 r.MP9601
60831 1715387p 287 217.36607778 -14.6124839996 56799.4250924 r.MP9601
60831 1715388p 287 217.365165514 -14.6119666826 56799.4303681 r.MP9601
60831 1722440p 287 214.446926711 -12.3509449295 56834.3249802 r.MP9601
60831 1728418p 287 216.202589519 -12.3525902423 56856.3051189 r.MP9601
60839 1704851p 287 239.252143077 -14.3702964939 56777.4364421 r.MP9601
60839 1704864p 287 239.241668473 -14.3660211454 56777.4877463 r.MP9601
60839 1704877p 287 239.231104095 -14.3617091543 56777.5394901 r.MP9601
60839 1705715p 287 238.162357587 -13.9430940293 56782.4914055 r.MP9601
60839 1705894p 287 237.950093353 -13.8636064727 56783.4235072 r.MP9601
60839 1705896p 287 237.946440368 -13.8622520447 56783.4393897 r.MP9601
60839 1705909p 287 237.93474599 -13.8579160857 56783.4902348 r.MP9601
60839 1705924p 287 237.917249966 -13.8514290332 56783.5663045 r.MP9601
60839 1716711p 287 232.089361005 -11.9686373799 56807.3815684 r.MP9601
60839 1716723p 287 232.078094356 -11.965495394 56807.4301141 r.MP9601
60839 1716724p 287 232.077037152 -11.9652005663 56807.4346694 r.MP9601
60839 1716951p 287 231.860255531 -11.9048742023 56808.3747933 r.MP9601
60840 1721441p 287 238.440653421 -12.8281670164 56829.4281867 r.MP9601
60840 1721618p 287 238.296370416 -12.848241947 56830.4008988 r.MP9601
60840 1723391p 287 237.286954251 -13.1203064001 56839.3793074 r.MP9601
60866 1630545p 287 239.815467514 -13.8826410687 56447.4093001 r.MP9601
60866 1635429p 287 235.634978042 -11.5947075838 56475.3203011 r.MP9601
60866 1635590p 287 235.561382809 -11.5451464998 56476.3582687 r.MP9601
60871 1626151p 287 210.038862612 -10.3151150439 56423.4180487 r.MP9601
60871 1626287p 287 209.820506861 -10.2483451999 56424.4193105 r.MP9601
60871 1645163p 287 213.73879366 -12.7463015827 56506.2585179 r.MP9601
60871 1645695p 287 214.57851712 -13.0621014034 56509.2711127 r.MP9601
60871 1735262p 287 12.3838509837 2.8882766555 56893.4976696 r.MP9601
60871 1736298p 287 12.1472898342 2.72242328929 56897.4698044 r.MP9601
60871 1736300p 287 12.1466426167 2.72201314783 56897.4783391 r.MP9601
60871 1736301p 287 12.1460317371 2.72162603363 56897.4863947 r.MP9601
60871 1736314p 287 12.1429352093 2.71966376511 56897.527228 r.MP9601
60871 1736507p 287 12.055282693 2.66515964029 56898.6185151 r.MP9601
60871 1774681p 387 14.9453417064 5.26515862429 57039.2793592 r.MP9601
60871 1774682p 387 14.9484801296 5.26656195604 57039.2876821 r.MP9601
60881 1778100p 387 26.914992112 12.8795215352 57046.2878527 r.MP9601
60881 1778110p 387 26.9318592284 12.8856705207 57046.3436118 r.MP9601
60898 1729487p 287 27.8438430475 15.1761193178 56864.5415604 r.MP9601
60898 1729498p 287 27.8554168405 15.1821912092 56864.5847596 r.MP9601
60905 1729013p 287 17.2154966168 4.87437295661 56862.5491672 r.MP9601
