    Object      Image   Exp_time               RA              DEC             time       filter
129068 1769000p 287 12.3547459337 3.69573931906 57008.3273043 r.MP9601
129084 1645759p 287 11.8694032451 2.48304245638 56509.4970527 r.MP9601
129084 1645772p 287 11.8688930523 2.48327906751 56509.5502902 r.MP9601
129084 1646268p 287 11.8185181763 2.48808228932 56512.4759396 r.MP9601
129084 1646278p 287 11.8175477175 2.48803915781 56512.514758 r.MP9601
129101 1722367p 287 12.2183331444 4.0422752059 56833.6044934 r.MP9601
129101 1722514p 287 12.4020275 4.11496340168 56834.6033394 r.MP9601
129101 1729011p 287 16.2132941298 5.55440219035 56862.5414084 r.MP9601
129101 1729712p 287 16.4486766635 5.63406276698 56865.5720701 r.MP9601
129101 1734911p 287 16.7300289194 5.60462722585 56891.5720209 r.MP9601
129101 1734915p 387 16.7289315931 5.6040667635 56891.5932595 r.MP9601
129101 1774677p 387 10.4367609914 3.59181447128 57039.2589707 r.MP9601
129108 1778498p 387 216.872568244 -14.200677051 57048.642903 r.MP9601
129114 1635443p 287 240.706452639 -13.3834690092 56475.376842 r.MP9601
129114 1635786p 287 240.539493434 -13.3078161221 56477.3681689 r.MP9601
129114 1644982p 287 240.362666422 -12.9568147819 56505.266663 r.MP9601
129114 1645177p 287 240.433528824 -12.9665659469 56506.3145246 r.MP9601
129114 1645702p 287 240.663458759 -13.0015900737 56509.3004952 r.MP9601
129143 1686688p 387 216.931238453 -12.7141773475 56689.6579487 r.MP9601
129143 1686858p 387 217.289104558 -12.8302791041 56691.5701158 r.MP9601
129143 1686863p 387 217.293722361 -12.8317763919 56691.5953038 r.MP9601
129143 1698853p 287 217.600208175 -13.1443980001 56752.5411908 r.MP9601
129165 1650822p 287 17.494940611 6.49183271373 56534.4798507 r.MP9601
129165 1651035p 287 17.4442881437 6.4214221296 56535.4634233 r.MP9601
129165 1651051p 287 17.4407088385 6.41663150732 56535.5289984 r.MP9601
129165 1651682p 287 17.1849561752 6.11084463594 56539.4431977 r.MP9601
129165 1651699p 287 17.1792468793 6.1046049683 56539.5180737 r.MP9601
129165 1656890p 287 13.9142065845 3.41186570054 56564.3686995 r.MP9601
129165 1656900p 287 13.907527393 3.40699140385 56564.4076074 r.MP9601
129165 1657359p 287 13.2181082664 2.91020490503 56568.357406 r.MP9601
129165 1657385p 287 13.2073835724 2.90254922728 56568.4181119 r.MP9601
129165 1657475p 287 13.0192284173 2.76879855277 56569.4797466 r.MP9601
129165 1657477p 287 13.017386361 2.76749574007 56569.4901001 r.MP9601
129167 1716261p 287 212.579443578 -13.0660304834 56805.3621953 r.MP9601
