x y flux a b
137.979380995 71.3727779653 11022.8748779 1.56448721886 1.32975292206
128.816186638 144.004785311 115838.369446 4.92181015015 2.78225302696
153.077287549 157.725950164 11916.0209961 1.47262334824 1.07539653778
56.5059218318 304.754740249 1394.79742432 1.30394816399 1.04085409641
111.239808197 340.638048108 32973.6920166 1.97567248344 1.92518293858
37.0431411229 520.053224953 6527775.26678 0.794876515865 0.710792481899
92.2121069128 530.18046257 1709.78179932 0.730540812016 0.545867025852
37.855874896 535.891374232 7843690.065 1.69394338131 0.738679587841
37.9885671357 541.677230881 3772012.90759 1.03592646122 0.721413612366
37.5046620382 528.029242742 7008824.09259 1.12712550163 0.789290308952
37.8033298561 545.986686389 8448895.4093 0.971989274025 0.700570642948
37.9728531795 553.606625604 8428545.5614 1.28809225559 0.72626298666
37.9905822116 586.991844298 3346225.68237 1.47238576412 0.713752627373
37.6590529585 594.662515649 8420044.40985 1.01162064075 0.823336660862
37.6609614621 562.753563834 18862999.4095 2.29234313965 0.843824982643
37.9633475322 573.487491446 7186277.69556 1.36997866631 0.741785109043
37.9888564505 581.94491773 2334602.54266 0.839829325676 0.722547233105
37.5582964844 679.332416453 18034580.3208 1.97278702259 0.852903008461
37.5778237149 687.63865929 16050871.0759 2.13851666451 0.786756932735
37.6644321296 657.310262961 18192488.7989 2.32363533974 0.766089558601
37.1248049864 666.575265306 13859504.8038 1.44567084312 0.748022019863
37.7960412632 607.779457456 20765490.5895 3.04861092567 0.801314115524
37.9925684029 616.040082694 4814504.95026 1.67471420765 0.715146243572
37.0226212093 699.044896227 6934703.87903 0.877718150616 0.752676784992
37.5079890918 706.733571792 23598216.9356 2.63132619858 0.848907768726
37.9940530168 671.924844133 12617225.1157 1.66327142715 0.724399447441
37.0361822039 693.099823457 9089035.69281 1.03464901447 0.75959700346
37.7513520918 633.222765591 24712971.1238 2.94788908958 0.816736757755
37.5184364428 640.514785574 13062730.4202 1.7603918314 0.736685872078
37.9829404096 648.502625904 8181803.55511 1.77111268044 0.71854531765
37.5033650174 717.044551251 9089275.36865 1.15364265442 0.861251592636
37.9847312524 724.503495501 3222786.25562 0.86108738184 0.716421365738
37.9638792297 732.649618129 4458209.27618 1.46689140797 0.732331395149
37.9922224608 739.974336012 2358467.46429 1.1380494833 0.709548532963
37.5118007433 750.557536661 15365862.4933 1.95341157913 0.861566185951
16.0818979776 51.6062736317 367577859.521 29.3706073761 9.1289768219
15.9642129451 280.094784327 744054115.52 100.116950989 9.07508468628
16.6369248651 534.342455356 737220974.967 49.1334609985 8.98905849457
15.6384020207 690.637591342 602095304.159 47.6051101685 8.87862205505
37.9916422073 759.100502021 2410331.17688 1.19748771191 0.709925234318
37.9938369012 768.54201306 2822859.16541 1.69609546661 0.707536280155
37.987534518 774.995334287 2309269.65985 0.711462020874 0.706447601318
37.9994714975 779.966881906 602990.390686 0.770051717758 0.699678897858
98.0107788581 0.771393899645 1726.66925049 0.673760414124 0.642265081406
386.26801483 23.0004174039 1481.50793457 0.664293467999 0.649306297302
133.015822217 209.007864166 1603.30224609 0.776344239712 0.533167541027
219.510959259 237.984915435 1285.7243042 0.712612569332 0.499855816364
396.564833553 264.56350311 74801.4520874 3.8643116951 2.98736000061
7.19028489667 308.059073405 6558.10766602 1.23746585846 0.990834772587
302.035743659 338.28679312 4385.42803955 0.853179693222 0.710375249386
418.020372707 357.021913865 3903.84259033 0.711286008358 0.708795666695
421.72874338 389.890220131 98482.0942993 2.54067492485 2.51161336899
248.427870349 411.658048971 7592.49932861 0.931559920311 0.598342716694
342.049237974 414.981742137 2185.71087646 0.748393654823 0.71515506506
421.266066591 447.39250827 6880.26940918 3.6254336834 2.62443590164
415.74650369 575.149766078 1597226.92212 3.27949523926 3.25418877602
60.6893574755 639.199959833 15239.9120483 1.7617431879 1.62094902992
279.930057075 643.073389836 2215.12322998 0.726458072662 0.717632591724
314.31412023 661.038810329 1376.29187012 0.688677966595 0.646852910519
101.409728308 662.227740304 5683.97961426 1.05191516876 0.81965136528
248.964972346 776.546369252 138735.382263 2.81431031227 0.823895454407
117.104550416 783.68005391 2365.39373779 0.930401682854 0.604394555092
188.128812744 774.572421721 15658823.1512 7.15313720703 5.23828458786
242.0 60.2431454175 372910.492676 64.4238204956 0.721322596073
242.0 326.819172557 368611.973572 81.308303833 0.715900480747
242.0 582.826791374 368274.31604 106.036705017 0.673537194729
273.668483394 786.710897437 48320.7313232 2.88836741447 0.967391550541
513.918608404 377.115370872 575003938.156 228.220214844 13.8700418472
590.523453566 10.8424386098 84890441.8313 9.44936943054 8.76683807373
589.130875819 73.0853347735 189765873.334 18.6282444 8.26834583282
590.478568226 252.696676565 551774988.014 94.8289031982 8.97323417664
590.077124899 432.815663901 328761442.084 18.0983524323 8.85443782806
591.745534266 482.438504288 202940754.36 12.4127855301 7.75418329239
590.121271863 544.238496972 398009445.929 24.005399704 8.76116371155
592.351387548 607.650351666 269384223.608 15.1241788864 9.20025920868
590.245884803 679.766526657 284962421.834 26.5500888824 8.96047782898
590.645600976 758.221096479 165794111.098 17.4908695221 8.75962257385
