x y flux a b
38.429335676 34.6170895719 54250049.7292 2.0987868309 2.02044248581
72.1544778306 65.6511329791 3566.77416992 1.50632500648 1.42556583881
207.670891454 133.039508677 34885.4246826 3.5059659481 1.68863713741
81.2460223481 170.777279662 4612.86376953 1.75945687294 1.65537548065
229.34345946 181.152292361 43107.8887939 2.18086791039 2.08750963211
94.4574410333 237.19417574 30088.211792 2.00113034248 1.95441174507
230.834631716 286.81834456 8526.09680176 0.923731803894 0.884348869324
242.238154403 307.91998825 14875.1861572 1.36862576008 1.20641875267
284.115400016 345.978329055 30510.1312256 2.04794049263 1.74865555763
72.0188557079 391.079561967 2375.04772949 1.54924619198 1.47204625607
202.271024071 397.547823296 520499.730469 3.06508302689 2.98492121696
92.5054318124 428.183261187 32000.7279053 1.08743095398 0.897870719433
140.976687865 431.753790834 30884.4589844 2.05211806297 1.98438036442
42.3471503747 495.344772117 67530627.7139 2.34665346146 2.2651154995
201.180746726 507.619598193 2563.28649902 0.822875440121 0.664346814156
83.9313605412 517.916315431 15193.6405029 1.35207986832 1.21105766296
64.1401172404 525.976451756 10406.0908203 1.54936516285 1.53511238098
122.577442449 552.701235029 39270.7937012 2.52412462234 2.10202074051
173.777749752 590.825906397 2156.08813477 0.703984975815 0.547414600849
109.886366386 592.846257788 1813.69348145 0.694378852844 0.55179643631
188.238802116 604.047277127 18889.6165771 1.67045533657 1.59128248692
119.743417766 635.497743918 34797.5246582 1.29078817368 0.703303694725
110.436992373 650.909758964 717171.540161 3.24126172066 3.16962051392
232.67835298 743.888664862 12375.034668 1.17689108849 0.802594542503
211.991235789 766.317529439 19152.8911133 1.62531459332 1.61007106304
16.7406291027 176.56605101 749762782.214 100.389083862 9.05067539215
16.6054002457 544.967336832 749863421.732 124.412940979 9.04842567444
69.7840763465 56.0048008209 205260.539917 2.71959757805 2.6283993721
131.978465558 104.042522742 1670.43249512 0.597510635853 0.588234484196
173.388675879 127.616570372 8244.10974121 1.03353941441 0.89184319973
44.1368695799 144.916662278 177498.729614 2.64272284508 2.57548999786
166.931704073 154.498879938 33286.5982666 2.00617957115 1.84267318249
60.1389098972 161.046582463 9901.72973633 1.23012816906 1.14117109776
12.9480680312 171.148460346 15454.4539795 1.52995347977 1.45498323441
17.8310859665 246.399432892 1533794.19507 3.36513805389 3.18416166306
9.98861149167 255.860966479 1613392.1001 3.02288675308 2.77844285965
338.553048289 335.819218076 3025.34106445 1.30686223507 1.14405703545
228.164034558 374.794817624 1850.08996582 0.700621545315 0.547482073307
170.986593537 376.018596102 2517.11193848 0.717776894569 0.707061946392
108.917699113 397.567734327 137817.12854 2.56929349899 2.4682674408
214.338153596 413.844364296 40976.4539795 1.38993775845 0.654646813869
52.5272290499 413.275667246 28952.1600342 1.92943584919 1.75925397873
312.697828553 421.004405882 1851.48779297 0.746421575546 0.682825386524
111.59569273 422.173126806 1807.96484375 0.682805120945 0.459424972534
202.109393331 420.439374023 79149.1352539 2.85492658615 2.81061267853
1.10289113311 458.606771971 14848.1951904 1.8543343544 0.974088490009
233.786736825 466.12880506 29049.6113281 1.91573536396 1.82167136669
305.098845859 483.886512254 3351.06408691 1.41223359108 1.31829822063
211.763218617 486.367067886 69494.3293457 2.29675197601 2.1859972477
7.16315371622 523.888357645 1824.78149414 0.690108060837 0.551389992237
160.852277468 590.157019372 7216.75109863 0.839257001877 0.68258535862
216.064762063 668.600436137 20969.0002441 1.75047075748 1.53545355797
287.001102467 718.989754531 2178.03662109 0.590391099453 0.574592709541
290.458359881 736.511217941 5392.9095459 0.769143104553 0.449585586786
289.758806975 740.632036331 3740.18078613 0.875342130661 0.692682385445
15.6328507624 754.271537603 204873.106201 2.6988697052 2.5938141346
37.9943858784 764.945255824 42559.4882812 2.10792326927 1.94722795486
364.486828421 488.801544407 304081023.013 14.8311605453 12.7165203094
400.929281594 542.604394928 401607181.259 28.3352031708 15.6849250793
388.706031557 51.4726898117 498545177.457 374.63885498 14.1585597992
460.82594797 118.922317763 330982024.195 37.1482391357 8.84047031403
463.369714893 228.595313448 325324632.585 24.0503826141 8.7528295517
460.967743657 325.554025354 478264848.682 34.6210708618 8.70626163483
460.72172999 469.165741344 491010889.616 41.7495307922 9.07594966888
463.770966877 542.500607477 175001756.918 10.7881345749 8.48148155212
459.056964633 581.022062695 139829367.565 10.8971595764 6.31766414642
459.718159688 641.795673079 280041556.318 30.1476917267 8.53688907623
462.766359869 718.701762605 245569663.359 30.0771541595 8.90630340576
458.313821058 30.942826132 149214257.253 17.3621406555 8.97846889496
