x y flux a b
338.973312304 28.0115614574 1378.63708496 0.590448379517 0.57277649641
47.4167530382 41.6137112751 15898.6206055 1.40094947815 1.36517357826
102.298069022 82.9768585692 5431.92590332 0.742687284946 0.677922546864
40.1803551165 106.543797599 36946.3151855 1.71400749683 1.6252092123
313.364651279 186.20224217 2062.83361816 0.742997586727 0.444040775299
281.341124463 192.520864459 4008.97717285 1.2887390852 0.637213230133
208.878754251 195.817629188 199809.890381 2.10818982124 2.03349876404
331.953907678 227.059741739 45962.3220215 1.771717906 1.73050761223
348.949076728 243.336097674 3765.74609375 0.784470140934 0.655979096889
1.95945715007 279.483481056 9208.86096191 1.15053808689 0.989523351192
145.093970071 322.04065658 6982.27246094 0.729228079319 0.696123480797
36.6183980241 322.378766325 12144.8139648 1.33510434628 1.20423650742
213.40800791 368.28189069 3070.88830566 1.01091969013 0.594539701939
372.359497795 374.500473562 95373.2700195 1.99640190601 1.94569301605
9.99247811289 435.015413931 29809.859375 0.706561326981 0.699945688248
351.399340541 449.798578281 3789.70874023 0.758060634136 0.447685718536
262.542014406 458.023955314 422669.748901 2.23483800888 2.17836403847
324.514467698 475.236668268 6549.83789062 0.87471216917 0.847699940205
363.178746957 486.168676148 267746.78125 2.23214554787 2.16195249557
227.63095024 465.622854942 1250749.79199 15.4847669601 4.79799604416
96.5871512761 511.584805752 75451.2988281 4.15574645996 1.52771937847
239.25763392 521.334559245 99385.769165 2.96902179718 2.40072226524
248.73734615 537.015588372 2231.18139648 0.6868262887 0.648762583733
190.190064866 546.140797678 2162.89819336 0.702670454979 0.548089146614
107.353879125 561.633800085 7157.25976562 1.01173079014 0.894181072712
299.651956067 555.999902549 1123885.54968 3.32105588913 2.38266801834
308.377260642 585.495834796 3076.55163574 1.11452114582 0.516389787197
78.8496403243 590.764186911 44688.019165 3.12890410423 2.16677331924
204.819098239 617.435347858 14020.4665527 1.01196658611 0.785242795944
47.9542571469 620.097825545 46965.9472656 1.79066932201 1.68968319893
153.597501857 629.064895503 6143.31848145 0.897331535816 0.707055687904
145.515127199 630.071658702 8668.59008789 1.09398579597 0.617750287056
36.797802349 641.188985052 9279.79980469 1.29529213905 1.03187513351
115.706220834 659.685372654 9372.23168945 1.17146062851 1.11940598488
251.799973473 669.882847451 1941.66271973 0.695055067539 0.550359427929
272.168609341 723.151106109 16189.8128662 1.2604470253 0.83697271347
0.595444782433 725.788845988 4618.0098877 0.760558724403 0.449414759874
411.214659692 172.735930651 1057461.10406 2.20710635185 2.12813067436
450.046608109 387.269728258 563535689.704 223.858947754 14.0717744827
507.307501124 387.504644715 494774440.145 223.856063843 8.82888507843
