x y flux a b
490.000192129 275.48696546 881031.814209 1.98115742207 0.706972122192
490.000099996 283.957832371 879175.453064 2.04299330711 0.706783652306
489.999976882 310.634128159 659139.502197 1.11325728893 0.707087218761
489.999987683 314.990549909 356650.403809 0.708284437656 0.707192957401
490.000625261 245.972083894 299140.261536 1.08186471462 0.712104678154
490.000355984 249.89918302 223065.959473 0.832590103149 0.696459054947
489.999818204 225.126137295 1338925.78058 3.94381690025 0.70728880167
489.999915165 231.989328318 416991.596558 1.09940969944 0.707211017609
489.99934833 236.941033602 587271.012817 1.27513539791 0.707127690315
489.999996533 289.006009413 581715.354614 1.09300386906 0.707090377808
489.999917086 298.606137068 1429876.80139 3.28081011772 0.707068860531
490.000415866 265.008346355 231804.916016 0.934200048447 0.707031488419
490.000341497 167.001227469 984416.401733 1.23177623749 0.707101106644
490.00025001 175.274985516 1068924.09772 1.7897759676 0.705979406834
489.999732467 185.196628995 1166170.8855 2.24875950813 0.708229362965
490.000325643 257.36549403 1412605.56671 2.78394556046 0.709008097649
490.000310418 157.851504146 983302.928589 2.25405788422 0.706984102726
298.040743047 315.727960856 1808.54711914 0.68114221096 0.641079127789
90.5556865731 315.836207483 4625.94177246 1.69875991344 0.713359773159
454.412945943 318.353117459 3228.63067627 0.858603894711 0.731999993324
37.7905163951 247.526260693 9531728.92224 1.76787626743 0.787501335144
37.5004015185 254.00331737 13016093.2308 1.67581021786 0.736981868744
37.9747600694 264.036119409 7329595.6994 1.31097006798 0.741294384003
37.9722198632 267.994414703 6529631.58203 1.0804117918 0.752215921879
37.745998581 218.504123843 10629941.4926 1.67482101917 0.825339317322
37.9947271529 224.470491333 3425179.47034 1.14945852757 0.723228216171
37.9677419238 296.106516513 3792766.43701 0.940686404705 0.713302135468
37.9646323741 300.975925903 10457966.2192 1.79623842239 0.755116522312
37.1467008374 331.157319021 56889864.8594 5.89853096008 0.833940804005
37.6583641168 341.421214246 15310329.5997 2.2726316452 0.744058489799
37.0444535927 347.973913895 6127863.72742 0.787402510643 0.706090867519
37.4953117323 233.997510108 12389046.0323 1.48046767712 0.779247462749
37.9492364792 278.39863201 18242221.9237 2.53031373024 0.755132377148
37.975952089 290.205720611 28110222.8632 4.56636285782 0.738362908363
37.9889928944 239.977725308 3156969.67328 1.33251607418 0.70438683033
37.5278662078 354.514462615 9638964.19403 1.42313694954 0.847373068333
37.3730177096 359.115659976 6234364.08545 1.19665384293 0.721885442734
141.463888503 350.471817479 7627912.96124 4.87109804153 3.74993753433
267.97856228 372.933652249 1453.30767822 0.607318520546 0.566195428371
444.708638746 381.367058926 30131.1538696 1.85236155987 1.78418886662
244.310480979 384.493317678 44112.1828003 2.51427292824 2.33342170715
120.044687588 388.919437211 14824.4320068 1.52943432331 1.08787989616
362.949888631 389.531724907 170321.648987 2.34636592865 2.25912594795
37.9739750107 377.480323769 4498640.16144 1.81919121742 0.74195420742
37.4948889184 383.510325164 7442358.82129 1.00635540485 0.740927875042
37.7956287748 368.206963929 10215447.9182 2.10396122932 0.791399419308
37.0219904085 398.969772213 6466796.06848 0.886731564999 0.724638700485
37.0100300381 402.988721661 4943300.9502 0.727169156075 0.708112359047
37.1092627072 390.07652841 11999939.0595 1.31551730633 0.776103854179
433.195068985 449.13434342 2554.65203857 0.720729768276 0.656830251217
490.000296953 405.067356782 292643.574158 1.25380802155 0.707197010517
489.999919288 409.290458636 285057.49176 1.05286574364 0.707288205624
489.999799719 420.528002201 1012976.56781 2.57839679718 0.690222799778
490.000154192 429.802867379 873649.025757 2.21541285515 0.714482009411
490.000096079 392.020582561 280377.034363 0.747509539127 0.70500600338
490.000019462 395.982764266 279857.1474 0.89577704668 0.702535390854
489.999648804 381.468836818 395838.514771 0.876835882664 0.707136034966
489.999939099 386.942363238 538715.558899 1.29295778275 0.706991970539
489.999735912 343.398204909 1109827.54456 2.76811957359 0.706602931023
490.000100986 354.621329208 780344.804565 1.62469995022 0.708389222622
489.99929504 376.476370836 444212.008728 1.09952914715 0.70722848177
489.999850923 443.976675889 464431.12854 1.13500893116 0.707904160023
489.999806874 448.503537308 130123.735535 0.873716413975 0.70713442564
490.000255164 361.071762157 323122.312256 0.815558850765 0.707186222076
489.99892729 367.009860524 573219.007812 1.07049536705 0.705975234509
490.000103705 332.811355825 1021473.36346 1.37657988071 0.70708334446
490.000156514 436.173496681 658042.474854 1.43726706505 0.708026945591
490.00007558 325.512631811 334673.001282 0.878020167351 0.706619560719
490.000436679 320.515513505 352356.070984 0.867571532726 0.707055389881
490.000775357 453.383855134 351382.389038 0.684323012829 0.602373063564
417.051815087 449.323039699 13172.3546753 0.994290888309 0.743398547173
419.007630403 452.975023636 12914.8933716 0.906729102135 0.678716421127
37.9758652287 425.175100729 7519407.81873 1.55390202999 0.719443976879
37.6619094816 434.332361957 16353149.7888 2.2611374855 0.768825352192
37.9885930064 440.994454941 3050128.01611 0.749406814575 0.705404758453
37.6598110954 446.700674788 13056748.6271 1.87076342106 0.839612662792
37.7064613667 456.686011869 20446046.5287 2.42718863487 0.817953169346
37.7505100666 414.341500712 15928642.0221 2.27603602409 0.823254883289
490.000231731 460.030249735 201740.042908 1.08231782913 0.707155644894
489.993516852 465.52215277 396680.509094 1.00985240936 0.700166702271
349.744491833 472.016433009 1792.77685547 0.678701341152 0.647698462009
37.9960955739 482.063824862 5999356.3653 0.812105476856 0.707042336464
37.0235330408 486.998773553 6417112.54199 0.764333724976 0.714620053768
37.2716537438 494.49479083 15372582.6158 1.80513060093 0.832122981548
37.9858632717 503.868059093 5825262.24786 0.941190779209 0.731808185577
37.919132771 473.76944127 19808038.3245 2.40170884132 0.770900785923
489.999902609 496.651496184 640850.984924 2.13399410248 0.707151353359
490.000119482 503.300686893 635238.020508 1.68179726601 0.707023978233
489.996931754 484.057579775 661126.647766 1.02749574184 0.705577433109
489.99990049 472.098781023 476487.321167 1.9870609045 0.706816732883
490.000442157 510.824484236 384557.717285 1.08557331562 0.706641733646
257.989641932 537.346402935 8305.2421875 1.11928105354 1.0874350071
37.2200811304 514.991847659 7061962.94971 1.05758953094 0.751973450184
37.5034133401 519.00318031 6941893.70007 1.24613380432 0.629732787609
37.4962767682 523.008350673 6233477.30109 0.925432443619 0.808848440647
37.5699899309 527.251788247 11226238.6304 1.7103600502 0.665144920349
37.7950819096 537.565248711 18417873.6705 3.16928625107 0.745142579079
37.0263739226 545.006367695 5372128.67371 0.743756771088 0.714321315289
37.9861842692 509.967790817 5431841.65613 0.813269793987 0.727028489113
381.12085813 563.374648794 1227.22119141 0.691641688347 0.446131467819
490.000479556 560.908725769 144699.474243 1.09263396263 0.707171261311
490.000330236 565.005415873 144073.268127 0.74423545599 0.707101225853
490.005034107 569.255444018 160686.664124 0.860661387444 0.707458376884
489.99900678 523.661985661 210041.15387 1.24045813084 0.707436621189
490.000264927 528.642170756 290106.926819 1.11809074879 0.707050561905
489.998806041 541.881934167 742958.392456 3.44391107559 0.707151055336
255.76609884 570.74542897 9205.37689209 1.17846441269 0.96327483654
150.752369002 572.791617898 40298.2059937 2.38250088692 2.23701167107
490.006055528 576.095848707 312594.982727 1.22066652775 0.70748758316
603.783032714 577.0086993 2110.34588623 0.809280872345 0.62942892313
698.248848871 587.80402171 40074.8278809 3.96796345711 1.84936666489
379.788206064 595.400781746 3730.6930542 0.75309497118 0.451315581799
489.991726787 584.927672839 170135.64679 0.926215350628 0.671507358551
490.000146019 592.809775917 128809.859009 1.49202573299 0.707270622253
490.000157829 611.965897492 689057.927979 2.13873434067 0.707678318024
490.000018757 618.978313229 467843.255432 1.2822728157 0.70589607954
490.000063767 624.005043263 273032.730957 0.729124069214 0.707205891609
489.999638775 631.824406017 803144.921509 1.20492851734 0.707003176212
489.988126546 600.924510095 705714.921692 2.61967229843 0.694649934769
248.953951886 644.781924094 17742.1364746 1.90115046501 1.48796212673
568.330492026 680.103199869 5336.35296631 0.955316603184 0.690050959587
619.847708833 697.176935328 1803.62695312 0.724878430367 0.549432218075
579.992192894 707.501570658 6076.37414551 0.807898521423 0.499830275774
709.509774895 715.118639877 8154.1081543 0.924254775047 0.682401359081
329.542752807 718.518845115 42828.5125732 2.35093569756 2.24729037285
458.993662216 730.805435984 1757.28759766 0.665406525135 0.639404296875
37.8404098917 699.517125821 8989655.22461 1.68128991127 0.768753409386
37.6874078575 706.61398101 11505321.5151 1.77851688862 0.874650299549
37.3615022583 715.285748885 13357899.8838 2.22119569778 0.714405059814
37.9906063963 551.311088529 4355741.88873 1.42854714394 0.718129575253
37.9871295074 558.818314883 5424715.7392 1.52723670006 0.722414433956
37.9848134966 743.003820228 2714524.19019 0.768751502037 0.706282973289
37.9619012915 749.672703961 10583373.0287 1.85246145725 0.767637193203
37.0366649081 675.025821341 5081016.33264 1.00450801849 0.746385455132
37.9979868257 681.485363027 4609465.47498 1.67973971367 0.70649856329
37.9371566717 759.911733978 6979399.74036 1.21381044388 0.753679096699
37.5489144677 767.659389626 12634827.9613 1.99839711189 0.802078723907
37.0186908965 565.004050934 4974082.85968 0.712465465069 0.710096657276
37.9828794121 571.673464892 6277174.05035 2.44653940201 0.729018568993
37.9902492966 581.49666963 2648785.91223 0.877817332745 0.717700242996
37.0176176763 585.985779407 6033791.74115 0.977951824665 0.748635470867
37.9801970896 593.011964383 6451752.10602 1.08001029491 0.737001597881
37.9863288026 737.098105759 5851700.96332 1.18574261665 0.728610754013
37.4892887571 613.132155262 12309877.8948 1.44960200787 0.773160338402
37.6658031777 621.013134599 13434016.5161 1.60797131062 0.81221562624
37.0913535936 629.733419062 13058926.2205 1.40339207649 0.774084925652
37.6593223875 645.639363356 20540429.5711 2.3879570961 0.849023461342
37.9940173183 654.001536569 2975708.32611 0.710321545601 0.706955730915
37.9508948991 661.704985219 8070988.03326 1.68661308289 0.73910343647
37.9861420462 669.077234897 1029260.72192 1.37346899509 0.712939739227
37.15106697 603.259651967 21116090.7343 2.18566727638 0.812254428864
37.7953586098 727.198688872 36533901.6295 4.5992603302 0.813579976559
37.9847427497 635.489918524 3075719.58264 0.947280883789 0.719429731369
37.9766671007 688.903749764 7109573.10394 1.15011918545 0.719455420971
37.0421312324 777.061481323 7378578.89862 1.24282252789 0.729694485664
37.5329518743 783.031129496 5560505.93646 0.850194275379 0.797499358654
15.3493911747 46.6193847261 353744699.528 28.2882499695 9.0062713623
16.8754273651 201.92153902 748380207.108 58.7267456055 8.96839618683
16.2596856575 447.145694284 748495333.773 81.9994049072 8.99794578552
16.2075641614 659.386858799 585743176.681 44.1832122803 8.97959709167
16.7064013293 762.425657081 175705104.352 14.4793291092 8.97394943237
490.000163357 678.035642295 421325.011353 1.27836716175 0.706931054592
489.999930827 682.962405054 104802.446899 0.714987277985 0.707183659077
490.000214933 733.71046195 333246.939209 3.20640349388 0.714734494686
490.000228974 743.585038176 187473.155884 1.66494953632 0.703453838825
490.000567182 663.296271151 688606.441711 0.93359708786 0.708384990692
490.000154262 671.697686065 808429.025024 1.91002678871 0.707104563713
489.999935344 689.741128992 764877.474548 2.09548974037 0.705276310444
490.00033287 697.536524116 118355.431335 1.26526784897 0.707235217094
490.000116358 655.353643305 1122426.20905 2.96313667297 0.706765294075
489.999601251 771.159998401 371376.876831 3.63689494133 0.707165598869
489.999560869 779.663329399 169516.194702 1.27968430519 0.707250654697
489.999796895 752.864411029 603108.744751 4.50152111053 0.703681826591
489.999677516 642.599696036 732997.49292 1.79521465302 0.707149863243
489.99877065 709.629080129 1692940.26251 5.15852737427 0.715101063251
489.999694528 717.804700445 179508.589661 1.80048155785 0.703844666481
489.999999432 785.001920369 136656.639709 0.710748791695 0.707147061825
