x y flux a b
340.270696539 151.379330338 3219.34753418 1.15901136398 1.05048525333
11.4232022818 201.328701674 4463.14898682 1.84588849545 0.532025754452
32.5702773342 211.733179438 2624.90625 1.27957630157 0.595968306065
60.467441225 278.977261202 17572.7092285 1.52682864666 1.40901684761
138.28794612 302.005852908 23045.0384521 1.96255660057 1.49790561199
198.105783551 375.881493569 1639.49206543 0.685400485992 0.552727282047
282.473215678 412.013548295 2656.18322754 0.728700757027 0.668639540672
329.073225686 432.742861413 3872.35882568 1.5849840641 1.37892711163
46.9889000843 463.893754982 4344.31738281 0.7303429842 0.712556898594
187.965930457 470.616852212 7636.11853027 0.870809018612 0.721738874912
265.159091349 477.436090404 6883.87976074 1.05604767799 0.899333775043
128.212621328 505.909345026 11190.6421509 1.4607758522 0.946178257465
332.353704229 518.29336554 3260.36535645 1.84507536888 1.37373399734
235.778461304 552.036526516 2047.09851074 0.675727427006 0.645403981209
220.034718623 589.725569109 1859.64587402 0.695114612579 0.632830917835
5.95450767012 610.98143671 8375.9152832 4.19861888885 0.608272969723
64.7096232886 616.046201951 1924.64532471 0.683316230774 0.641193330288
178.668775074 623.190060357 12064.729126 1.55787670612 1.39724874496
55.2773615011 628.137061948 17664.2698975 1.68393290043 1.59310638905
259.915725068 642.044641249 11053.3651733 1.81540179253 1.01514840126
2.00231716389 677.984124431 1554.61328125 0.582011222839 0.580239534378
90.3142789721 759.996105352 5719.96575928 0.747558712959 0.666908740997
123.11077252 758.648003356 27253.553894 1.59760844707 1.49097836018
37.1318851848 796.134707518 1553.79504395 0.690520346165 0.553068161011
36.276420621 813.033854824 2022.86132812 0.941344976425 0.604609251022
44.6536041456 845.397462796 5874.35424805 1.04435825348 0.897238969803
128.725696353 876.541515236 6769.55200195 1.07695794106 0.812373280525
126.756271784 923.931629515 2456.41320801 0.820922493935 0.631278157234
105.000075725 359.384209448 2703562.5307 6.90128231049 0.707122504711
105.000119644 376.88002943 909352.212585 1.41194736958 0.694833338261
105.000116106 387.042886679 2410236.28021 3.86039924622 0.712307870388
105.000100355 647.601509009 3721547.99805 5.9042930603 0.699129521847
104.999968344 666.076733404 2561521.46063 3.8203496933 0.707068741322
105.00007081 620.350940055 4849777.87598 7.84479904175 0.710902154446
104.999811181 467.348342047 741281.526978 1.33100831509 0.707129478455
104.999891649 476.117730928 1508737.38965 2.58764195442 0.707022547722
104.999867269 327.712527474 1002437.85486 2.67835640907 0.707097649574
104.999921576 337.314021535 1077014.76556 2.1617872715 0.707171499729
104.999768702 398.230136625 876154.030518 1.63852393627 0.707079529762
105.000115487 405.104267691 532042.718506 1.21666181087 0.70708823204
104.999543563 515.892011936 1225264.61505 1.87985277176 0.707197248936
104.999913264 533.522248167 5370229.98407 8.12904167175 0.707127928734
104.999980421 772.075107244 2114022.73798 4.03471279144 0.707114398479
105.000032404 786.042802077 1625440.38452 2.79744029045 0.707145512104
105.000204843 858.042024699 3895680.37604 6.60502719879 0.70703881979
105.000119269 874.124069656 699607.029236 1.42968297005 0.691377818584
104.999927776 344.97792008 739923.861572 1.10775780678 0.707123994827
105.000113298 576.968779679 3417671.17023 5.47851705551 0.703970789909
104.999935383 598.416145287 2992270.45837 4.56688594818 0.717411935329
105.000002614 687.189204853 4618185.41119 7.16100597382 0.707070350647
105.000116944 486.552409295 1608138.02124 2.32000207901 0.707095324993
104.99987645 501.054645942 2777153.03821 4.70771789551 0.707047224045
104.999572204 559.370139454 1974052.74799 3.00731229782 0.70699596405
105.000312025 710.15044835 773847.640015 1.95803844929 0.706923663616
104.999599221 717.905405057 1520267.56519 2.90814781189 0.707067430019
104.999311886 795.622048714 610179.653564 0.904051721096 0.707157969475
105.000317519 800.457399985 384034.652283 0.887614071369 0.707280814648
105.000483985 844.540208652 482875.940979 0.896106719971 0.707098603249
105.000045448 904.080092759 622952.072083 1.37297844887 0.707106292248
104.999893644 916.776839811 3054587.80963 4.74782276154 0.708359718323
