x y flux a b
365.925830338 42.8620614005 1728.47253418 0.729948282242 0.638425827026
77.5341301468 45.7764996913 19162.6730957 2.36288380623 2.33962202072
402.866797375 53.9957668876 105634.464905 4.01039791107 3.2915866375
437.348810408 93.9868506894 10062.8297729 1.47856080532 1.39990377426
185.870618049 118.868454097 1824.89215088 0.787837326527 0.636816263199
100.10078943 127.986529751 3084.67578125 0.732082903385 0.706059098244
260.780099089 150.471011349 4388.51867676 1.00187003613 0.73504793644
209.631304215 179.456083383 31382.1008301 2.10202908516 2.04544091225
464.921777886 196.688728993 74692.8441772 2.42366528511 2.36747121811
260.019077849 215.645619502 10122.4552612 1.63071703911 1.59310948849
332.198956978 219.093830495 98965.2926025 2.56949162483 2.51206088066
77.203475248 227.941101606 185728.576111 2.7440123558 2.69737887383
444.913371566 230.820480666 45769.8995972 4.61831998825 3.22964453697
280.672728864 257.487092887 5020.83789062 1.60743403435 0.75798368454
394.357510628 276.426809691 40852.6679077 3.6003909111 2.566832304
108.501446524 339.023767652 4025.6595459 0.844213306904 0.698384702206
176.290386674 342.006623263 1329.98083496 0.677134513855 0.662247359753
403.0095357 370.682857305 1320.35076904 0.68457120657 0.649319410324
40.4913005314 388.395415649 55852402.9691 2.0198199749 1.98451960087
292.045596493 390.331132966 32605.6977539 2.14994955063 2.04377388954
74.3982207874 392.54751471 93174.8490601 4.07211685181 2.35119700432
457.534185279 409.973382933 368879.007751 2.93625307083 2.91477704048
145.509672732 419.785052335 262613.840027 2.87295150757 2.83519768715
403.880877322 433.967371279 45046.0822144 2.23578310013 2.22130322456
76.0939320516 439.386317137 1605.36956787 0.692412853241 0.619706749916
343.776454158 477.276553895 7594.05432129 0.871625721455 0.786994695663
157.368130103 500.121054947 1478.48779297 0.915284991264 0.643852591515
255.102761774 503.914187603 7432.56573486 1.26976883411 1.17888760567
132.00035833 508.277641835 1651.16931152 0.679225742817 0.645368874073
367.333821776 560.294679201 12433.0497437 1.72584784031 1.62293171883
461.73112264 567.133027895 19343.5737915 1.72080206871 1.07348644733
200.230888701 581.635711026 9479.6942749 1.59868657589 1.43343698978
281.044580983 584.001312322 839.107849121 0.591355979443 0.571327269077
247.024694518 614.999827258 2556.77709961 0.588214099407 0.579767346382
117.37036516 612.818932075 53918.3483276 2.30471348763 2.2462477684
158.160527761 651.957219875 17365.4718628 1.81642997265 1.8004347086
259.521870385 660.838068182 39146.371521 2.21130371094 2.16313743591
319.840360526 690.125395909 26972.5187988 3.28440666199 1.75425350666
408.000126534 707.999757073 63612.3845215 0.707167029381 0.707025647163
357.519904547 743.65792973 3015.4197998 0.877394795418 0.637313783169
245.031959711 771.702755294 1270.1618042 0.68863427639 0.635839045048
15.8333245195 387.543381337 786346103.734 224.699523926 9.08455181122
445.13187407 768.609178625 341855.155212 3.23502087593 2.86907458305
