x y flux a b
132.842023381 58.8390580462 280543.124207 2.28566193581 2.21373820305
109.647914851 69.6651111247 96178.9775391 2.28656697273 0.732858419418
220.480256347 75.5790057742 252543.172485 1.65138196945 1.60385835171
208.497981582 87.4982724605 218567.567688 2.19729995728 2.10926437378
347.995024242 93.8349749592 13821.2176514 1.42947876453 1.34383368492
226.26480249 103.997451547 4604.99975586 1.12598669529 0.708431661129
461.378458904 104.349183469 8759.36053467 1.25711917877 1.20490300655
436.596572685 137.410493328 9466.60852051 1.08584475517 0.97937810421
22.1314444867 137.520179975 17722.1958618 2.14476370811 1.39506435394
9.97155416987 149.837237143 4641.8861084 0.77847546339 0.709037721157
447.486884725 149.673813881 9411.80908203 1.29145288467 1.18519628048
479.138591058 187.397358431 7322.00860596 1.17809176445 0.968832612038
116.498976163 198.963899636 78004.6185303 1.96915519238 1.90046405792
27.4693100366 216.528571016 58954.3867798 1.9848664999 1.86638641357
295.713765023 226.991668077 3360.73712158 0.740193426609 0.681756854057
465.586692833 208.736813155 822509.829529 2.029702425 1.86326706409
472.283066368 220.341084362 739779.613525 2.52412176132 2.45177960396
525.828419894 222.286850204 21874.2213135 1.5713108778 1.32247173786
521.471281072 227.227128287 21383.0140381 1.67548978329 1.51415991783
237.835648189 230.819468409 3711.42285156 0.765433311462 0.570619285107
114.408850739 235.197757764 20691.940918 1.58034443855 1.49012863636
132.73595281 240.438249011 1766.92730713 0.689818322659 0.462762892246
454.021965029 242.505013909 3649.11669922 0.791724741459 0.499863058329
116.5051176 254.04713129 42306.8904419 1.82887506485 1.71030688286
167.259081041 284.353495258 11388.8065796 1.36790955067 1.30004131794
394.037322111 296.308152279 17012.4615479 1.64420771599 1.42503261566
30.9604470763 342.294143139 20772.5946045 1.52657008171 1.47517359257
276.042657167 350.545384487 5802.24053955 1.12615776062 0.952234208584
89.2689655989 347.324573384 12444.7563477 0.816230118275 0.757469296455
89.0380161478 350.719481595 12396.2575684 1.44025075436 1.16975295544
512.025192674 361.408488845 2908.67150879 1.07969665527 0.947133719921
105.980645474 370.967556589 1305.18597412 0.589437663555 0.578116595745
98.3575913571 379.240691964 39800.2473145 1.79646933079 1.67717409134
435.394604055 388.210864174 1568.71270752 0.686433136463 0.459313303232
496.706505816 386.730304711 3916.88671875 1.2336037159 1.10255646706
37.4146667372 388.882935824 5884.60351562 1.17247390747 0.968451440334
122.660312046 398.749290324 9888.85614014 1.28346395493 1.1118670702
402.477194051 405.749732591 8238.8293457 1.32911264896 1.06152534485
297.343413885 414.20918949 9560.40142822 1.39212608337 1.10867416859
465.114208118 469.077118189 2182.64593506 0.730937004089 0.631388247013
427.800216613 470.559748848 25767.9384766 2.20433449745 1.98654532433
295.756113584 473.052779419 12325.9465942 1.40680575371 1.3902797699
329.184590033 490.738451453 4459.14672852 1.3865377903 0.675426781178
480.912592951 488.184623416 109595.595032 3.82043504715 1.89349293709
302.677524665 499.707697496 55792.0437012 1.86364901066 1.78792476654
406.222101731 502.765317095 17107.9838867 1.5161652565 1.42011809349
155.179177198 505.026272614 36185.0839844 1.76954317093 1.66838431358
91.6820344711 519.217390985 4387.03741455 0.841770112514 0.786753475666
353.464925574 528.231517713 5241.45446777 0.999328017235 0.962759494781
330.498831643 531.865958027 42352.0844116 1.78463149071 1.68192732334
89.8888669479 541.253396891 6973.30584717 1.1503098011 1.03075623512
540.214299039 540.402146701 43999.0177612 1.39386081696 1.28204917908
392.059896809 552.539322197 23692.5619507 1.58262503147 1.54763317108
407.67021838 555.375160614 6958.0802002 1.02626740932 0.875881433487
155.880001621 571.820248661 21437.7567749 1.19478058815 1.10908436775
166.6704461 575.829121938 21040.0808716 1.42199635506 1.27312839031
54.989152515 576.764145881 12964.6221313 1.4699255228 1.2325937748
428.907306137 572.204614641 232508.001953 2.22979569435 2.14639949799
434.426469734 583.505693252 261191.464294 1.58943367004 1.39338874817
162.640783589 653.177803101 12755.8965454 1.42143118382 1.29484629631
517.358304178 660.999619905 2207.62530518 0.680747270584 0.628904104233
168.91456621 677.276840787 19875.467041 1.56803059578 1.44203531742
177.610929488 701.171454022 7794.5501709 2.01366782188 0.781479358673
135.781925868 703.588882864 199878.807495 2.1854467392 2.09805083275
235.985836501 732.681094917 9069.58740234 1.17096590996 0.692439675331
486.307225716 717.592735177 4903975.0163 3.92820644379 3.66848254204
316.272305712 740.190701665 2850.40917969 1.00418138504 0.636311113834
148.693043226 745.838397334 17944.6763306 1.49872124195 1.46243941784
449.187208883 748.658452958 18793.2786255 1.51212739944 1.38374626637
318.122619889 752.174694386 1607.84741211 0.690302789211 0.552723646164
261.006358024 749.831782056 72953.9929199 1.93483686447 1.84015405178
226.491703492 777.982634556 1483.67449951 1.27621603012 0.45485112071
46.1973283518 797.998285856 1879.25799561 0.680411815643 0.639741420746
102.389802472 797.626547098 4966.26464844 1.01663041115 0.884030401707
531.610007671 821.946910256 11195.6137695 1.60891783237 1.55056142807
158.662542857 857.951486795 34921.6375122 2.20236802101 1.09436690807
421.422707718 859.654056128 12869.7421265 1.41550815105 1.3572486639
47.7866991018 891.591612922 3498.2588501 0.732307434082 0.455547988415
532.983537987 899.697745234 5179.06121826 1.37644100189 1.27114415169
60.5496704912 901.518143594 34427.1640015 1.72684895992 1.58107542992
457.073005718 919.967126709 8135.07666016 1.1670550108 1.16529846191
30.5107644478 953.455856808 1811585.90479 2.80873656273 2.67492485046
482.210579369 962.874098872 9551.53808594 1.44247162342 0.951956272125
582.792634063 405.540579482 614365713.004 279.488830566 14.0201330185
569.028402776 594.644743194 506997268.205 27.2293987274 10.615070343
574.760200577 743.995637776 380621541.839 22.8372612 12.6429729462
571.637976497 152.846584663 242932013.807 14.7596035004 11.0161476135
641.073178471 54.8385948171 323337230.869 40.2542037964 9.97328662872
639.581485069 162.121920682 256970945.46 24.9197425842 8.06355476379
643.39424799 231.831045859 444789064.348 47.3785362244 8.81307888031
643.746864129 450.084386552 606558138.853 64.7576904297 10.3572034836
642.846097204 556.968408687 491123437.864 30.0975837708 11.1347017288
641.050069669 652.312571535 301541790.149 18.6391544342 10.6466598511
642.252562082 753.808622138 476500985.439 51.7763977051 10.3900918961
642.425820936 895.46559205 313665940.84 37.8221168518 10.0884189606
